question_id,prompt,correct_answer,distractor,correct
783,"Q: Which word rhymes with the word ""mention"", ""invention"" or ""lunch""?
A:",invention,lunch,0.45
784,"Q: Which word rhymes with the word ""beach"", ""north"" or ""reach""?
A:",reach,north,0.45
785,"Q: Which word rhymes with the word ""creature"", ""teacher"" or ""ask""?
A:",teacher,ask,0.2
786,"Q: Which word rhymes with the word ""display"", ""study"" or ""weigh""?
A:",weigh,study,0.45
787,"Q: Which word rhymes with the word ""baseball"", ""expensive"" or ""wall""?
A:",wall,expensive,0.05
788,"Q: Which word rhymes with the word ""amusing"", ""confusing"" or ""peak""?
A:",confusing,peak,0.0
789,"Q: Which word rhymes with the word ""percent"", ""delete"" or ""rent""?
A:",rent,delete,0.0
790,"Q: Which word rhymes with the word ""flower"", ""shower"" or ""powder""?
A:",shower,powder,0.5
791,"Q: Which word rhymes with the word ""sense"", ""offense"" or ""toothbrush""?
A:",offense,toothbrush,0.55
792,"Q: Which word rhymes with the word ""sell"", ""bell"" or ""careful""?
A:",bell,careful,0.15
793,"Q: Which word rhymes with the word ""speed"", ""bleed"" or ""cartoon""?
A:",bleed,cartoon,0.35
794,"Q: Which word rhymes with the word ""alone"", ""shine"" or ""phone""?
A:",phone,shine,0.1
795,"Q: Which word rhymes with the word ""unwell"", ""virus"" or ""spell""?
A:",spell,virus,0.15
796,"Q: Which word rhymes with the word ""tense"", ""sense"" or ""young""?
A:",sense,young,0.65
797,"Q: Which word rhymes with the word ""hit"", ""steak"" or ""knit""?
A:",knit,steak,0.05
798,"Q: Which word rhymes with the word ""birth"", ""earth"" or ""competition""?
A:",earth,competition,0.8
799,"Q: Which word rhymes with the word ""weak"", ""technique"" or ""partner""?
A:",technique,partner,0.4
800,"Q: Which word rhymes with the word ""pillow"", ""interrupt"" or ""kilo""?
A:",kilo,interrupt,0.3
801,"Q: Which word rhymes with the word ""thief"", ""sleep"" or ""beef""?
A:",beef,sleep,0.3
802,"Q: Which word rhymes with the word ""baby"", ""maybe"" or ""war""?
A:",maybe,war,0.5
803,"Q: Which word rhymes with the word ""last"", ""past"" or ""clever""?
A:",past,clever,0.5
804,"Q: Which word rhymes with the word ""wife"", ""knife"" or ""zone""?
A:",knife,zone,1.0
805,"Q: Which word rhymes with the word ""routine"", ""mouse"" or ""mean""?
A:",mean,mouse,0.0
806,"Q: Which word rhymes with the word ""defeat"", ""rescue"" or ""greet""?
A:",greet,rescue,0.0
807,"Q: Which word rhymes with the word ""attach"", ""install"" or ""match""?
A:",match,install,0.85
808,"Q: Which word rhymes with the word ""fast"", ""past"" or ""cooking""?
A:",past,cooking,0.9
809,"Q: Which word rhymes with the word ""penny"", ""any"" or ""custom""?
A:",any,custom,0.85
810,"Q: Which word rhymes with the word ""invention"", ""care"" or ""mention""?
A:",mention,care,1.0
811,"Q: Which word rhymes with the word ""ago"", ""poster"" or ""owe""?
A:",owe,poster,0.0
812,"Q: Which word rhymes with the word ""wing"", ""winner"" or ""ring""?
A:",ring,winner,0.2
813,"Q: Which word rhymes with the word ""match"", ""sail"" or ""catch""?
A:",catch,sail,0.15
814,"Q: Which word rhymes with the word ""steak"", ""guide"" or ""lake""?
A:",lake,guide,0.4
815,"Q: Which word rhymes with the word ""delay"", ""me"" or ""bay""?
A:",bay,me,0.05
816,"Q: Which word rhymes with the word ""rose"", ""nose"" or ""story""?
A:",nose,story,0.45
817,"Q: Which word rhymes with the word ""space"", ""shape"" or ""case""?
A:",case,shape,0.2
818,"Q: Which word rhymes with the word ""not"", ""spot"" or ""individual""?
A:",spot,individual,0.0
819,"Q: Which word rhymes with the word ""you"", ""kangaroo"" or ""curtain""?
A:",kangaroo,curtain,0.85
820,"Q: Which word rhymes with the word ""shorts"", ""sports"" or ""hunt""?
A:",sports,hunt,0.85
821,"Q: Which word rhymes with the word ""throat"", ""yellow"" or ""promote""?
A:",promote,yellow,0.0
822,"Q: Which word rhymes with the word ""stop"", ""transportation"" or ""shop""?
A:",shop,transportation,0.15
823,"Q: Which word rhymes with the word ""celebration"", ""backpack"" or ""examination""?
A:",examination,backpack,0.3
824,"Q: Which word rhymes with the word ""shiny"", ""web"" or ""tiny""?
A:",tiny,web,0.0
825,"Q: Which word rhymes with the word ""dad"", ""add"" or ""wash""?
A:",add,wash,0.85
826,"Q: Which word rhymes with the word ""noon"", ""airline"" or ""cartoon""?
A:",cartoon,airline,0.1
827,"Q: Which word rhymes with the word ""kangaroo"", ""zoo"" or ""granny""?
A:",zoo,granny,0.55
828,"Q: Which word rhymes with the word ""great"", ""congratulations"" or ""create""?
A:",create,congratulations,0.2
829,"Q: Which word rhymes with the word ""bell"", ""clearly"" or ""unwell""?
A:",unwell,clearly,0.05
830,"Q: Which word rhymes with the word ""flute"", ""registration"" or ""boot""?
A:",boot,registration,0.35
831,"Q: Which word rhymes with the word ""tire"", ""clear"" or ""buyer""?
A:",buyer,clear,0.7
832,"Q: Which word rhymes with the word ""lake"", ""unimportant"" or ""make""?
A:",make,unimportant,0.65
833,"Q: Which word rhymes with the word ""ham"", ""lamb"" or ""money""?
A:",lamb,money,0.65
834,"Q: Which word rhymes with the word ""owe"", ""snow"" or ""yeah""?
A:",snow,yeah,0.95
835,"Q: Which word rhymes with the word ""deaf"", ""hopeless"" or ""chef""?
A:",chef,hopeless,0.85
836,"Q: Which word rhymes with the word ""description"", ""disabled"" or ""prescription""?
A:",prescription,disabled,0.15
837,"Q: Which word rhymes with the word ""stall"", ""cloud"" or ""small""?
A:",small,cloud,0.15
838,"Q: Which word rhymes with the word ""meet"", ""unwell"" or ""beat""?
A:",beat,unwell,0.15
839,"Q: Which word rhymes with the word ""rough"", ""banking"" or ""stuff""?
A:",stuff,banking,0.25
840,"Q: Which word rhymes with the word ""disease"", ""cheese"" or ""bicycle""?
A:",cheese,bicycle,1.0
841,"Q: Which word rhymes with the word ""ride"", ""fair"" or ""decide""?
A:",decide,fair,0.4
842,"Q: Which word rhymes with the word ""professor"", ""pig"" or ""dresser""?
A:",dresser,pig,0.1
843,"Q: Which word rhymes with the word ""spy"", ""tie"" or ""overnight""?
A:",tie,overnight,0.45
844,"Q: Which word rhymes with the word ""heart"", ""concentrate"" or ""part""?
A:",part,concentrate,0.1
845,"Q: Which word rhymes with the word ""turn"", ""understand"" or ""learn""?
A:",learn,understand,0.05
846,"Q: Which word rhymes with the word ""owe"", ""count"" or ""grow""?
A:",grow,count,0.5
847,"Q: Which word rhymes with the word ""occupation"", ""first"" or ""punctuation""?
A:",punctuation,first,0.35
848,"Q: Which word rhymes with the word ""intermission"", ""writer"" or ""exhibition""?
A:",exhibition,writer,0.25
849,"Q: Which word rhymes with the word ""more"", ""repair"" or ""store""?
A:",store,repair,0.0
850,"Q: Which word rhymes with the word ""speak"", ""mention"" or ""weak""?
A:",weak,mention,0.3
851,"Q: Which word rhymes with the word ""above"", ""love"" or ""hit""?
A:",love,hit,0.6
852,"Q: Which word rhymes with the word ""perform"", ""cliff"" or ""inform""?
A:",inform,cliff,0.75
853,"Q: Which word rhymes with the word ""rap"", ""feelings"" or ""map""?
A:",map,feelings,0.55
854,"Q: Which word rhymes with the word ""rude"", ""mood"" or ""singer""?
A:",mood,singer,0.45
855,"Q: Which word rhymes with the word ""smart"", ""angrily"" or ""start""?
A:",start,angrily,0.0
856,"Q: Which word rhymes with the word ""each"", ""speech"" or ""cheek""?
A:",speech,cheek,0.85
857,"Q: Which word rhymes with the word ""complain"", ""upstairs"" or ""champagne""?
A:",champagne,upstairs,0.45
858,"Q: Which word rhymes with the word ""routine"", ""instead"" or ""machine""?
A:",machine,instead,0.7
859,"Q: Which word rhymes with the word ""killer"", ""thriller"" or ""call""?
A:",thriller,call,1.0
860,"Q: Which word rhymes with the word ""application"", ""kite"" or ""population""?
A:",population,kite,0.0
861,"Q: Which word rhymes with the word ""pass"", ""glass"" or ""famous""?
A:",glass,famous,0.9
862,"Q: Which word rhymes with the word ""nearby"", ""sky"" or ""possibility""?
A:",sky,possibility,0.55
863,"Q: Which word rhymes with the word ""wage"", ""page"" or ""businesswoman""?
A:",page,businesswoman,0.5
864,"Q: Which word rhymes with the word ""yet"", ""vet"" or ""type""?
A:",vet,type,0.4
865,"Q: Which word rhymes with the word ""mention"", ""pleasant"" or ""attention""?
A:",attention,pleasant,0.2
866,"Q: Which word rhymes with the word ""pile"", ""lamp"" or ""file""?
A:",file,lamp,0.1
867,"Q: Which word rhymes with the word ""kill"", ""animated"" or ""bill""?
A:",bill,animated,0.0
868,"Q: Which word rhymes with the word ""dear"", ""souvenir"" or ""total""?
A:",souvenir,total,0.7
869,"Q: Which word rhymes with the word ""case"", ""race"" or ""crowd""?
A:",race,crowd,0.35
870,"Q: Which word rhymes with the word ""sun"", ""none"" or ""favor""?
A:",none,favor,0.0
871,"Q: Which word rhymes with the word ""yes"", ""stress"" or ""skiing""?
A:",stress,skiing,0.4
872,"Q: Which word rhymes with the word ""folder"", ""shoulder"" or ""anyway""?
A:",shoulder,anyway,0.0
873,"Q: Which word rhymes with the word ""until"", ""kill"" or ""missing""?
A:",kill,missing,0.0
874,"Q: Which word rhymes with the word ""last"", ""past"" or ""newspaper""?
A:",past,newspaper,0.05
875,"Q: Which word rhymes with the word ""wife"", ""knife"" or ""available""?
A:",knife,available,0.8
876,"Q: Which word rhymes with the word ""quite"", ""trumpet"" or ""site""?
A:",site,trumpet,0.15
877,"Q: Which word rhymes with the word ""warning"", ""handle"" or ""morning""?
A:",morning,handle,0.0
878,"Q: Which word rhymes with the word ""peach"", ""airline"" or ""teach""?
A:",teach,airline,0.15
879,"Q: Which word rhymes with the word ""succeed"", ""toe"" or ""indeed""?
A:",indeed,toe,0.0
880,"Q: Which word rhymes with the word ""no"", ""idea"" or ""oh""?
A:",oh,idea,0.0
881,"Q: Which word rhymes with the word ""role"", ""soul"" or ""parent""?
A:",soul,parent,0.1
882,"Q: Which word rhymes with the word ""low"", ""toe"" or ""sheet""?
A:",toe,sheet,0.3
883,"Q: Which word rhymes with the word ""twice"", ""swimmer"" or ""slice""?
A:",slice,swimmer,0.0
884,"Q: Which word rhymes with the word ""nose"", ""those"" or ""trade""?
A:",those,trade,0.6
885,"Q: Which word rhymes with the word ""breeze"", ""winter"" or ""please""?
A:",please,winter,0.0
886,"Q: Which word rhymes with the word ""plug"", ""mug"" or ""rule""?
A:",mug,rule,0.65
887,"Q: Which word rhymes with the word ""defend"", ""final"" or ""friend""?
A:",friend,final,0.6
888,"Q: Which word rhymes with the word ""indeed"", ""trade"" or ""succeed""?
A:",succeed,trade,0.35
889,"Q: Which word rhymes with the word ""exam"", ""team"" or ""damn""?
A:",damn,team,0.0
890,"Q: Which word rhymes with the word ""man"", ""fan"" or ""explore""?
A:",fan,explore,0.7
891,"Q: Which word rhymes with the word ""brave"", ""wave"" or ""property""?
A:",wave,property,0.7
892,"Q: Which word rhymes with the word ""asleep"", ""cheap"" or ""potato""?
A:",cheap,potato,0.8
893,"Q: Which word rhymes with the word ""bat"", ""flat"" or ""chemistry""?
A:",flat,chemistry,0.0
894,"Q: Which word rhymes with the word ""thief"", ""brief"" or ""cartoon""?
A:",brief,cartoon,0.25
895,"Q: Which word rhymes with the word ""violin"", ""pin"" or ""strict""?
A:",pin,strict,0.75
896,"Q: Which word rhymes with the word ""application"", ""identification"" or ""star""?
A:",identification,star,0.4
897,"Q: Which word rhymes with the word ""cat"", ""rat"" or ""literature""?
A:",rat,literature,0.8
898,"Q: Which word rhymes with the word ""chat"", ""fat"" or ""dog""?
A:",fat,dog,0.1
899,"Q: Which word rhymes with the word ""send"", ""account"" or ""spend""?
A:",spend,account,0.0
900,"Q: Which word rhymes with the word ""bone"", ""whose"" or ""postpone""?
A:",postpone,whose,0.65
901,"Q: Which word rhymes with the word ""reason"", ""season"" or ""fail""?
A:",season,fail,1.0
902,"Q: Which word rhymes with the word ""routine"", ""honey"" or ""bean""?
A:",bean,honey,0.3
903,"Q: Which word rhymes with the word ""share"", ""blackboard"" or ""there""?
A:",there,blackboard,0.45
904,"Q: Which word rhymes with the word ""apply"", ""likely"" or ""high""?
A:",high,likely,0.2
905,"Q: Which word rhymes with the word ""sweet"", ""near"" or ""beat""?
A:",beat,near,0.0
906,"Q: Which word rhymes with the word ""egg"", ""jeans"" or ""leg""?
A:",leg,jeans,0.05
907,"Q: Which word rhymes with the word ""cut"", ""unimportant"" or ""but""?
A:",but,unimportant,0.15
908,"Q: Which word rhymes with the word ""switch"", ""somewhere"" or ""rich""?
A:",rich,somewhere,0.0
909,"Q: Which word rhymes with the word ""child"", ""mild"" or ""cover""?
A:",mild,cover,0.5
910,"Q: Which word rhymes with the word ""damn"", ""secretary"" or ""lamb""?
A:",lamb,secretary,0.45
911,"Q: Which word rhymes with the word ""ambition"", ""expedition"" or ""must""?
A:",expedition,must,0.35
912,"Q: Which word rhymes with the word ""biology"", ""farm"" or ""apology""?
A:",apology,farm,0.35
913,"Q: Which word rhymes with the word ""afternoon"", ""cartoon"" or ""ages""?
A:",cartoon,ages,1.0
914,"Q: Which word rhymes with the word ""beat"", ""sweet"" or ""generous""?
A:",sweet,generous,0.35
915,"Q: Which word rhymes with the word ""morning"", ""warning"" or ""politics""?
A:",warning,politics,0.65
916,"Q: Which word rhymes with the word ""crop"", ""frightened"" or ""stop""?
A:",stop,frightened,0.45
917,"Q: Which word rhymes with the word ""shave"", ""save"" or ""banking""?
A:",save,banking,0.05
918,"Q: Which word rhymes with the word ""better"", ""letter"" or ""small""?
A:",letter,small,0.85
919,"Q: Which word rhymes with the word ""bay"", ""dinner"" or ""pray""?
A:",pray,dinner,0.05
920,"Q: Which word rhymes with the word ""wine"", ""cancel"" or ""sign""?
A:",sign,cancel,0.65
921,"Q: Which word rhymes with the word ""key"", ""agree"" or ""countryside""?
A:",agree,countryside,0.7
922,"Q: Which word rhymes with the word ""fight"", ""invite"" or ""fresh""?
A:",invite,fresh,0.85
923,"Q: Which word rhymes with the word ""violin"", ""begin"" or ""honest""?
A:",begin,honest,0.5
924,"Q: Which word rhymes with the word ""bride"", ""divide"" or ""front""?
A:",divide,front,0.8
925,"Q: Which word rhymes with the word ""then"", ""pen"" or ""alike""?
A:",pen,alike,0.7
926,"Q: Which word rhymes with the word ""part"", ""start"" or ""gas""?
A:",start,gas,0.6
927,"Q: Which word rhymes with the word ""half"", ""unforgettable"" or ""staff""?
A:",staff,unforgettable,0.05
928,"Q: Which word rhymes with the word ""hotel"", ""sell"" or ""certificate""?
A:",sell,certificate,0.15
929,"Q: Which word rhymes with the word ""roast"", ""ghost"" or ""bay""?
A:",ghost,bay,1.0
930,"Q: Which word rhymes with the word ""lab"", ""grab"" or ""heavily""?
A:",grab,heavily,0.25
931,"Q: Which word rhymes with the word ""same"", ""game"" or ""male""?
A:",game,male,0.15
932,"Q: Which word rhymes with the word ""tea"", ""knee"" or ""dolphin""?
A:",knee,dolphin,0.4
933,"Q: Which word rhymes with the word ""lake"", ""pain"" or ""snake""?
A:",snake,pain,0.8
934,"Q: Which word rhymes with the word ""aloud"", ""vacation"" or ""crowd""?
A:",crowd,vacation,0.55
935,"Q: Which word rhymes with the word ""writing"", ""exciting"" or ""wooden""?
A:",exciting,wooden,0.4
936,"Q: Which word rhymes with the word ""rug"", ""mug"" or ""previous""?
A:",mug,previous,0.8
937,"Q: Which word rhymes with the word ""purse"", ""worse"" or ""train""?
A:",worse,train,0.45
938,"Q: Which word rhymes with the word ""unkind"", ""remind"" or ""sunglasses""?
A:",remind,sunglasses,0.4
939,"Q: Which word rhymes with the word ""answer"", ""scooter"" or ""dancer""?
A:",dancer,scooter,0.2
940,"Q: Which word rhymes with the word ""together"", ""climb"" or ""weather""?
A:",weather,climb,0.55
941,"Q: Which word rhymes with the word ""fool"", ""cool"" or ""thanks""?
A:",cool,thanks,0.75
942,"Q: Which word rhymes with the word ""hope"", ""hunger"" or ""soap""?
A:",soap,hunger,0.65
943,"Q: Which word rhymes with the word ""range"", ""frame"" or ""change""?
A:",change,frame,0.4
944,"Q: Which word rhymes with the word ""cage"", ""exact"" or ""page""?
A:",page,exact,0.25
945,"Q: Which word rhymes with the word ""same"", ""frame"" or ""farmer""?
A:",frame,farmer,0.3
946,"Q: Which word rhymes with the word ""put"", ""generous"" or ""foot""?
A:",foot,generous,0.0
947,"Q: Which word rhymes with the word ""rock"", ""ride"" or ""lock""?
A:",lock,ride,0.45
948,"Q: Which word rhymes with the word ""duck"", ""luck"" or ""historical""?
A:",luck,historical,0.55
949,"Q: Which word rhymes with the word ""protect"", ""scientific"" or ""incorrect""?
A:",incorrect,scientific,0.15
950,"Q: Which word rhymes with the word ""meet"", ""pedestrian"" or ""heat""?
A:",heat,pedestrian,0.55
951,"Q: Which word rhymes with the word ""shake"", ""kilogram"" or ""lake""?
A:",lake,kilogram,0.75
952,"Q: Which word rhymes with the word ""toast"", ""coast"" or ""jet""?
A:",coast,jet,0.6
953,"Q: Which word rhymes with the word ""move"", ""seller"" or ""improve""?
A:",improve,seller,0.05
954,"Q: Which word rhymes with the word ""duck"", ""truck"" or ""wide""?
A:",truck,wide,1.0
955,"Q: Which word rhymes with the word ""intend"", ""ride"" or ""defend""?
A:",defend,ride,0.0
956,"Q: Which word rhymes with the word ""promote"", ""racket"" or ""note""?
A:",note,racket,0.0
957,"Q: Which word rhymes with the word ""sort"", ""sport"" or ""party""?
A:",sport,party,0.55
958,"Q: Which word rhymes with the word ""cut"", ""cat"" or ""shut""?
A:",shut,cat,0.0
959,"Q: Which word rhymes with the word ""involve"", ""nowadays"" or ""solve""?
A:",solve,nowadays,0.0
960,"Q: Which word rhymes with the word ""rail"", ""male"" or ""banana""?
A:",male,banana,0.8
961,"Q: Which word rhymes with the word ""presentation"", ""animation"" or ""partly""?
A:",animation,partly,0.85
962,"Q: Which word rhymes with the word ""bride"", ""cafeteria"" or ""guide""?
A:",guide,cafeteria,0.35
963,"Q: Which word rhymes with the word ""harbor"", ""barber"" or ""realistic""?
A:",barber,realistic,0.65
964,"Q: Which word rhymes with the word ""creature"", ""teacher"" or ""cabin""?
A:",teacher,cabin,0.4
965,"Q: Which word rhymes with the word ""sea"", ""circus"" or ""tea""?
A:",tea,circus,0.7
966,"Q: Which word rhymes with the word ""sign"", ""mine"" or ""routine""?
A:",mine,routine,0.1
967,"Q: Which word rhymes with the word ""check"", ""deck"" or ""mouth""?
A:",deck,mouth,0.05
968,"Q: Which word rhymes with the word ""flute"", ""forever"" or ""suit""?
A:",suit,forever,0.15
969,"Q: Which word rhymes with the word ""cheek"", ""antique"" or ""not""?
A:",antique,not,0.45
970,"Q: Which word rhymes with the word ""tram"", ""hall"" or ""lamb""?
A:",lamb,hall,0.1
971,"Q: Which word rhymes with the word ""dressed"", ""guest"" or ""bay""?
A:",guest,bay,1.0
972,"Q: Which word rhymes with the word ""nearly"", ""cap"" or ""clearly""?
A:",clearly,cap,0.2
973,"Q: Which word rhymes with the word ""since"", ""spy"" or ""prince""?
A:",prince,spy,0.0
974,"Q: Which word rhymes with the word ""kite"", ""shave"" or ""height""?
A:",height,shave,0.4
975,"Q: Which word rhymes with the word ""king"", ""president"" or ""wing""?
A:",wing,president,0.35
976,"Q: Which word rhymes with the word ""loan"", ""stone"" or ""animal""?
A:",stone,animal,0.9
977,"Q: Which word rhymes with the word ""sneaker"", ""shy"" or ""speaker""?
A:",speaker,shy,0.55
978,"Q: Which word rhymes with the word ""sleeve"", ""track"" or ""achieve""?
A:",achieve,track,0.25
979,"Q: Which word rhymes with the word ""connect"", ""inform"" or ""expect""?
A:",expect,inform,0.3
980,"Q: Which word rhymes with the word ""dig"", ""gray"" or ""big""?
A:",big,gray,0.15
981,"Q: Which word rhymes with the word ""speak"", ""doll"" or ""technique""?
A:",technique,doll,0.15
982,"Q: Which word rhymes with the word ""south"", ""mouth"" or ""ahead""?
A:",mouth,ahead,0.3
983,"Q: Which word rhymes with the word ""hug"", ""last"" or ""bug""?
A:",bug,last,0.75
984,"Q: Which word rhymes with the word ""prince"", ""convince"" or ""plus""?
A:",convince,plus,0.25
985,"Q: Which word rhymes with the word ""sock"", ""lock"" or ""spectacular""?
A:",lock,spectacular,0.65
986,"Q: Which word rhymes with the word ""coin"", ""barbershop"" or ""join""?
A:",join,barbershop,0.2
987,"Q: Which word rhymes with the word ""plate"", ""create"" or ""strict""?
A:",create,strict,0.6
988,"Q: Which word rhymes with the word ""lake"", ""cake"" or ""barbecued""?
A:",cake,barbecued,0.2
989,"Q: Which word rhymes with the word ""spare"", ""fair"" or ""uncle""?
A:",fair,uncle,0.4
990,"Q: Which word rhymes with the word ""install"", ""pie"" or ""small""?
A:",small,pie,0.0
991,"Q: Which word rhymes with the word ""half"", ""mark"" or ""giraffe""?
A:",giraffe,mark,0.0
992,"Q: Which word rhymes with the word ""kit"", ""hit"" or ""mistake""?
A:",hit,mistake,0.0
993,"Q: Which word rhymes with the word ""deep"", ""steep"" or ""special""?
A:",steep,special,0.15
994,"Q: Which word rhymes with the word ""fry"", ""ocean"" or ""bye""?
A:",bye,ocean,0.05
995,"Q: Which word rhymes with the word ""altogether"", ""writer"" or ""weather""?
A:",weather,writer,0.0
996,"Q: Which word rhymes with the word ""bright"", ""overnight"" or ""professional""?
A:",overnight,professional,0.65
997,"Q: Which word rhymes with the word ""greeting"", ""meeting"" or ""ready""?
A:",meeting,ready,0.0
998,"Q: Which word rhymes with the word ""wrong"", ""meanwhile"" or ""along""?
A:",along,meanwhile,0.2
999,"Q: Which word rhymes with the word ""herself"", ""itself"" or ""neat""?
A:",itself,neat,0.0
1000,"Q: Which word rhymes with the word ""gun"", ""son"" or ""storm""?
A:",son,storm,0.55
1001,"Q: Which is a rhyme of the word ""declare"", ""beer"" or ""wear""?
A:",wear,beer,0.0
1002,"Q: Which is a rhyme of the word ""together"", ""leather"" or ""neighbor""?
A:",leather,neighbor,0.0
1003,"Q: Which is a rhyme of the word ""pop"", ""midnight"" or ""crop""?
A:",crop,midnight,0.85
1004,"Q: Which is a rhyme of the word ""session"", ""skin"" or ""profession""?
A:",profession,skin,0.35
1005,"Q: Which is a rhyme of the word ""might"", ""write"" or ""swimsuit""?
A:",write,swimsuit,0.7
1006,"Q: Which is a rhyme of the word ""sort"", ""arrest"" or ""support""?
A:",support,arrest,0.75
1007,"Q: Which is a rhyme of the word ""jar"", ""broken"" or ""star""?
A:",star,broken,0.75
1008,"Q: Which is a rhyme of the word ""main"", ""brain"" or ""crossing""?
A:",brain,crossing,0.95
1009,"Q: Which is a rhyme of the word ""agree"", ""me"" or ""attractive""?
A:",me,attractive,0.35
1010,"Q: Which is a rhyme of the word ""questionnaire"", ""compare"" or ""ceremony""?
A:",compare,ceremony,1.0
1011,"Q: Which is a rhyme of the word ""support"", ""short"" or ""knife""?
A:",short,knife,0.65
1012,"Q: Which is a rhyme of the word ""worst"", ""here"" or ""first""?
A:",first,here,0.5
1013,"Q: Which is a rhyme of the word ""cigarette"", ""set"" or ""brush""?
A:",set,brush,0.65
1014,"Q: Which is a rhyme of the word ""nearly"", ""clearly"" or ""fan""?
A:",clearly,fan,0.0
1015,"Q: Which is a rhyme of the word ""stripe"", ""type"" or ""sensible""?
A:",type,sensible,0.4
1016,"Q: Which is a rhyme of the word ""vote"", ""note"" or ""only""?
A:",note,only,0.4
1017,"Q: Which is a rhyme of the word ""piece"", ""ladder"" or ""peace""?
A:",peace,ladder,0.25
1018,"Q: Which is a rhyme of the word ""punctuation"", ""correct"" or ""population""?
A:",population,correct,0.55
1019,"Q: Which is a rhyme of the word ""each"", ""speech"" or ""ahead""?
A:",speech,ahead,0.55
1020,"Q: Which is a rhyme of the word ""sheep"", ""steep"" or ""pear""?
A:",steep,pear,0.4
1021,"Q: Which is a rhyme of the word ""metal"", ""kettle"" or ""sense""?
A:",kettle,sense,0.7
1022,"Q: Which is a rhyme of the word ""attend"", ""trend"" or ""bone""?
A:",trend,bone,0.35
1023,"Q: Which is a rhyme of the word ""disagree"", ""degree"" or ""prince""?
A:",degree,prince,1.0
1024,"Q: Which is a rhyme of the word ""stranger"", ""switch"" or ""danger""?
A:",danger,switch,0.4
1025,"Q: Which is a rhyme of the word ""taste"", ""stove"" or ""waste""?
A:",waste,stove,0.2
1026,"Q: Which is a rhyme of the word ""jam"", ""drama"" or ""tram""?
A:",tram,drama,0.6
1027,"Q: Which is a rhyme of the word ""sun"", ""president"" or ""run""?
A:",run,president,0.0
1028,"Q: Which is a rhyme of the word ""sweater"", ""letter"" or ""disgusting""?
A:",letter,disgusting,0.75
1029,"Q: Which is a rhyme of the word ""deck"", ""check"" or ""professional""?
A:",check,professional,0.95
1030,"Q: Which is a rhyme of the word ""plain"", ""cabin"" or ""train""?
A:",train,cabin,0.25
1031,"Q: Which is a rhyme of the word ""sound"", ""surround"" or ""useless""?
A:",surround,useless,0.0
1032,"Q: Which is a rhyme of the word ""rebuild"", ""grilled"" or ""snowboard""?
A:",grilled,snowboard,0.35
1033,"Q: Which is a rhyme of the word ""grade"", ""persuade"" or ""mango""?
A:",persuade,mango,0.2
1034,"Q: Which is a rhyme of the word ""examination"", ""population"" or ""river""?
A:",population,river,1.0
1035,"Q: Which is a rhyme of the word ""stick"", ""quick"" or ""supper""?
A:",quick,supper,0.65
1036,"Q: Which is a rhyme of the word ""fee"", ""me"" or ""let""?
A:",me,let,0.85
1037,"Q: Which is a rhyme of the word ""cold"", ""gold"" or ""clown""?
A:",gold,clown,0.5
1038,"Q: Which is a rhyme of the word ""dish"", ""example"" or ""fish""?
A:",fish,example,0.3
1039,"Q: Which is a rhyme of the word ""kettle"", ""metal"" or ""throw""?
A:",metal,throw,1.0
1040,"Q: Which is a rhyme of the word ""upstairs"", ""downstairs"" or ""perfume""?
A:",downstairs,perfume,0.55
1041,"Q: Which is a rhyme of the word ""start"", ""these"" or ""depart""?
A:",depart,these,0.4
1042,"Q: Which is a rhyme of the word ""control"", ""hole"" or ""weigh""?
A:",hole,weigh,0.15
1043,"Q: Which is a rhyme of the word ""crew"", ""college"" or ""through""?
A:",through,college,0.55
1044,"Q: Which is a rhyme of the word ""conversation"", ""spider"" or ""station""?
A:",station,spider,0.65
1045,"Q: Which is a rhyme of the word ""fork"", ""pork"" or ""ordinary""?
A:",pork,ordinary,0.1
1046,"Q: Which is a rhyme of the word ""kind"", ""blind"" or ""first""?
A:",blind,first,0.35
1047,"Q: Which is a rhyme of the word ""daughter"", ""water"" or ""wall""?
A:",water,wall,1.0
1048,"Q: Which is a rhyme of the word ""speed"", ""indeed"" or ""dusty""?
A:",indeed,dusty,0.75
1049,"Q: Which is a rhyme of the word ""inform"", ""boiled"" or ""storm""?
A:",storm,boiled,0.5
1050,"Q: Which is a rhyme of the word ""out"", ""silver"" or ""doubt""?
A:",doubt,silver,0.1
1051,"Q: Which is a rhyme of the word ""diet"", ""quiet"" or ""limit""?
A:",quiet,limit,1.0
1052,"Q: Which is a rhyme of the word ""steak"", ""awake"" or ""area""?
A:",awake,area,0.3
1053,"Q: Which is a rhyme of the word ""southwest"", ""breast"" or ""cola""?
A:",breast,cola,0.8
1054,"Q: Which is a rhyme of the word ""switch"", ""rich"" or ""windshield""?
A:",rich,windshield,0.1
1055,"Q: Which is a rhyme of the word ""stain"", ""gain"" or ""account""?
A:",gain,account,0.65
1056,"Q: Which is a rhyme of the word ""pork"", ""fork"" or ""how""?
A:",fork,how,0.8
1057,"Q: Which is a rhyme of the word ""fight"", ""stand"" or ""flight""?
A:",flight,stand,0.95
1058,"Q: Which is a rhyme of the word ""successful"", ""lady"" or ""stressful""?
A:",stressful,lady,0.5
1059,"Q: Which is a rhyme of the word ""home"", ""involve"" or ""comb""?
A:",comb,involve,0.75
1060,"Q: Which is a rhyme of the word ""reservation"", ""presentation"" or ""girl""?
A:",presentation,girl,1.0
