question_id,perturbation_id,prompt,correct_answer,distractor,correct
412,81,"Given ""server"" and ""per"", which one rhymes with ""fur""?",per,server,0.9
412,110,"Which of the words ""server"" and ""per"" rhymes with ""fur""?",per,server,0.4
412,119,"Can you determine which word, ""per"" or ""server"", rhymes with ""fur""?",per,server,0.55
412,121,"Out of ""per"" and ""server"", which one is a rhyme of ""fur""?",per,server,0.4
412,154,"Please identify which of the words, ""per"" or ""server"", rhymes with the word ""fur"".",per,server,0.6
412,162,"Do you know which word rhymes with ""fur""? Is it ""server"" or ""per""?",per,server,0.5
412,170,"Which one of these words rhymes with ""fur"": ""per"" or ""server""?",per,server,0.65
412,174,"Do you know which word rhymes with ""fur"", ""server"" or ""per""?",per,server,0.9
412,179,"Please generate a sentence that determines which word, either ""per"" or ""server"", rhymes with the given word ""fur"".
Output sentence:",per,server,0.5
412,180,"Please generate a sentence that determines which word, either ""per"" or ""server"", rhymes with the given word ""fur"".
Sentence: 
The word that rhymes with ""fur"" is ""per"" or ""server"".",per,server,1.0
412,188,"Given a query word and two candidate words, identify which of the two candidate words rhymes with the query word. The rhyme should be based on the last syllable of the words. 
Query word: ""fur""
Candidate word 1: ""per""
Candidate word 2: ""server""
Output word:",per,server,0.9
412,201,"Given two words, ""per"" and ""server"", and a query word, ""fur"", determine which of the two words rhymes with the query word. Please provide the rhyming word as the output.
Word 1: ""per""
Word 2: ""server""
Query word: ""fur""
Output word:",per,server,0.5
412,218,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""fur""
Candidate word 1: ""server""
Candidate word 2: ""per""
Output: The candidate word that rhymes with ""fur"" is:",per,server,1.0
412,232,"Given a query word ""fur"" and two candidate words ""per"" and ""server"", determine which of the two candidate words rhymes with the query word.
Candidate word 1: ""per""
Candidate word 2: ""server""
Output word:",per,server,1.0
415,27,"What is the word that rhymes with ""wing"" - ""picture"" or ""thing""?",thing,picture,0.1
415,47,"Which of the following words - ""thing"" or ""picture"" - rhymes with ""wing""?",thing,picture,0.1
415,58,"Which word, ""picture"" or ""thing"", is a rhyme for ""wing""?",thing,picture,0.2
415,61,"I'm trying to find out which word, ""thing"" or ""picture"", rhymes with ""wing"". Can you help me?",thing,picture,0.25
415,88,"Does ""picture"" or ""thing"" sound like a rhyme for the word ""wing""?",thing,picture,0.35
415,89,Which of these two words rhymes with 'wing': 'picture' or 'thing'?,thing,picture,0.0
415,113,"In the words ""picture"" and ""thing"", which one rhymes with ""wing""?",thing,picture,0.5
415,114,"Please tell me, which word rhymes with ""wing"": ""picture"" or ""thing""?",thing,picture,0.0
415,124,"Can you tell me which word rhymes with ""wing"": ""picture"" or ""thing""?",thing,picture,0.0
415,132,"I'm trying to figure out which word rhymes with ""wing"". Is it ""picture"" or ""thing""?",thing,picture,0.4
415,134,"Out of ""picture"" and ""thing"", which one rhymes with ""wing""?",thing,picture,0.85
415,139,"If we were to say the word ""wing"", would it rhyme with ""picture"" or ""thing""?",thing,picture,0.15
415,172,"I'm trying to find a word that rhymes with ""wing"". Is it ""picture"" or ""thing""?",thing,picture,0.15
415,173,"Can you help me find the word that rhymes with ""wing""? Is it ""thing"" or ""picture""?",thing,picture,0.2
415,174,"Do you know which word rhymes with ""wing"", ""thing"" or ""picture""?",thing,picture,0.4
415,182,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""wing""
Candidate word 1: ""picture""
Candidate word 2: ""thing""
Output:",thing,picture,0.65
415,206,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""wing""
Candidate words: [""picture"", ""thing""]
Output word:",thing,picture,0.85
415,220,"Given a query word and two candidate words, identify which of the two candidate words rhymes with the query word.
Query word: ""wing""
Candidate word 1: ""picture""
Candidate word 2: ""thing""
The candidate word that rhymes with ""wing"" is:",thing,picture,0.4
415,221,"Given a query word and two options, identify which of the two options rhymes with the query word. Please provide your answer as either ""Option 1"" or ""Option 2"".
Query word: ""wing""
Option 1: ""picture""
Option 2: ""thing""
Answer:",thing,picture,0.0
415,223,"Given a query word and two candidate words, identify which of the candidate words rhymes with the query word. Please provide the candidate word that rhymes with the query word.
Query word: ""wing""
Candidate word 1: ""thing""
Candidate word 2: ""picture""
Candidate word that rhymes with query word:",thing,picture,0.0
417,1,"Q: Which is a rhyme of the word ""rough"", ""monkey"" or ""stuff""?
A:",stuff,monkey,0.0
417,20,"Which word among ""monkey"" and ""stuff"" rhymes with ""rough""?",stuff,monkey,0.0
417,44,What is the word that rhymes with 'rough' out of 'monkey' and 'stuff'?,stuff,monkey,0.1
417,47,"Which of the following words - ""stuff"" or ""monkey"" - rhymes with ""rough""?",stuff,monkey,0.3
417,59,"Which of these two words, ""monkey"" or ""stuff"", rhymes with ""rough""?",stuff,monkey,0.0
417,65,"Do you know which of these two words, ""monkey"" or ""stuff"", rhymes with ""rough""?",stuff,monkey,0.0
417,66,"Which one of these words, ""monkey"" or ""stuff"", do you think rhymes with ""rough""?",stuff,monkey,0.0
417,76,"Can you tell me which one of ""monkey"" and ""stuff"" rhymes with ""rough""?",stuff,monkey,0.0
417,78,"Out of the words ""monkey"" and ""stuff"", which one rhymes with ""rough""?",stuff,monkey,0.0
417,118,"I need to know which word, ""stuff"" or ""monkey"", rhymes with ""rough"".",stuff,monkey,0.1
417,126,"Do you know if ""monkey"" or ""stuff"" rhymes with ""rough""?",stuff,monkey,0.0
417,131,"Can you tell me which word rhymes with ""rough"" - ""stuff"" or ""monkey""?",stuff,monkey,0.25
417,135,"Which of the words ""stuff"" and ""monkey"" rhymes with ""rough""?",stuff,monkey,0.25
417,140,"I'm trying to find out which of these two words, ""stuff"" and ""monkey"", rhymes with ""rough"".",stuff,monkey,0.3
417,155,"Which of the words ""monkey"" and ""stuff"" is a rhyme for the word ""rough""?",stuff,monkey,0.0
417,156,"I need to know which word, ""monkey"" or ""stuff"", rhymes with the word ""rough"".",stuff,monkey,0.0
417,170,"Which one of these words rhymes with ""rough"": ""monkey"" or ""stuff""?",stuff,monkey,0.0
417,194,"Given a query word ""rough"" and two comparison words ""monkey"" and ""stuff"", determine which of the comparison words rhymes with the query word. Please provide the rhyming word as the output.
Query word: ""rough""
Word 1: ""monkey""
Word 2: ""stuff""
Output word:",stuff,monkey,0.0
417,198,"Given a query word ""rough"" and two candidate words ""monkey"" and ""stuff"", determine which of the two candidate words rhymes with the query word. Please provide the rhyming word as the output.
Query word: ""rough""
Word 1: ""monkey""
Word 2: ""stuff""
Output word:",stuff,monkey,0.0
417,244,"Given a query word, determine which of the two options, word1 or word2, rhymes with it.
Query word: ""rough""
Option 1: ""stuff""
Option 2: ""monkey""
Output option:",stuff,monkey,0.0
421,13,"Which word rhymes with ""cent"" - ""invent"" or ""sir""?",invent,sir,0.35
421,27,"What is the word that rhymes with ""cent"" - ""invent"" or ""sir""?",invent,sir,0.75
421,66,"Which one of these words, ""sir"" or ""invent"", do you think rhymes with ""cent""?",invent,sir,0.6
421,69,"Which of ""sir"" and ""invent"" is a rhyme for ""cent""?",invent,sir,0.45
421,97,"Can you tell me which word rhymes with ""cent"", ""sir"" or ""invent""?",invent,sir,0.7
421,100,"Please let me know if ""sir"" or ""invent"" is a rhyme of ""cent"".",invent,sir,0.6
421,122,"Which word, ""sir"" or ""invent"", is a rhyme of ""cent""?",invent,sir,0.45
421,128,"Which of these two words, ""invent"" or ""sir"", rhymes with ""cent""?",invent,sir,0.15
421,131,"Can you tell me which word rhymes with ""cent"" - ""invent"" or ""sir""?",invent,sir,0.4
421,142,"Please determine which of the two words, ""sir"" or ""invent"", rhymes with the word ""cent"".",invent,sir,0.6
421,143,"Which word, ""sir"" or ""invent"", rhymes with ""cent""? Please provide the answer.",invent,sir,0.4
421,147,"Which of the two words, ""sir"" or ""invent"", rhymes with ""cent""? Please provide the answer.",invent,sir,0.7
421,150,"Can you tell me which word, ""invent"" or ""sir"", rhymes with ""cent""?",invent,sir,0.65
421,154,"Please identify which of the words, ""invent"" or ""sir"", rhymes with the word ""cent"".",invent,sir,0.7
421,160,"Which of these words rhymes with ""cent"": ""sir"" or ""invent""?",invent,sir,0.35
421,167,"Which of these two words is a rhyme for ""cent"": ""invent"" or ""sir""?",invent,sir,0.55
421,189,"Given a query word and two candidate words, determine which candidate word rhymes with the query word. Your response should be the candidate word that rhymes with the query word. 
Query word: ""cent""
Candidate word 1: ""sir""
Candidate word 2: ""invent""
Output word:",invent,sir,1.0
421,200,"Please determine which of the following two words, ""invent"" or ""sir"", rhymes with the word ""cent"".
Output word:",invent,sir,0.35
421,205,"Given a query word and two other words, determine which of the two words rhymes with the query word.
Query word: ""cent""
Word 1: ""sir""
Word 2: ""invent""
Output:",invent,sir,0.95
421,229,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query: ""cent""
Word 1: ""sir""
Word 2: ""invent""
The word that rhymes with ""cent"" is:",invent,sir,0.8
424,14,"Q: Does ""excitement"" or ""hate"" rhyme with ""skate""?
A:",hate,excitement,0.4
424,31,What is the word that rhymes with 'skate' - 'hate' or 'excitement'?,hate,excitement,0.25
424,32,"What is a word that rhymes with 'skate', 'hate' or 'excitement'?",hate,excitement,0.0
424,56,"Is ""hate"" or ""excitement"" a rhyme for ""skate""?",hate,excitement,0.1
424,69,"Which of ""excitement"" and ""hate"" is a rhyme for ""skate""?",hate,excitement,0.25
424,96,"Identify which word rhymes with the given word ""skate"", ""excitement"" or """"hate""?""",hate,excitement,0.0
424,116,"I am looking for a word that rhymes with ""skate"". Would it be ""hate"" or ""excitement""?",hate,excitement,0.25
424,126,"Do you know if ""hate"" or ""excitement"" rhymes with ""skate""?",hate,excitement,0.15
424,136,"Does the word ""skate"" rhyme with ""hate"" or ""excitement""?",hate,excitement,0.15
424,148,"Please identify the word that rhymes with ""skate"": ""hate"" or ""excitement"".",hate,excitement,0.7
424,152,"Please determine which of the words ""excitement"" and ""hate"" is a rhyme of ""skate"".",hate,excitement,0.05
424,173,"Can you help me find the word that rhymes with ""skate""? Is it ""hate"" or ""excitement""?",hate,excitement,0.7
424,177,"Determine which word, either word1 or word2, rhymes with the given query word.
Query word: ""skate""
Word1: ""excitement""
Word2: ""hate""
Output: The word that rhymes with ""skate"" is:",hate,excitement,0.05
424,190,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word. The query word and candidate words will be provided as input strings. Please output the candidate word that rhymes with the query word.
Query word: ""skate""
Candidate word 1: ""hate""
Candidate word 2: ""excitement""
Output word:",hate,excitement,0.05
424,195,"Given a query word ""skate"" and two candidate words ""hate"" and ""excitement"", determine which of the candidate words rhymes with the query word. Please provide the rhyming candidate word as the output.
Query word: ""skate""
Candidate word 1: ""hate""
Candidate word 2: ""excitement""
Output word:",hate,excitement,0.05
424,203,"Given a word ""skate"", identify which of the two words ""hate"" and ""excitement"" rhymes with it. Please provide the rhyming word.
query: ""skate""
word1: ""hate""
word2: ""excitement""
Output word:",hate,excitement,0.1
424,206,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""skate""
Candidate words: [""hate"", ""excitement""]
Output word:",hate,excitement,0.2
424,215,"Determine which word rhymes with a given word.
Query: ""skate""
Word 1: ""excitement""
Word 2: ""hate""
The word that rhymes with ""skate"" is:",hate,excitement,0.1
424,220,"Given a query word and two candidate words, identify which of the two candidate words rhymes with the query word.
Query word: ""skate""
Candidate word 1: ""excitement""
Candidate word 2: ""hate""
The candidate word that rhymes with ""skate"" is:",hate,excitement,0.3
424,234,"Given a word ""skate"", determine which of the two options ""hate"" and ""excitement"" rhymes with it.
query: ""skate""
word1: ""hate""
word2: ""excitement""
The word that rhymes with ""skate"" is:",hate,excitement,0.2
431,8,"Can you tell me which of the two words, ""tip"" or ""cook"", rhymes with ""slip""?",tip,cook,0.35
431,26,"Which one of the following words, ""tip"" or ""cook"", rhymes with ""slip""?",tip,cook,0.7
431,51,"Do ""cook"" and ""tip"" rhyme with ""slip""? If not, which one does?",tip,cook,0.3
431,54,"Which word, ""tip"" or ""cook"", rhymes with ""slip""?",tip,cook,0.45
431,55,"I'm trying to find out which word rhymes with ""slip"", ""cook"" or ""tip""?",tip,cook,0.15
431,73,"Please tell me, does ""tip"" or ""cook"" rhyme with ""slip""?",tip,cook,0.35
431,87,"Which word, ""tip"" or ""cook"", rhymes with ""slip""?",tip,cook,0.45
431,149,"Which of the words ""cook"" and ""tip"" rhymes with ""slip""?",tip,cook,0.5
431,153,"Which word, ""tip"" or ""cook"", is a rhyme of ""slip""?",tip,cook,0.5
431,155,"Which of the words ""tip"" and ""cook"" is a rhyme for the word ""slip""?",tip,cook,0.45
431,173,"Can you help me find the word that rhymes with ""slip""? Is it ""tip"" or ""cook""?",tip,cook,0.8
431,177,"Determine which word, either word1 or word2, rhymes with the given query word.
Query word: ""slip""
Word1: ""cook""
Word2: ""tip""
Output: The word that rhymes with ""slip"" is:",tip,cook,0.2
431,182,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""slip""
Candidate word 1: ""cook""
Candidate word 2: ""tip""
Output:",tip,cook,0.8
431,184,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""slip""
Candidate word 1: ""tip""
Candidate word 2: ""cook""
Output word:",tip,cook,0.1
431,204,"Given a word ""slip"", identify which of the two words ""cook"" and ""tip"" rhymes with it.
The word that rhymes with ""slip"" is:",tip,cook,0.15
431,212,"Given a query word and two candidate words, determine which candidate word rhymes with the query word.
Query word: ""slip""
Candidate words: ""cook"", ""tip""
Output: The candidate word that rhymes with ""slip"" is:",tip,cook,0.3
431,215,"Determine which word rhymes with a given word.
Query: ""slip""
Word 1: ""tip""
Word 2: ""cook""
The word that rhymes with ""slip"" is:",tip,cook,0.0
431,218,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""slip""
Candidate word 1: ""tip""
Candidate word 2: ""cook""
Output: The candidate word that rhymes with ""slip"" is:",tip,cook,0.05
431,224,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""slip""
Candidate words: ""cook"", ""tip""
Output word:",tip,cook,0.4
431,239,"Given a word ""slip"", identify which of the two words ""cook"" and ""tip"" rhymes with it.
Output: The word that rhymes with ""slip"" is either ""cook"" or ""tip"".",tip,cook,0.65
433,17,"Can you provide a word that rhymes with ""key""? Is it ""hidden"" or ""ski""?",ski,hidden,0.0
433,25,"Which of the two words, ""hidden"" or ""ski"", is a rhyme for ""key""?",ski,hidden,0.1
433,34,"What is a word that rhymes with ""key"" - ""ski"" or ""hidden""?",ski,hidden,0.05
433,43,"Which word among ""ski"" and ""hidden"" rhymes with the word ""key""?",ski,hidden,0.5
433,58,"Which word, ""hidden"" or ""ski"", is a rhyme for ""key""?",ski,hidden,0.3
433,75,"Determine which word, ""hidden"" or ""ski"", rhymes with the word ""key"".",ski,hidden,0.35
433,93,"Which word, ""ski"" or """"hidden"","" rhymes with """"key""?""",ski,hidden,0.25
433,99,"Out of ""ski"" and ""hidden"", which one do you think is a rhyming word for ""key""?",ski,hidden,0.1
433,108,"I'm searching for a word that rhymes with ""key"". Is it ""ski"" or ""hidden""?",ski,hidden,0.25
433,125,"I'm trying to find out which word rhymes with ""key"". Is it ""hidden"" or ""ski""?",ski,hidden,0.2
433,140,"I'm trying to find out which of these two words, ""hidden"" and ""ski"", rhymes with ""key"".",ski,hidden,0.1
433,146,"Please choose which of the words, ""ski"" or ""hidden"", rhymes with the query word ""key"".",ski,hidden,0.3
433,154,"Please identify which of the words, ""hidden"" or ""ski"", rhymes with the word ""key"".",ski,hidden,0.1
433,178,"Determine which word, either word1 or word2, rhymes with the given query word.
Query word: ""key""
Word1: ""hidden""
Word2: ""ski""
Output: The word that rhymes with ""key"" is",ski,hidden,0.05
433,182,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""key""
Candidate word 1: ""hidden""
Candidate word 2: ""ski""
Output:",ski,hidden,0.0
433,183,"Given a query word and two options, determine which of the two options rhymes with the query word.
Query word: ""key""
Option 1: ""hidden""
Option 2: ""ski""
Output:",ski,hidden,0.1
433,209,"Given a query word, determine which of the two options, word1 or word2, rhymes with it.
Query word: ""key""
Option 1: ""hidden""
Option 2: ""ski""
Output:",ski,hidden,0.0
433,217,"Complete the following sentence with the word that rhymes with the query word: ""Which word rhymes with [query word]: [option 1] or [option 2]?""
Query word: ""key""
Option 1: ""ski""
Option 2: ""hidden""
Output sentence:",ski,hidden,0.65
433,218,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""key""
Candidate word 1: ""hidden""
Candidate word 2: ""ski""
Output: The candidate word that rhymes with ""key"" is:",ski,hidden,0.15
433,231,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word. Please provide the rhyming candidate word.
Query word: ""key""
Candidate word 1: ""hidden""
Candidate word 2: ""ski""
Rhyming candidate word:",ski,hidden,0.0
434,9,"Could you tell me which of these two words, ""mouth"" or ""shoot"", rhymes with ""south""?",mouth,shoot,0.45
434,10,"Rewritten prompt: Can you tell me which of the two words, ""mouth"" or ""shoot"", rhymes with ""south""?",mouth,shoot,0.55
434,14,"Q: Does ""shoot"" or ""mouth"" rhyme with ""south""?
A:",mouth,shoot,0.4
434,79,"Which of the words ""mouth"" and ""shoot"" is a rhyme for ""south""?",mouth,shoot,0.4
434,89,Which of these two words rhymes with 'south': 'shoot' or 'mouth'?,mouth,shoot,0.15
434,90,Can you tell me which word rhymes with 'south' out of 'shoot' and 'mouth'?,mouth,shoot,0.4
434,94,"Out of the words ""mouth"" and """"shoot"","" which one rhymes with """"south""?""",mouth,shoot,0.5
434,99,"Out of ""mouth"" and ""shoot"", which one do you think is a rhyming word for ""south""?",mouth,shoot,0.45
434,107,"Out of ""mouth"" and ""shoot"", which one rhymes with the word ""south""?",mouth,shoot,0.45
434,115,"Can you identify which of these words, ""mouth"" or ""shoot"", rhymes with ""south""?",mouth,shoot,0.6
434,127,"Is ""mouth"" or ""shoot"" a rhyme for ""south""?",mouth,shoot,0.15
434,139,"If we were to say the word ""south"", would it rhyme with ""mouth"" or ""shoot""?",mouth,shoot,0.3
434,144,"Can you tell me which of the words, ""shoot"" and ""mouth"", rhymes with ""south""? Thank you.",mouth,shoot,0.0
434,166,"I'm looking for a word that rhymes with ""south"". Is it ""shoot"" or ""mouth""?",mouth,shoot,0.2
434,179,"Please generate a sentence that determines which word, either ""shoot"" or ""mouth"", rhymes with the given word ""south"".
Output sentence:",mouth,shoot,0.25
434,195,"Given a query word ""south"" and two candidate words ""shoot"" and ""mouth"", determine which of the candidate words rhymes with the query word. Please provide the rhyming candidate word as the output.
Query word: ""south""
Candidate word 1: ""shoot""
Candidate word 2: ""mouth""
Output word:",mouth,shoot,0.9
434,210,"Please determine which of the following words, ""mouth"" or ""shoot"", rhymes with the given query word.
Query word: ""south""
Word1: ""mouth""
Word2: ""shoot""
Output: The word that rhymes with ""south"" is",mouth,shoot,0.7
434,219,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""south""
Candidate word 1: ""mouth""
Candidate word 2: ""shoot""
Output: The candidate word that rhymes with ""south"" is:",mouth,shoot,0.5
434,231,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word. Please provide the rhyming candidate word.
Query word: ""south""
Candidate word 1: ""shoot""
Candidate word 2: ""mouth""
Rhyming candidate word:",mouth,shoot,1.0
434,237,"Given a query word and two options, determine which option rhymes with the query word.
Query word: ""south""
Option 1: ""shoot""
Option 2: ""mouth""
Output option:",mouth,shoot,0.8
437,25,"Which of the two words, ""warning"" or ""alike"", is a rhyme for ""morning""?",warning,alike,0.45
437,43,"Which word among ""warning"" and ""alike"" rhymes with the word ""morning""?",warning,alike,0.3
437,44,What is the word that rhymes with 'morning' out of 'alike' and 'warning'?,warning,alike,0.0
437,47,"Which of the following words - ""warning"" or ""alike"" - rhymes with ""morning""?",warning,alike,0.65
437,51,"Do ""alike"" and ""warning"" rhyme with ""morning""? If not, which one does?",warning,alike,0.0
437,57,"Tell me, which of these words rhymes with ""morning"": ""warning"" or ""alike""?",warning,alike,0.8
437,72,"Out of ""alike"" and ""warning"", which one would you say rhymes with ""morning""?",warning,alike,0.2
437,82,"Which word is a rhyme for ""morning"", ""alike"" or ""warning""?",warning,alike,0.65
437,101,"Which of the two words, ""alike"" and ""warning"", sounds like ""morning""?",warning,alike,0.0
437,104,"Please tell me, which of the words ""alike"" and ""warning"" rhymes with the word ""morning""?",warning,alike,0.05
437,105,"Can you tell me which word, ""warning"" or ""alike"", rhymes with the word ""morning""?",warning,alike,0.3
437,129,"Does ""warning"" or ""alike"" rhyme with ""morning""? Choose the rhyming word.",warning,alike,0.6
437,134,"Out of ""alike"" and ""warning"", which one rhymes with ""morning""?",warning,alike,0.2
437,148,"Please identify the word that rhymes with ""morning"": ""warning"" or ""alike"".",warning,alike,0.6
437,175,"Given two words and a query word, determine which of the two words rhymes with the query word.
Query word: ""morning""
Word 1: ""alike""
Word 2: ""warning""
Output:",warning,alike,0.1
437,196,"Given a query word ""morning"" and two candidate words ""alike"" and ""warning"", determine which of the two candidates rhymes with the query word. Please provide the rhyming candidate word as output.
Query word: ""morning""
Candidate word 1: ""alike""
Candidate word 2: ""warning""
Output word:",warning,alike,0.1
437,205,"Given a query word and two other words, determine which of the two words rhymes with the query word.
Query word: ""morning""
Word 1: ""alike""
Word 2: ""warning""
Output:",warning,alike,0.1
437,206,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""morning""
Candidate words: [""warning"", ""alike""]
Output word:",warning,alike,0.25
437,221,"Given a query word and two options, identify which of the two options rhymes with the query word. Please provide your answer as either ""Option 1"" or ""Option 2"".
Query word: ""morning""
Option 1: ""alike""
Option 2: ""warning""
Answer:",warning,alike,0.0
437,224,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""morning""
Candidate words: ""warning"", ""alike""
Output word:",warning,alike,0.45
440,42,"What is the word that rhymes with ""hotel"" out of ""racket"" and ""spell""?",spell,racket,0.0
440,49,"Can you determine whether ""racket"" or ""spell"" rhymes with the word ""hotel""?",spell,racket,0.05
440,56,"Is ""spell"" or ""racket"" a rhyme for ""hotel""?",spell,racket,0.25
440,70,"Which of these words, ""racket"" or ""spell"", rhymes with ""hotel""?",spell,racket,0.25
440,92,"Which of ""spell"" and ""racket"" rhymes with the word """"hotel""?""",spell,racket,0.3
440,122,"Which word, ""spell"" or ""racket"", is a rhyme of ""hotel""?",spell,racket,0.8
440,125,"I'm trying to find out which word rhymes with ""hotel"". Is it ""racket"" or ""spell""?",spell,racket,0.1
440,139,"If we were to say the word ""hotel"", would it rhyme with ""spell"" or ""racket""?",spell,racket,0.35
440,142,"Please determine which of the two words, ""racket"" or ""spell"", rhymes with the word ""hotel"".",spell,racket,0.25
440,145,"Given the query word ""hotel"", please indicate which of the two words, ""spell"" or ""racket"", rhymes with it.",spell,racket,0.75
440,151,"I need to know which word, ""spell"" or ""racket"", rhymes with ""hotel"".",spell,racket,0.15
440,155,"Which of the words ""racket"" and ""spell"" is a rhyme for the word ""hotel""?",spell,racket,0.0
440,158,"Please determine which of the words, ""racket"" or ""spell"", rhymes with ""hotel"".",spell,racket,0.0
440,160,"Which of these words rhymes with ""hotel"": ""spell"" or ""racket""?",spell,racket,0.65
440,162,"Do you know which word rhymes with ""hotel""? Is it ""spell"" or ""racket""?",spell,racket,0.5
440,172,"I'm trying to find a word that rhymes with ""hotel"". Is it ""spell"" or ""racket""?",spell,racket,0.35
440,190,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word. The query word and candidate words will be provided as input strings. Please output the candidate word that rhymes with the query word.
Query word: ""hotel""
Candidate word 1: ""spell""
Candidate word 2: ""racket""
Output word:",spell,racket,0.7
440,218,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""hotel""
Candidate word 1: ""racket""
Candidate word 2: ""spell""
Output: The candidate word that rhymes with ""hotel"" is:",spell,racket,0.35
440,240,"Given a query word and two options, identify which option rhymes with the query word.
Query word: ""hotel""
Option 1: ""spell""
Option 2: ""racket""
Output option:",spell,racket,0.0
440,241,"Given a query word and two candidate words, determine which of the candidate words rhymes with the query word.
Query word: ""hotel""
Candidate words: ""spell"", ""racket""
Output:",spell,racket,0.85
444,3,"Can you tell me which word rhymes with ""sleep"" - ""helicopter"" or ""steep""?",steep,helicopter,0.05
444,14,"Q: Does ""steep"" or ""helicopter"" rhyme with ""sleep""?
A:",steep,helicopter,0.35
444,21,"Which one of the words ""helicopter"" and ""steep"" rhymes with ""sleep""?",steep,helicopter,0.1
444,49,"Can you determine whether ""helicopter"" or ""steep"" rhymes with the word ""sleep""?",steep,helicopter,0.3
444,55,"I'm trying to find out which word rhymes with ""sleep"", ""steep"" or ""helicopter""?",steep,helicopter,0.7
444,76,"Can you tell me which one of ""helicopter"" and ""steep"" rhymes with ""sleep""?",steep,helicopter,0.3
444,82,"Which word is a rhyme for ""sleep"", ""steep"" or ""helicopter""?",steep,helicopter,0.7
444,100,"Please let me know if ""steep"" or ""helicopter"" is a rhyme of ""sleep"".",steep,helicopter,1.0
444,104,"Please tell me, which of the words ""helicopter"" and ""steep"" rhymes with the word ""sleep""?",steep,helicopter,0.1
444,119,"Can you determine which word, ""steep"" or ""helicopter"", rhymes with ""sleep""?",steep,helicopter,0.5
444,124,"Can you tell me which word rhymes with ""sleep"": ""helicopter"" or ""steep""?",steep,helicopter,0.5
444,129,"Does ""steep"" or ""helicopter"" rhyme with ""sleep""? Choose the rhyming word.",steep,helicopter,0.25
444,130,"Can you tell me which word, ""helicopter"" or ""steep"", rhymes with ""sleep""?",steep,helicopter,0.2
444,139,"If we were to say the word ""sleep"", would it rhyme with ""helicopter"" or ""steep""?",steep,helicopter,0.75
444,143,"Which word, ""helicopter"" or ""steep"", rhymes with ""sleep""? Please provide the answer.",steep,helicopter,0.3
444,182,"Given a query word and two candidate words, determine which of the two candidate words rhymes with the query word.
Query word: ""sleep""
Candidate word 1: ""steep""
Candidate word 2: ""helicopter""
Output:",steep,helicopter,0.95
444,187,"Given a query word and two candidate words, identify which of the candidate words rhymes with the query word.
Query word: ""sleep""
Candidate word 1: ""helicopter""
Candidate word 2: ""steep""
Output:",steep,helicopter,1.0
444,189,"Given a query word and two candidate words, determine which candidate word rhymes with the query word. Your response should be the candidate word that rhymes with the query word. 
Query word: ""sleep""
Candidate word 1: ""helicopter""
Candidate word 2: ""steep""
Output word:",steep,helicopter,1.0
444,194,"Given a query word ""sleep"" and two comparison words ""steep"" and ""helicopter"", determine which of the comparison words rhymes with the query word. Please provide the rhyming word as the output.
Query word: ""sleep""
Word 1: ""steep""
Word 2: ""helicopter""
Output word:",steep,helicopter,0.55
444,204,"Given a word ""sleep"", identify which of the two words ""steep"" and ""helicopter"" rhymes with it.
The word that rhymes with ""sleep"" is:",steep,helicopter,0.95
451,2,"Q: Of the words ""operation"" and ""foggy"", which one rhymes with ""vacation""?
A:",operation,foggy,0.2
451,21,"Which one of the words ""foggy"" and ""operation"" rhymes with ""vacation""?",operation,foggy,0.25
451,70,"Which of these words, ""operation"" or ""foggy"", rhymes with ""vacation""?",operation,foggy,0.7
451,84,"Provide the word that rhymes with ""vacation"", is it ""foggy"" or ""operation""?",operation,foggy,0.3
451,85,"Out of ""foggy"" and ""operation"", which one is a rhyme for ""vacation""?",operation,foggy,0.2
451,86,"Is it ""operation"" or ""foggy"" that rhymes with the word ""vacation""?",operation,foggy,0.35
451,101,"Which of the two words, ""operation"" and ""foggy"", sounds like ""vacation""?",operation,foggy,0.95
451,102,"Can you determine which word, ""foggy"" or ""operation"", rhymes with ""vacation""?",operation,foggy,0.25
451,109,"Please identify the word that rhymes with ""vacation"": ""foggy"" or ""operation""?",operation,foggy,0.2
