question_id,perturbation_id,prompt,correct_answer,correct
27,116,"Recommend a movie similar to a given list of movies. You must select the movie that is most similar to the given list of movies.
Given the list of movies Pulp Fiction, Schindler's List, The Usual Suspects, Fargo, recommend a movie that is similar to this list.
Options:
(A) The Shawshank Redemption
(B) Surviving the Game
(C) Look Who's Talking
(D) Stoked The Rise and Fall of Gator
Output:",(A),1.0
27,123,"Please recommend movies similar to the given list of movies. Choose a movie from the list of options that is most similar to the movies in the given movie list.
Movie list: Schindler's List, Fargo, Pulp Fiction, The Usual Suspects
Options:
(A) Look Who's Talking
(B) Surviving the Game
(C) The Shawshank Redemption
(D) Stoked The Rise and Fall of Gator
Output:",(C),1.0
27,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: Fargo, Pulp Fiction, Schindler's List, The Usual Suspects
Options:
(A) Surviving the Game
(B) The Shawshank Redemption
(C) Look Who's Talking
(D) Stoked The Rise and Fall of Gator
Output:",(B),1.0
27,145,"Based on your movie preferences, we can recommend similar movies for you to watch. We'll provide you with a list of options, and you can select the one that you think is the most similar to your original choice. 
Original movie: The Usual Suspects, Fargo, Schindler's List, Pulp Fiction
Options:
(A) The Shawshank Redemption
(B) Stoked The Rise and Fall of Gator
(C) Surviving the Game
(D) Look Who's Talking
Output:",(A),1.0
27,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Fargo, Pulp Fiction, The Usual Suspects, Schindler's List
Options:
(A) Look Who's Talking
(B) Stoked The Rise and Fall of Gator
(C) The Shawshank Redemption
(D) Surviving the Game
Output:",(C),1.0
27,170,"Based on your movie preferences, I can recommend a similar movie for you. Please provide me with a list of movies you enjoyed and a set of options to choose from.
Movies: Pulp Fiction, Schindler's List, The Usual Suspects, Fargo
Options:
(A) Look Who's Talking
(B) Surviving the Game
(C) Stoked The Rise and Fall of Gator
(D) The Shawshank Redemption
Output:
Recommended movie:",(D),1.0
27,171,"Given a list of movies, recommend a similar movie from a set of options.
Movie list: The Usual Suspects, Fargo, Pulp Fiction, Schindler's List
Options:
(A) Surviving the Game
(B) Look Who's Talking
(C) Stoked The Rise and Fall of Gator
(D) The Shawshank Redemption
Output:
Recommended movie:",(D),1.0
27,172,"Recommend a movie similar to a given list of movies.
Movie list: The Usual Suspects, Pulp Fiction, Fargo, Schindler's List
Options:
(A) Look Who's Talking
(B) Surviving the Game
(C) Stoked The Rise and Fall of Gator
(D) The Shawshank Redemption
Output:
Recommended movie:",(D),1.0
28,1,"Q: Can you suggest a movie that is similar to any of the following movies: The Lion King, The Mask, Batman, Toy Story?
Options:
(A) Punch-Drunk Love
(B) Pretty Woman
(C) Exit Wounds
(D) Seeking Justice
A:",(B),0.2
28,4,"Q: Can you suggest a movie similar to Toy Story, Batman, The Lion King, The Mask?
Choose from the following options:
(A) Seeking Justice
(B) Exit Wounds
(C) Punch-Drunk Love
(D) Pretty Woman
A:",(D),1.0
28,6,"Q: Can you suggest a movie that is similar to any of the following: Batman, The Mask, Toy Story, The Lion King?
Options:
(A) Exit Wounds
(B) Pretty Woman
(C) Punch-Drunk Love
(D) Seeking Justice
A:",(B),0.0
28,7,"Q: Can you suggest a movie that is similar to the movies in Batman, The Lion King, The Mask, Toy Story?
Options:
(A) Punch-Drunk Love
(B) Seeking Justice
(C) Exit Wounds
(D) Pretty Woman
A:",(D),0.0
28,62,"The goal is to find a movie that is similar to Batman, The Lion King, Toy Story, The Mask. You can choose from the following options: (A) Exit Wounds
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Pretty Woman. Please suggest a movie from these options.",(D),0.0
28,64,"The task is to recommend a movie that is similar to Batman, The Mask, Toy Story, The Lion King from the following options: (A) Punch-Drunk Love
(B) Exit Wounds
(C) Pretty Woman
(D) Seeking Justice.",(C),0.6
28,67,"Find a movie that is similar to the movies in Toy Story, The Mask, The Lion King, Batman.
Choose an option from the following: (A) Punch-Drunk Love
(B) Pretty Woman
(C) Exit Wounds
(D) Seeking Justice",(B),0.0
28,69,"Based on the list of movies The Lion King, The Mask, Batman, Toy Story, suggest a movie that is similar.
Choose from the following options: (A) Exit Wounds
(B) Pretty Woman
(C) Seeking Justice
(D) Punch-Drunk Love",(B),0.0
28,77,"Please recommend movies that are similar to the following list of movies: Toy Story, Batman, The Mask, The Lion King. You can choose from the following options: (A) Seeking Justice
(B) Punch-Drunk Love
(C) Exit Wounds
(D) Pretty Woman.",(D),0.0
28,79,"Can you suggest movies that are similar to the ones in The Mask, Toy Story, Batman, The Lion King? Here are your options: (A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds.",(A),0.8
28,81,"Your task is to recommend a movie similar to the list of movies provided in The Lion King, Toy Story, Batman, The Mask. You will be given a set of (A) Exit Wounds
(B) Pretty Woman
(C) Seeking Justice
(D) Punch-Drunk Love to choose from.",(B),0.4
28,95,"I am looking for a movie that is similar to The Mask, Batman, Toy Story, The Lion King. Please select an option from the following list: (A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds.",(A),0.35
28,99,"Given a list of movies in The Mask, Batman, The Lion King, Toy Story, please recommend a movie that is similar to them. You can select from the following options: (A) Punch-Drunk Love
(B) Seeking Justice
(C) Pretty Woman
(D) Exit Wounds.",(C),0.0
28,119,"Recommend movies similar to a given list of movies. You will be presented with a list of options and asked to select the movie that is most similar to the given list.
List of movies: Batman, The Lion King, Toy Story, The Mask
Options:
(A) Pretty Woman
(B) Exit Wounds
(C) Punch-Drunk Love
(D) Seeking Justice
Output:",(A),0.0
28,125,"Recommend a movie similar to the given list of movies. Choose from the list of movie options provided.
Movie list: The Mask, Batman, Toy Story, The Lion King
Options:
(A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds
Output:",(A),0.0
28,130,"Given a list of movies and a set of options, recommend a movie similar to one of the movies in the list. Use the options to guide your recommendation.
Movie list: Toy Story, The Mask, The Lion King, Batman
Options:
(A) Exit Wounds
(B) Pretty Woman
(C) Punch-Drunk Love
(D) Seeking Justice
Output:
Recommended movie:",(B),0.0
28,147,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct answer from the list of movies provided.
List of movies: The Mask, Batman, The Lion King, Toy Story
Options:
(A) Seeking Justice
(B) Punch-Drunk Love
(C) Pretty Woman
(D) Exit Wounds
Output:",(C),0.0
28,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Toy Story, The Lion King, Batman, The Mask
Options:
(A) Punch-Drunk Love
(B) Pretty Woman
(C) Seeking Justice
(D) Exit Wounds
Output:",(B),0.0
28,161,"Based on your movie preferences, we can recommend similar movies for you. Choose the movie that you think is most similar to the given list of movies.
Movie list: The Mask, Toy Story, The Lion King, Batman
Options:
(A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds
Output:",(A),0.0
28,178,"Recommend a movie similar to a given list of movies.
movie_list: The Mask, The Lion King, Toy Story, Batman
Options:
(A) Pretty Woman
(B) Seeking Justice
(C) Punch-Drunk Love
(D) Exit Wounds
Output:",(A),0.85
29,3,"Q: Can you suggest a movie similar to the ones in Pulp Fiction, The Shawshank Redemption, Braveheart, Schindler's List?
Here are some options:
(A) Dances with Wolves
(B) Robot Carnival
(C) The Bank Job
(D) The Family Stone
A:",(A),1.0
29,10,"Q: Can you suggest a movie similar to Schindler's List, Pulp Fiction, Braveheart, The Shawshank Redemption?
Pick from the following options:
(A) Dances with Wolves
(B) The Bank Job
(C) Robot Carnival
(D) The Family Stone
A:",(A),1.0
29,22,"Q: Can you suggest a movie similar to Pulp Fiction, Braveheart, Schindler's List, The Shawshank Redemption? Choose from the following options:
Options:
(A) The Family Stone
(B) Dances with Wolves
(C) The Bank Job
(D) Robot Carnival
A:",(B),0.0
29,25,"Q: Can you suggest a movie similar to Pulp Fiction, Schindler's List, The Shawshank Redemption, Braveheart?
Please choose from the following options:
(A) Robot Carnival
(B) Dances with Wolves
(C) The Family Stone
(D) The Bank Job
A:",(B),0.75
29,40,"Q: Can you suggest a movie that is similar to the following list: The Shawshank Redemption, Braveheart, Pulp Fiction, Schindler's List?
Options:
(A) Robot Carnival
(B) Dances with Wolves
(C) The Bank Job
(D) The Family Stone
A:",(B),0.05
29,42,"Q: Can you recommend a movie similar to the following titles: Braveheart, Schindler's List, The Shawshank Redemption, Pulp Fiction? Here are some options:
(A) The Bank Job
(B) The Family Stone
(C) Dances with Wolves
(D) Robot Carnival
A:",(C),0.0
29,47,"Q: Can you recommend a movie similar to any of these Pulp Fiction, Braveheart, The Shawshank Redemption, Schindler's List?
Options:
(A) Dances with Wolves
(B) The Family Stone
(C) The Bank Job
(D) Robot Carnival
A:",(A),1.0
29,51,"Your task is to suggest a movie that is similar to The Shawshank Redemption, Braveheart, Schindler's List, Pulp Fiction. Please choose from the following options: (A) The Family Stone
(B) Dances with Wolves
(C) The Bank Job
(D) Robot Carnival.",(B),1.0
29,70,"Provide a recommendation for a movie that is similar to the movies in Schindler's List, The Shawshank Redemption, Braveheart, Pulp Fiction.
Select one of the following options: (A) The Family Stone
(B) The Bank Job
(C) Robot Carnival
(D) Dances with Wolves",(D),1.0
29,79,"Can you suggest movies that are similar to the ones in The Shawshank Redemption, Schindler's List, Pulp Fiction, Braveheart? Here are your options: (A) Robot Carnival
(B) The Family Stone
(C) Dances with Wolves
(D) The Bank Job.",(C),0.55
29,80,"I am looking for movies that are similar to Pulp Fiction, Braveheart, The Shawshank Redemption, Schindler's List. Please select from the following options: (A) The Bank Job
(B) Robot Carnival
(C) The Family Stone
(D) Dances with Wolves.",(D),0.0
29,89,"Given the list of movies Schindler's List, The Shawshank Redemption, Braveheart, Pulp Fiction, please recommend a movie that is similar to them. You can choose from the following options: (A) The Family Stone
(B) Dances with Wolves
(C) Robot Carnival
(D) The Bank Job.",(B),1.0
29,97,"Your task is to find a movie that is similar to Schindler's List, Braveheart, Pulp Fiction, The Shawshank Redemption. Please choose an option from the following list: (A) Robot Carnival
(B) The Family Stone
(C) The Bank Job
(D) Dances with Wolves.",(D),1.0
29,102,"Your task is to find a movie that is similar to Pulp Fiction, Braveheart, The Shawshank Redemption, Schindler's List. You will be given the following options to choose from: (A) Robot Carnival
(B) The Bank Job
(C) The Family Stone
(D) Dances with Wolves.",(D),1.0
29,109,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movie options and asked to select the most similar movie to the given list.
List of movies: Braveheart, Schindler's List, Pulp Fiction, The Shawshank Redemption
Options:
(A) The Family Stone
(B) Robot Carnival
(C) The Bank Job
(D) Dances with Wolves
Output:",(D),1.0
29,120,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose the correct answer from a list of movies.
List of movies: Pulp Fiction, Schindler's List, Braveheart, The Shawshank Redemption
Options:
(A) Robot Carnival
(B) The Bank Job
(C) Dances with Wolves
(D) The Family Stone
Output:",(C),1.0
29,127,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should find a movie similar to them. Then, provide options for the user to choose from. 
Movie list: Schindler's List, Pulp Fiction, Braveheart, The Shawshank Redemption
Options:
(A) Dances with Wolves
(B) The Bank Job
(C) Robot Carnival
(D) The Family Stone
Output:",(A),1.0
29,129,"Given a 'movie_list' and a set of 'options', recommend movies similar to the 'movie_list' in a multi-choice format.
movie_list: Pulp Fiction, Braveheart, The Shawshank Redemption, Schindler's List
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone
Output:",(C),1.0
29,147,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct answer from the list of movies provided.
List of movies: Schindler's List, Pulp Fiction, The Shawshank Redemption, Braveheart
Options:
(A) The Bank Job
(B) Dances with Wolves
(C) The Family Stone
(D) Robot Carnival
Output:",(B),1.0
29,171,"Given a list of movies, recommend a similar movie from a set of options.
Movie list: The Shawshank Redemption, Braveheart, Schindler's List, Pulp Fiction
Options:
(A) Dances with Wolves
(B) The Bank Job
(C) Robot Carnival
(D) The Family Stone
Output:
Recommended movie:",(A),1.0
30,11,"Q: Can you suggest a movie similar to Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs, Independence Day?
Here are some options:
(A) The Fugitive
(B) Care Bears Movie II A New Generation
(C) Lights Out
(D) Noises Off
A:",(A),1.0
30,22,"Q: Can you suggest a movie similar to Fargo, The Silence of the Lambs, Indiana Jones and the Temple of Doom, Independence Day? Choose from the following options:
Options:
(A) Noises Off
(B) The Fugitive
(C) Care Bears Movie II A New Generation
(D) Lights Out
A:",(B),1.0
30,34,"Q: Please suggest a movie that is similar to any of the following movies: Indiana Jones and the Temple of Doom, The Silence of the Lambs, Fargo, Independence Day.
Options:
(A) Noises Off
(B) Care Bears Movie II A New Generation
(C) Lights Out
(D) The Fugitive
A:",(D),1.0
30,39,"Q: Can you recommend a movie that is similar to the following The Silence of the Lambs, Independence Day, Indiana Jones and the Temple of Doom, Fargo?
Options:
(A) Care Bears Movie II A New Generation
(B) Noises Off
(C) The Fugitive
(D) Lights Out
A:",(C),0.0
30,45,"Q: Can you recommend a movie similar to the following The Silence of the Lambs, Independence Day, Fargo, Indiana Jones and the Temple of Doom?
Choose from the following options:
(A) Care Bears Movie II A New Generation
(B) The Fugitive
(C) Lights Out
(D) Noises Off
A:",(B),0.0
30,46,"Q: Can you recommend a movie similar to the following movies: Independence Day, The Silence of the Lambs, Indiana Jones and the Temple of Doom, Fargo? 
Choose the best option from the list below:
(A) Noises Off
(B) Care Bears Movie II A New Generation
(C) The Fugitive
(D) Lights Out
A:",(C),1.0
30,48,"Please suggest a movie that is similar to Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs, Independence Day. Here are some options you can choose from: (A) Lights Out
(B) Noises Off
(C) Care Bears Movie II A New Generation
(D) The Fugitive.",(D),1.0
30,69,"Based on the list of movies The Silence of the Lambs, Indiana Jones and the Temple of Doom, Independence Day, Fargo, suggest a movie that is similar.
Choose from the following options: (A) The Fugitive
(B) Noises Off
(C) Lights Out
(D) Care Bears Movie II A New Generation",(A),1.0
30,70,"Provide a recommendation for a movie that is similar to the movies in Indiana Jones and the Temple of Doom, Fargo, The Silence of the Lambs, Independence Day.
Select one of the following options: (A) Noises Off
(B) The Fugitive
(C) Lights Out
(D) Care Bears Movie II A New Generation",(B),0.0
30,80,"I am looking for movies that are similar to Fargo, Independence Day, The Silence of the Lambs, Indiana Jones and the Temple of Doom. Please select from the following options: (A) Lights Out
(B) Noises Off
(C) The Fugitive
(D) Care Bears Movie II A New Generation.",(C),0.0
30,112,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose an option from a list of movies provided as options.
List of movies: Indiana Jones and the Temple of Doom, The Silence of the Lambs, Independence Day, Fargo
Options:
(A) Lights Out
(B) Care Bears Movie II A New Generation
(C) Noises Off
(D) The Fugitive
Output:",(D),1.0
30,113,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you must select the movie that is most similar to the given list.
List of movies: Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs, Independence Day
Options:
(A) Lights Out
(B) The Fugitive
(C) Care Bears Movie II A New Generation
(D) Noises Off
Output:",(B),1.0
30,120,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose the correct answer from a list of movies.
List of movies: The Silence of the Lambs, Fargo, Independence Day, Indiana Jones and the Temple of Doom
Options:
(A) The Fugitive
(B) Care Bears Movie II A New Generation
(C) Lights Out
(D) Noises Off
Output:",(A),1.0
30,127,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should find a movie similar to them. Then, provide options for the user to choose from. 
Movie list: The Silence of the Lambs, Indiana Jones and the Temple of Doom, Fargo, Independence Day
Options:
(A) Lights Out
(B) Care Bears Movie II A New Generation
(C) The Fugitive
(D) Noises Off
Output:",(C),0.1
30,133,"Recommend a movie similar to the given list of movies.
movie_list: Independence Day, Indiana Jones and the Temple of Doom, Fargo, The Silence of the Lambs
Options:
(A) Lights Out
(B) The Fugitive
(C) Noises Off
(D) Care Bears Movie II A New Generation
Output:",(B),0.0
30,143,"Based on a list of movies, recommend a movie that is most similar to the given list. Choose the best option from the list of choices provided.
List of movies: The Silence of the Lambs, Indiana Jones and the Temple of Doom, Independence Day, Fargo
Options:
(A) Lights Out
(B) The Fugitive
(C) Care Bears Movie II A New Generation
(D) Noises Off
Output:",(B),1.0
30,151,"Based on your movie preferences, we can recommend similar movies for you to watch. Choose the movie that you think is most similar to the given list of movies.
Given list of movies: The Silence of the Lambs, Indiana Jones and the Temple of Doom, Fargo, Independence Day
Options:
(A) The Fugitive
(B) Care Bears Movie II A New Generation
(C) Lights Out
(D) Noises Off
Output:",(A),1.0
30,165,"Based on the movies you provided, we have some recommendations for you! Which of the following options do you think you would enjoy watching next?
Movie list: Fargo, The Silence of the Lambs, Indiana Jones and the Temple of Doom, Independence Day
Options:
(A) Lights Out
(B) Noises Off
(C) The Fugitive
(D) Care Bears Movie II A New Generation
Output:",(C),0.15
30,169,"Based on your movie preferences, I can recommend a similar movie for you to watch. Please provide me with a list of movies you enjoyed and a set of options to choose from.
Movie list: Independence Day, Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs
Options:
(A) Lights Out
(B) Noises Off
(C) Care Bears Movie II A New Generation
(D) The Fugitive
Output:",(D),1.0
30,177,"Choose a movie similar to the given list of movies from the options provided.
Movie list: Independence Day, Fargo, Indiana Jones and the Temple of Doom, The Silence of the Lambs
Options:
(A) The Fugitive
(B) Noises Off
(C) Lights Out
(D) Care Bears Movie II A New Generation
Output:",(A),1.0
31,4,"Q: Can you suggest a movie similar to Apollo 13, Pulp Fiction, Schindler's List, Batman?
Choose from the following options:
(A) Rise of the Planet of the Apes
(B) Europa
(C) The Last Kiss
(D) Braveheart
A:",(D),0.25
31,6,"Q: Can you suggest a movie that is similar to any of the following: Batman, Apollo 13, Pulp Fiction, Schindler's List?
Options:
(A) Rise of the Planet of the Apes
(B) Europa
(C) The Last Kiss
(D) Braveheart
A:",(D),0.0
31,16,"Q: Can you suggest a movie similar to the ones in Pulp Fiction, Apollo 13, Schindler's List, Batman?
Choose from the following options:
(A) Rise of the Planet of the Apes
(B) Europa
(C) Braveheart
(D) The Last Kiss
A:",(C),1.0
31,27,"Q: Can you recommend a movie similar to the following Schindler's List, Apollo 13, Pulp Fiction, Batman?
Options:
(A) Braveheart
(B) Europa
(C) The Last Kiss
(D) Rise of the Planet of the Apes
A:",(A),0.4
31,28,"Q: Can you recommend a movie similar to the following list: Apollo 13, Schindler's List, Pulp Fiction, Batman? Choose from the following options:
Options:
(A) Europa
(B) Braveheart
(C) The Last Kiss
(D) Rise of the Planet of the Apes
A:",(B),1.0
31,40,"Q: Can you suggest a movie that is similar to the following list: Schindler's List, Apollo 13, Batman, Pulp Fiction?
Options:
(A) Rise of the Planet of the Apes
(B) The Last Kiss
(C) Europa
(D) Braveheart
A:",(D),0.25
31,42,"Q: Can you recommend a movie similar to the following titles: Batman, Pulp Fiction, Schindler's List, Apollo 13? Here are some options:
(A) Europa
(B) Rise of the Planet of the Apes
(C) Braveheart
(D) The Last Kiss
A:",(C),0.0
31,59,"The task is to find a movie that is similar to Apollo 13, Batman, Schindler's List, Pulp Fiction. The options available are: (A) Braveheart
(B) Rise of the Planet of the Apes
(C) The Last Kiss
(D) Europa. Please suggest a movie from these options.",(A),1.0
31,60,"Recommend a movie that is similar to Apollo 13, Pulp Fiction, Batman, Schindler's List from the following options: (A) Braveheart
(B) Rise of the Planet of the Apes
(C) The Last Kiss
(D) Europa.",(A),1.0
31,67,"Find a movie that is similar to the movies in Batman, Schindler's List, Pulp Fiction, Apollo 13.
Choose an option from the following: (A) Europa
(B) The Last Kiss
(C) Rise of the Planet of the Apes
(D) Braveheart",(D),0.0
31,72,"Please recommend a movie that is similar to Apollo 13, Pulp Fiction, Schindler's List, Batman. You can choose from the following options: (A) Braveheart
(B) Europa
(C) Rise of the Planet of the Apes
(D) The Last Kiss.",(A),1.0
31,75,"Please select a movie that is similar to Pulp Fiction, Batman, Apollo 13, Schindler's List from the following options: (A) Europa
(B) The Last Kiss
(C) Rise of the Planet of the Apes
(D) Braveheart.",(D),0.0
31,81,"Your task is to recommend a movie similar to the list of movies provided in Pulp Fiction, Schindler's List, Batman, Apollo 13. You will be given a set of (A) Rise of the Planet of the Apes
(B) Europa
(C) Braveheart
(D) The Last Kiss to choose from.",(C),1.0
31,98,"Provide a recommendation for a movie similar to the list of movies provided in Schindler's List, Apollo 13, Batman, Pulp Fiction. You can choose from the following options: (A) Europa
(B) Braveheart
(C) The Last Kiss
(D) Rise of the Planet of the Apes.",(B),1.0
31,108,"Given a list of movies, recommend a similar movie using a multi-choice format. You will be presented with a list of options, and you must select the movie that is most similar to the given list of movies.
List of movies: Batman, Apollo 13, Schindler's List, Pulp Fiction
Options:
(A) Braveheart
(B) The Last Kiss
(C) Europa
(D) Rise of the Planet of the Apes
Output:",(A),1.0
31,110,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of options and asked to select the most similar movie.
List of movies: Schindler's List, Batman, Pulp Fiction, Apollo 13
Options:
(A) Rise of the Planet of the Apes
(B) Braveheart
(C) Europa
(D) The Last Kiss
Output:",(B),1.0
31,145,"Based on your movie preferences, we can recommend similar movies for you to watch. We'll provide you with a list of options, and you can select the one that you think is the most similar to your original choice. 
Original movie: Apollo 13, Batman, Pulp Fiction, Schindler's List
Options:
(A) Rise of the Planet of the Apes
(B) Europa
(C) The Last Kiss
(D) Braveheart
Output:",(D),1.0
31,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Pulp Fiction, Schindler's List, Batman, Apollo 13
Options:
(A) The Last Kiss
(B) Braveheart
(C) Europa
(D) Rise of the Planet of the Apes
Output:",(B),0.4
31,170,"Based on your movie preferences, I can recommend a similar movie for you. Please provide me with a list of movies you enjoyed and a set of options to choose from.
Movies: Schindler's List, Apollo 13, Pulp Fiction, Batman
Options:
(A) Europa
(B) Rise of the Planet of the Apes
(C) Braveheart
(D) The Last Kiss
Output:
Recommended movie:",(C),1.0
31,176,"Based on the list of movies you provided, which of the following options would you prefer to watch next?
Movie list: Batman, Pulp Fiction, Schindler's List, Apollo 13
Options:
(A) Europa
(B) Braveheart
(C) Rise of the Planet of the Apes
(D) The Last Kiss
Output:
Option selected:",(B),0.0
32,2,"Q: Can you suggest a movie that is similar to Braveheart, Schindler's List, The Fugitive, The Lion King?
Options:
(A) City of Men
(B) The Scorpion King
(C) Mad City
(D) The Shawshank Redemption
A:",(D),0.75
32,10,"Q: Can you suggest a movie similar to The Lion King, The Fugitive, Schindler's List, Braveheart?
Pick from the following options:
(A) The Shawshank Redemption
(B) Mad City
(C) City of Men
(D) The Scorpion King
A:",(A),1.0
32,15,"Find a movie similar to the movies in The Lion King, Braveheart, Schindler's List, The Fugitive. Which of the following options do you prefer?
Options:
(A) The Shawshank Redemption
(B) The Scorpion King
(C) City of Men
(D) Mad City",(A),0.4
32,19,"Q: Can you recommend a movie similar to Schindler's List, Braveheart, The Fugitive, The Lion King?
Choose from the following options:
(A) The Scorpion King
(B) The Shawshank Redemption
(C) Mad City
(D) City of Men
A:",(B),0.0
32,28,"Q: Can you recommend a movie similar to the following list: The Lion King, The Fugitive, Schindler's List, Braveheart? Choose from the following options:
Options:
(A) The Shawshank Redemption
(B) The Scorpion King
(C) Mad City
(D) City of Men
A:",(A),1.0
32,30,"Q: Can you recommend a movie similar to the following list: The Lion King, Braveheart, Schindler's List, The Fugitive? Please choose from the following options:
Options:
(A) The Scorpion King
(B) City of Men
(C) Mad City
(D) The Shawshank Redemption
A:",(D),1.0
32,31,"Q: Can you suggest a movie that is similar to Braveheart, Schindler's List, The Fugitive, The Lion King? Choose the best option from the following:
Options:
(A) The Scorpion King
(B) The Shawshank Redemption
(C) Mad City
(D) City of Men
A:",(B),0.0
32,34,"Q: Please suggest a movie that is similar to any of the following movies: The Fugitive, The Lion King, Schindler's List, Braveheart.
Options:
(A) The Scorpion King
(B) Mad City
(C) City of Men
(D) The Shawshank Redemption
A:",(D),1.0
32,42,"Q: Can you recommend a movie similar to the following titles: The Lion King, The Fugitive, Braveheart, Schindler's List? Here are some options:
(A) The Shawshank Redemption
(B) Mad City
(C) The Scorpion King
(D) City of Men
A:",(A),1.0
32,66,"Recommend a movie that is similar to the list of movies The Fugitive, Braveheart, Schindler's List, The Lion King from the following options: (A) Mad City
(B) The Scorpion King
(C) The Shawshank Redemption
(D) City of Men.",(C),0.3
32,85,"In this task, you need to find a movie that is similar to the list of movies provided in The Fugitive, The Lion King, Braveheart, Schindler's List. You will be given a set of (A) City of Men
(B) The Shawshank Redemption
(C) Mad City
(D) The Scorpion King to choose from.",(B),0.6
32,93,"We need a recommendation for a movie that is similar to The Fugitive, The Lion King, Schindler's List, Braveheart. Please choose from the following options: (A) The Scorpion King
(B) The Shawshank Redemption
(C) City of Men
(D) Mad City.",(B),0.0
32,96,"Could you suggest a movie that is similar to Schindler's List, The Lion King, The Fugitive, Braveheart? You can choose from the following options: (A) Mad City
(B) City of Men
(C) The Shawshank Redemption
(D) The Scorpion King.",(C),1.0
32,109,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movie options and asked to select the most similar movie to the given list.
List of movies: The Fugitive, Schindler's List, Braveheart, The Lion King
Options:
(A) City of Men
(B) The Shawshank Redemption
(C) Mad City
(D) The Scorpion King
Output:",(B),1.0
32,110,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of options and asked to select the most similar movie.
List of movies: Schindler's List, The Lion King, Braveheart, The Fugitive
Options:
(A) The Shawshank Redemption
(B) City of Men
(C) The Scorpion King
(D) Mad City
Output:",(A),0.0
32,128,"Given a 'movie_list' and a list of 'options', recommend movies similar to the movies in the 'movie_list'. The task format is multi-choice.
movie_list: The Lion King, The Fugitive, Braveheart, Schindler's List
options: (A) City of Men
(B) Mad City
(C) The Scorpion King
(D) The Shawshank Redemption
Output:
Which of the following movies is similar to The Lion King, The Fugitive, Braveheart, Schindler's List?
(A) City of Men
(B) Mad City
(C) The Scorpion King
(D) The Shawshank Redemption
Answer:",(D),1.0
32,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: The Lion King, Schindler's List, The Fugitive, Braveheart
Options:
(A) Mad City
(B) The Shawshank Redemption
(C) The Scorpion King
(D) City of Men
Output:",(B),1.0
32,145,"Based on your movie preferences, we can recommend similar movies for you to watch. We'll provide you with a list of options, and you can select the one that you think is the most similar to your original choice. 
Original movie: Braveheart, The Lion King, Schindler's List, The Fugitive
Options:
(A) City of Men
(B) The Shawshank Redemption
(C) The Scorpion King
(D) Mad City
Output:",(B),1.0
32,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Schindler's List, The Fugitive, Braveheart, The Lion King
Options:
(A) City of Men
(B) The Shawshank Redemption
(C) The Scorpion King
(D) Mad City
Output:",(B),1.0
32,176,"Based on the list of movies you provided, which of the following options would you prefer to watch next?
Movie list: Schindler's List, Braveheart, The Lion King, The Fugitive
Options:
(A) City of Men
(B) The Scorpion King
(C) The Shawshank Redemption
(D) Mad City
Output:
Option selected:",(C),1.0
33,1,"Q: Can you suggest a movie that is similar to any of the following movies: Pulp Fiction, Schindler's List, Braveheart, Dances with Wolves?
Options:
(A) Shadow of the Vampire
(B) The Usual Suspects
(C) Tickling Giants
(D) On the Town
A:",(B),1.0
