question_id,prompt,correct_answer,distractor,correct
615,"Q: Which word has more letters, ""exam"" or ""his""?
A:",exam,his,0.6
616,"Q: Which word has more letters, ""himself"" or ""slow""?
A:",himself,slow,0.85
617,"Q: Which word has more letters, ""ago"" or ""dish""?
A:",dish,ago,0.9
618,"Q: Which word has more letters, ""tie"" or ""meat""?
A:",meat,tie,0.6
619,"Q: Which word has more letters, ""square"" or ""field""?
A:",square,field,0.8
620,"Q: Which word has more letters, ""may"" or ""hotel""?
A:",hotel,may,1.0
621,"Q: Which word has more letters, ""badly"" or ""parent""?
A:",parent,badly,0.7
622,"Q: Which word has more letters, ""light"" or ""jacket""?
A:",jacket,light,1.0
623,"Q: Which word has more letters, ""almost"" or ""house""?
A:",almost,house,1.0
624,"Q: Which word has more letters, ""way"" or ""pilot""?
A:",pilot,way,1.0
625,"Q: Which word has more letters, ""teach"" or ""per""?
A:",teach,per,0.85
626,"Q: Which word has more letters, ""yet"" or ""back""?
A:",back,yet,0.8
627,"Q: Which word has more letters, ""badly"" or ""aunt""?
A:",badly,aunt,1.0
628,"Q: Which word has more letters, ""fish"" or ""rap""?
A:",fish,rap,0.7
629,"Q: Which word has more letters, ""pocket"" or ""delay""?
A:",pocket,delay,1.0
630,"Q: Which word has more letters, ""exam"" or ""run""?
A:",exam,run,0.65
631,"Q: Which word has more letters, ""wear"" or ""behind""?
A:",behind,wear,1.0
632,"Q: Which word has more letters, ""type"" or ""heavy""?
A:",heavy,type,0.7
633,"Q: Which word has more letters, ""once"" or ""daily""?
A:",daily,once,0.4
634,"Q: Which word has more letters, ""you"" or ""worst""?
A:",worst,you,1.0
635,"Q: Which word has more letters, ""come"" or ""strange""?
A:",strange,come,0.95
636,"Q: Which word has more letters, ""try"" or ""wrong""?
A:",wrong,try,0.75
637,"Q: Which word has more letters, ""quiz"" or ""our""?
A:",quiz,our,0.55
638,"Q: Which word has more letters, ""century"" or ""match""?
A:",century,match,0.85
639,"Q: Which word has more letters, ""life"" or ""worst""?
A:",worst,life,0.85
640,"Q: Which word has more letters, ""under"" or ""he""?
A:",under,he,1.0
641,"Q: Which word has more letters, ""problem"" or ""fan""?
A:",problem,fan,1.0
642,"Q: Which word has more letters, ""crowd"" or ""hockey""?
A:",hockey,crowd,0.3
643,"Q: Which word has more letters, ""friend"" or ""upset""?
A:",friend,upset,1.0
644,"Q: Which word has more letters, ""math"" or ""oh""?
A:",math,oh,0.9
645,"Q: Which word has more letters, ""wild"" or ""neighbor""?
A:",neighbor,wild,1.0
646,"Q: Which word has more letters, ""sky"" or ""kite""?
A:",kite,sky,1.0
647,"Q: Which word has more letters, ""song"" or ""paint""?
A:",paint,song,0.9
648,"Q: Which word has more letters, ""certainly"" or ""break""?
A:",certainly,break,0.9
649,"Q: Which word has more letters, ""bag"" or ""castle""?
A:",castle,bag,0.7
650,"Q: Which word has more letters, ""keyboard"" or ""wrong""?
A:",keyboard,wrong,1.0
651,"Q: Which word has more letters, ""best"" or ""explain""?
A:",explain,best,1.0
652,"Q: Which word has more letters, ""listen"" or ""fail""?
A:",listen,fail,0.95
653,"Q: Which word has more letters, ""wrong"" or ""garden""?
A:",garden,wrong,0.65
654,"Q: Which word has more letters, ""only"" or ""lucky""?
A:",lucky,only,0.1
655,"Q: Which word has more letters, ""help"" or ""yes""?
A:",help,yes,0.75
656,"Q: Which word has more letters, ""magic"" or ""hey""?
A:",magic,hey,1.0
657,"Q: Which word has more letters, ""strange"" or ""flower""?
A:",strange,flower,0.8
658,"Q: Which word has more letters, ""father"" or ""details""?
A:",details,father,0.5
659,"Q: Which word has more letters, ""block"" or ""rent""?
A:",block,rent,0.75
660,"Q: Which word has more letters, ""himself"" or ""one""?
A:",himself,one,0.85
661,"Q: Which word has more letters, ""do"" or ""just""?
A:",just,do,0.95
662,"Q: Which word has more letters, ""yourself"" or ""ocean""?
A:",yourself,ocean,1.0
663,"Q: Which word has more letters, ""take"" or ""rap""?
A:",take,rap,1.0
664,"Q: Which word has more letters, ""new"" or ""money""?
A:",money,new,0.85
665,"Q: Which word has more letters, ""friend"" or ""bean""?
A:",friend,bean,1.0
666,"Q: Which word has more letters, ""each"" or ""guest""?
A:",guest,each,0.3
667,"Q: Which word has more letters, ""part"" or ""study""?
A:",study,part,1.0
668,"Q: Which word has more letters, ""myself"" or ""rock""?
A:",myself,rock,1.0
669,"Q: Which word has more letters, ""tire"" or ""smoking""?
A:",smoking,tire,0.8
670,"Q: Which word has more letters, ""uniform"" or ""toe""?
A:",uniform,toe,1.0
671,"Q: Which word has more letters, ""late"" or ""might""?
A:",might,late,0.5
672,"Q: Which word has more letters, ""bright"" or ""at""?
A:",bright,at,0.75
673,"Q: Which word has more letters, ""story"" or ""also""?
A:",story,also,0.65
674,"Q: Which word has more letters, ""it"" or ""down""?
A:",down,it,1.0
675,"Q: Which word has more letters, ""woman"" or ""surfing""?
A:",surfing,woman,0.75
676,"Q: Which word has more letters, ""game"" or ""red""?
A:",game,red,0.9
677,"Q: Which word has more letters, ""left"" or ""fresh""?
A:",fresh,left,0.7
678,"Q: Which word has more letters, ""himself"" or ""much""?
A:",himself,much,0.35
679,"Q: Which word has more letters, ""piano"" or ""club""?
A:",piano,club,1.0
680,"Q: Which word has more letters, ""problem"" or ""water""?
A:",problem,water,0.9
681,"Q: Which word has more letters, ""spring"" or ""rent""?
A:",spring,rent,0.95
682,"Q: Which word has more letters, ""include"" or ""help""?
A:",include,help,1.0
683,"Q: Which word has more letters, ""later"" or ""when""?
A:",later,when,0.65
684,"Q: Which word has more letters, ""pilot"" or ""them""?
A:",pilot,them,0.75
685,"Q: Which word has more letters, ""break"" or ""walking""?
A:",walking,break,1.0
686,"Q: Which word has more letters, ""ear"" or ""boyfriend""?
A:",boyfriend,ear,1.0
687,"Q: Which word has more letters, ""mix"" or ""roast""?
A:",roast,mix,0.95
688,"Q: Which word has more letters, ""fish"" or ""since""?
A:",since,fish,1.0
689,"Q: Which word has more letters, ""course"" or ""fast""?
A:",course,fast,1.0
690,"Q: Which word has more letters, ""actor"" or ""we""?
A:",actor,we,0.95
691,"Q: Which word has more letters, ""diploma"" or ""chat""?
A:",diploma,chat,0.8
692,"Q: Which word has more letters, ""listen"" or ""me""?
A:",listen,me,1.0
693,"Q: Which word has more letters, ""garlic"" or ""shop""?
A:",garlic,shop,1.0
694,"Q: Which word has more letters, ""deck"" or ""cabinet""?
A:",cabinet,deck,1.0
695,"Q: Which word has more letters, ""north"" or ""reading""?
A:",reading,north,1.0
696,"Q: Which word has more letters, ""mail"" or ""square""?
A:",square,mail,0.9
697,"Q: Which word has more letters, ""space"" or ""hair""?
A:",space,hair,1.0
698,"Q: Which word has more letters, ""police"" or ""from""?
A:",police,from,0.8
699,"Q: Which word has more letters, ""just"" or ""it""?
A:",just,it,0.75
700,"Q: Which word has more letters, ""park"" or ""carpet""?
A:",carpet,park,0.85
701,"Q: Which word has more letters, ""city"" or ""flower""?
A:",flower,city,1.0
702,"Q: Which word has more letters, ""grape"" or ""box""?
A:",grape,box,0.9
703,"Q: Which word has more letters, ""clown"" or ""view""?
A:",clown,view,1.0
704,"Q: Which word has more letters, ""notice"" or ""dirty""?
A:",notice,dirty,0.8
705,"Q: Which word has more letters, ""winter"" or ""story""?
A:",winter,story,0.85
706,"Q: Which word has more letters, ""quiz"" or ""boy""?
A:",quiz,boy,0.45
707,"Q: Which word has more letters, ""turn"" or ""flower""?
A:",flower,turn,0.95
708,"Q: Which word has more letters, ""strange"" or ""ring""?
A:",strange,ring,1.0
709,"Q: Which word has more letters, ""double"" or ""time""?
A:",double,time,1.0
710,"Q: Which word has more letters, ""flight"" or ""oh""?
A:",flight,oh,1.0
711,"Q: Which word has more letters, ""list"" or ""alone""?
A:",alone,list,0.9
712,"Q: Which word has more letters, ""project"" or ""she""?
A:",project,she,1.0
713,"Q: Which word has more letters, ""stove"" or ""buy""?
A:",stove,buy,0.75
714,"Q: Which word has more letters, ""mug"" or ""blanket""?
A:",blanket,mug,0.9
715,"Q: Which word has more letters, ""on"" or ""more""?
A:",more,on,1.0
716,"Q: Which word has more letters, ""war"" or ""part""?
A:",part,war,1.0
717,"Q: Which word has more letters, ""behind"" or ""find""?
A:",behind,find,1.0
718,"Q: Which word has more letters, ""hour"" or ""juice""?
A:",juice,hour,0.45
719,"Q: Which word has more letters, ""musical"" or ""kite""?
A:",musical,kite,1.0
720,"Q: Which word has more letters, ""daughter"" or ""pink""?
A:",daughter,pink,1.0
721,"Q: Which word has more letters, ""hi"" or ""guest""?
A:",guest,hi,1.0
722,"Q: Which word has more letters, ""sure"" or ""sound""?
A:",sound,sure,0.4
723,"Q: Which word has more letters, ""we"" or ""buy""?
A:",buy,we,0.5
724,"Q: Which word has more letters, ""details"" or ""menu""?
A:",details,menu,1.0
725,"Q: Which word has more letters, ""purse"" or ""time""?
A:",purse,time,0.7
726,"Q: Which word has more letters, ""child"" or ""pencil""?
A:",pencil,child,0.6
727,"Q: Which word has more letters, ""guide"" or ""our""?
A:",guide,our,1.0
728,"Q: Which word has more letters, ""how"" or ""thank""?
A:",thank,how,1.0
729,"Q: Which word has more letters, ""enough"" or ""club""?
A:",enough,club,1.0
730,"Q: Which word has more letters, ""glad"" or ""maybe""?
A:",maybe,glad,0.8
731,"Q: Which word has more letters, ""busy"" or ""write""?
A:",write,busy,1.0
732,"Q: Which word has more letters, ""boyfriend"" or ""grade""?
A:",boyfriend,grade,1.0
733,"Q: Which word has more letters, ""minus"" or ""danger""?
A:",danger,minus,0.0
734,"Q: Which word has more letters, ""uniform"" or ""hard""?
A:",uniform,hard,1.0
735,"Q: Which word has more letters, ""mosque"" or ""fly""?
A:",mosque,fly,1.0
736,"Q: Which word has more letters, ""famous"" or ""yours""?
A:",famous,yours,1.0
737,"Q: Which word has more letters, ""cheap"" or ""holiday""?
A:",holiday,cheap,0.45
738,"Q: Which word has more letters, ""low"" or ""when""?
A:",when,low,0.95
739,"Q: Which word has more letters, ""camping"" or ""bed""?
A:",camping,bed,0.9
740,"Q: Which word has more letters, ""player"" or ""blanket""?
A:",blanket,player,1.0
741,"Q: Which word has more letters, ""cow"" or ""lend""?
A:",lend,cow,0.95
742,"Q: Which word has more letters, ""fit"" or ""slow""?
A:",slow,fit,0.85
743,"Q: Which word has more letters, ""much"" or ""lie""?
A:",much,lie,0.9
744,"Q: Which word has more letters, ""head"" or ""plate""?
A:",plate,head,1.0
745,"Q: Which word has more letters, ""place"" or ""neighbor""?
A:",neighbor,place,1.0
746,"Q: Which word has more letters, ""nature"" or ""quick""?
A:",nature,quick,0.65
747,"Q: Which word has more letters, ""crowd"" or ""meat""?
A:",crowd,meat,0.65
748,"Q: Which word has more letters, ""anymore"" or ""sea""?
A:",anymore,sea,1.0
749,"Q: Which word has more letters, ""explain"" or ""cup""?
A:",explain,cup,1.0
750,"Q: Which word has more letters, ""north"" or ""ours""?
A:",north,ours,0.15
751,"Q: Which word has more letters, ""rat"" or ""chair""?
A:",chair,rat,1.0
752,"Q: Which word has more letters, ""stomach"" or ""bank""?
A:",stomach,bank,1.0
753,"Q: Which word has more letters, ""our"" or ""ready""?
A:",ready,our,1.0
754,"Q: Which word has more letters, ""heat"" or ""use""?
A:",heat,use,0.55
755,"Q: Which word has more letters, ""uncle"" or ""pet""?
A:",uncle,pet,0.65
756,"Q: Which word has more letters, ""subject"" or ""move""?
A:",subject,move,1.0
757,"Q: Which word has more letters, ""talk"" or ""shelf""?
A:",shelf,talk,0.85
758,"Q: Which word has more letters, ""head"" or ""improve""?
A:",improve,head,1.0
759,"Q: Which word has more letters, ""worse"" or ""sky""?
A:",worse,sky,1.0
760,"Q: Which word has more letters, ""yeah"" or ""dirty""?
A:",dirty,yeah,0.65
761,"Q: Which word has more letters, ""kilo"" or ""sad""?
A:",kilo,sad,1.0
762,"Q: Which word has more letters, ""dancer"" or ""crowd""?
A:",dancer,crowd,0.75
763,"Q: Which word has more letters, ""eat"" or ""father""?
A:",father,eat,1.0
764,"Q: Which word has more letters, ""purse"" or ""mosque""?
A:",mosque,purse,0.85
765,"Q: Which word has more letters, ""parent"" or ""gas""?
A:",parent,gas,1.0
766,"Q: Which word has more letters, ""their"" or ""one""?
A:",their,one,0.8
767,"Q: Which word has more letters, ""toy"" or ""angry""?
A:",angry,toy,1.0
768,"Q: Which word has more letters, ""alone"" or ""grow""?
A:",alone,grow,0.85
769,"Q: Which word has more letters, ""details"" or ""to""?
A:",details,to,0.7
770,"Q: Which word has more letters, ""grow"" or ""put""?
A:",grow,put,0.95
771,"Q: Which word has more letters, ""far"" or ""plant""?
A:",plant,far,1.0
772,"Q: Which word has more letters, ""birthday"" or ""face""?
A:",birthday,face,1.0
773,"Q: Which word has more letters, ""war"" or ""adult""?
A:",adult,war,1.0
774,"Q: Which word has more letters, ""show"" or ""no""?
A:",show,no,1.0
775,"Q: Which word has more letters, ""lunch"" or ""than""?
A:",lunch,than,0.5
776,"Q: Which word has more letters, ""speak"" or ""do""?
A:",speak,do,1.0
777,"Q: Which word has more letters, ""stadium"" or ""build""?
A:",stadium,build,0.95
778,"Q: Which word has more letters, ""site"" or ""quickly""?
A:",quickly,site,1.0
779,"Q: Which word has more letters, ""take"" or ""sky""?
A:",take,sky,0.9
780,"Q: Which word has more letters, ""later"" or ""very""?
A:",later,very,1.0
781,"Q: Which word has more letters, ""swim"" or ""movie""?
A:",movie,swim,0.75
782,"Q: Which word has more letters, ""empty"" or ""singular""?
A:",singular,empty,0.6
783,"Q: Which word has more letters, ""hotel"" or ""try""?
A:",hotel,try,0.95
784,"Q: Which word has more letters, ""once"" or ""guest""?
A:",guest,once,0.65
785,"Q: Which word has more letters, ""point"" or ""lost""?
A:",point,lost,0.65
786,"Q: Which word has more letters, ""mug"" or ""drum""?
A:",drum,mug,0.15
787,"Q: Which word has more letters, ""old"" or ""snake""?
A:",snake,old,0.85
788,"Q: Which word has more letters, ""kitchen"" or ""horse""?
A:",kitchen,horse,0.9
789,"Q: Which word has more letters, ""forest"" or ""map""?
A:",forest,map,1.0
790,"Q: Which word has more letters, ""fat"" or ""skirt""?
A:",skirt,fat,1.0
791,"Q: Which word has more letters, ""cabinet"" or ""cover""?
A:",cabinet,cover,1.0
792,"Q: Which word has more letters, ""hair"" or ""bridge""?
A:",bridge,hair,0.5
793,"Q: Which word has more letters, ""final"" or ""love""?
A:",final,love,1.0
794,"Q: Which word has more letters, ""change"" or ""ice""?
A:",change,ice,1.0
795,"Q: Which word has more letters, ""since"" or ""cry""?
A:",since,cry,0.7
796,"Q: Which word has more letters, ""farm"" or ""young""?
A:",young,farm,0.65
797,"Q: Which word has more letters, ""reading"" or ""buy""?
A:",reading,buy,0.9
798,"Q: Which word has more letters, ""pocket"" or ""taxi""?
A:",pocket,taxi,1.0
799,"Q: Which word has more letters, ""bean"" or ""notes""?
A:",notes,bean,0.9
800,"Q: Which word has more letters, ""birthday"" or ""gram""?
A:",birthday,gram,1.0
801,"Q: Which word has more letters, ""bar"" or ""suit""?
A:",suit,bar,0.6
802,"Q: Which word has more letters, ""orange"" or ""copy""?
A:",orange,copy,0.9
803,"Q: Which word has more letters, ""hey"" or ""house""?
A:",house,hey,1.0
804,"Q: Which word has more letters, ""wine"" or ""match""?
A:",match,wine,0.7
805,"Q: Which word has more letters, ""skating"" or ""dance""?
A:",skating,dance,1.0
806,"Q: Which word has more letters, ""must"" or ""itself""?
A:",itself,must,1.0
807,"Q: Which word has more letters, ""mistake"" or ""map""?
A:",mistake,map,0.9
808,"Q: Which word has more letters, ""date"" or ""steal""?
A:",steal,date,0.55
809,"Q: Which word has more letters, ""garlic"" or ""menu""?
A:",garlic,menu,1.0
810,"Q: Which word has more letters, ""half"" or ""dangerous""?
A:",dangerous,half,0.8
811,"Q: Which word has more letters, ""itself"" or ""half""?
A:",itself,half,1.0
812,"Q: Which word has more letters, ""fried"" or ""town""?
A:",fried,town,1.0
813,"Q: Which word has more letters, ""take"" or ""bus""?
A:",take,bus,0.75
814,"Q: Which word has more letters, ""large"" or ""guy""?
A:",large,guy,0.8
815,"Q: Which word has more letters, ""past"" or ""stand""?
A:",stand,past,0.85
816,"Q: Which word has more letters, ""policeman"" or ""car""?
A:",policeman,car,1.0
817,"Q: Which word has more letters, ""mad"" or ""stop""?
A:",stop,mad,0.75
818,"Q: Which word has more letters, ""purse"" or ""year""?
A:",purse,year,0.85
819,"Q: Which word has more letters, ""market"" or ""bed""?
A:",market,bed,1.0
820,"Q: Which word has more letters, ""stove"" or ""finger""?
A:",finger,stove,0.6
821,"Q: Which word has more letters, ""us"" or ""belt""?
A:",belt,us,0.85
822,"Q: Which word has more letters, ""just"" or ""movie""?
A:",movie,just,0.0
823,"Q: Which word has more letters, ""do"" or ""soap""?
A:",soap,do,1.0
824,"Q: Which word has more letters, ""so"" or ""empty""?
A:",empty,so,1.0
825,"Q: Which word has more letters, ""lemon"" or ""life""?
A:",lemon,life,0.95
826,"Q: Which word has more letters, ""mix"" or ""diary""?
A:",diary,mix,0.95
827,"Q: Which word has more letters, ""far"" or ""upset""?
A:",upset,far,0.9
828,"Q: Which word has more letters, ""bed"" or ""hers""?
A:",hers,bed,1.0
829,"Q: Which word has more letters, ""snow"" or ""me""?
A:",snow,me,0.65
830,"Q: Which word has more letters, ""tired"" or ""pain""?
A:",tired,pain,0.9
831,"Q: Which word has more letters, ""old"" or ""file""?
A:",file,old,1.0
832,"Q: Which word has more letters, ""pig"" or ""history""?
A:",history,pig,0.85
833,"Q: Which word has more letters, ""quickly"" or ""drink""?
A:",quickly,drink,0.85
834,"Q: Which word has more letters, ""chemistry"" or ""head""?
A:",chemistry,head,1.0
835,"Q: Which word has more letters, ""bring"" or ""walk""?
A:",bring,walk,0.95
836,"Q: Which word has more letters, ""listen"" or ""love""?
A:",listen,love,1.0
837,"Q: Which word has more letters, ""bat"" or ""fresh""?
A:",fresh,bat,1.0
838,"Q: Which word has more letters, ""cream"" or ""various""?
A:",various,cream,0.95
839,"Q: Which word has more letters, ""bike"" or ""train""?
A:",train,bike,1.0
840,"Q: Which word has more letters, ""brain"" or ""police""?
A:",police,brain,0.85
841,"Q: Which word has more letters, ""carpet"" or ""sad""?
A:",carpet,sad,1.0
842,"Q: Which word has more letters, ""nurse"" or ""ham""?
A:",nurse,ham,1.0
843,"Q: Which word has more letters, ""mine"" or ""bridge""?
A:",bridge,mine,0.25
844,"Q: Which word has more letters, ""round"" or ""sit""?
A:",round,sit,1.0
845,"Q: Which word has more letters, ""next"" or ""sit""?
A:",next,sit,0.85
846,"Q: Which word has more letters, ""me"" or ""once""?
A:",once,me,1.0
847,"Q: Which word has more letters, ""at"" or ""hotel""?
A:",hotel,at,1.0
848,"Q: Which word has more letters, ""hour"" or ""stamp""?
A:",stamp,hour,0.85
849,"Q: Which word has more letters, ""lamp"" or ""who""?
A:",lamp,who,1.0
850,"Q: Which word has more letters, ""guitar"" or ""fun""?
A:",guitar,fun,1.0
851,"Q: Which word has more letters, ""what"" or ""monkey""?
A:",monkey,what,1.0
852,"Q: Which word has more letters, ""often"" or ""push""?
A:",often,push,0.85
853,"Q: Which word has more letters, ""toy"" or ""rain""?
A:",rain,toy,0.3
854,"Q: Which word has more letters, ""hope"" or ""chain""?
A:",chain,hope,0.95
855,"Q: Which word has more letters, ""subject"" or ""clown""?
A:",subject,clown,0.9
856,"Q: Which word has more letters, ""drive"" or ""fog""?
A:",drive,fog,1.0
857,"Q: Which word has more letters, ""grape"" or ""run""?
A:",grape,run,0.9
858,"Q: Which word has more letters, ""tea"" or ""sport""?
A:",sport,tea,0.8
859,"Q: Which word has more letters, ""their"" or ""gym""?
A:",their,gym,0.4
860,"Q: Which word has more letters, ""fact"" or ""table""?
A:",table,fact,0.9
861,"Q: Which word has more letters, ""enjoy"" or ""work""?
A:",enjoy,work,0.85
862,"Q: Which word has more letters, ""must"" or ""bad""?
A:",must,bad,0.85
863,"Q: Which word has more letters, ""actor"" or ""hockey""?
A:",hockey,actor,0.35
864,"Q: Which word has more letters, ""store"" or ""glad""?
A:",store,glad,1.0
865,"Q: Which word has more letters, ""answer"" or ""point""?
A:",answer,point,1.0
866,"Q: Which word has more letters, ""fork"" or ""her""?
A:",fork,her,1.0
867,"Q: Which word has more letters, ""sick"" or ""melon""?
A:",melon,sick,1.0
868,"Q: Which word has more letters, ""for"" or ""more""?
A:",more,for,1.0
869,"Q: Which word has more letters, ""guitar"" or ""at""?
A:",guitar,at,1.0
870,"Q: Which word has more letters, ""love"" or ""magic""?
A:",magic,love,1.0
871,"Q: Which word has more letters, ""pen"" or ""fish""?
A:",fish,pen,0.95
872,"Q: Which word has more letters, ""east"" or ""yours""?
A:",yours,east,1.0
873,"Q: Which word has more letters, ""hand"" or ""early""?
A:",early,hand,0.85
874,"Q: Which word has more letters, ""print"" or ""busy""?
A:",print,busy,1.0
875,"Q: Which word has more letters, ""myself"" or ""yeah""?
A:",myself,yeah,1.0
876,"Q: Which word has more letters, ""problem"" or ""make""?
A:",problem,make,0.95
877,"Q: Which word has more letters, ""birth"" or ""hit""?
A:",birth,hit,1.0
878,"Q: Which word has more letters, ""family"" or ""heavy""?
A:",family,heavy,0.9
879,"Q: Which word has more letters, ""math"" or ""tea""?
A:",math,tea,0.5
880,"Q: Which word has more letters, ""learn"" or ""type""?
A:",learn,type,0.8
881,"Q: Which word has more letters, ""love"" or ""horse""?
A:",horse,love,1.0
882,"Q: Which word has more letters, ""notice"" or ""knife""?
A:",notice,knife,1.0
883,"Q: Which word has more letters, ""friendly"" or ""bike""?
A:",friendly,bike,1.0
884,"Q: Which word has more letters, ""far"" or ""smoke""?
A:",smoke,far,1.0
885,"Q: Which word has more letters, ""dream"" or ""fair""?
A:",dream,fair,0.95
886,"Q: Which word has more letters, ""wet"" or ""holiday""?
A:",holiday,wet,0.8
887,"Q: Which word has more letters, ""hospital"" or ""mosque""?
A:",hospital,mosque,1.0
888,"Q: Which word has more letters, ""type"" or ""kitchen""?
A:",kitchen,type,0.95
889,"Q: Which word has more letters, ""lose"" or ""our""?
A:",lose,our,0.55
890,"Q: Which word has more letters, ""forest"" or ""give""?
A:",forest,give,1.0
891,"Q: Which word has more letters, ""things"" or ""sock""?
A:",things,sock,1.0
892,"Q: Which word has more letters, ""win"" or ""mouth""?
A:",mouth,win,1.0
893,"Q: Which word has more letters, ""long"" or ""uniform""?
A:",uniform,long,0.9
894,"Q: Which word has more letters, ""bike"" or ""age""?
A:",bike,age,0.55
895,"Q: Which word has more letters, ""brush"" or ""walking""?
A:",walking,brush,0.75
896,"Q: Which word has more letters, ""an"" or ""nice""?
A:",nice,an,0.9
897,"Q: Which word has more letters, ""silver"" or ""job""?
A:",silver,job,1.0
898,"Q: Which word has more letters, ""strong"" or ""often""?
A:",strong,often,0.95
899,"Q: Which word has more letters, ""question"" or ""disco""?
A:",question,disco,0.8
900,"Q: Which word has more letters, ""cry"" or ""blond""?
A:",blond,cry,1.0
901,"Q: Which word has more letters, ""fan"" or ""very""?
A:",very,fan,0.25
902,"Q: Which word has more letters, ""those"" or ""draw""?
A:",those,draw,0.75
903,"Q: Which word has more letters, ""he"" or ""milk""?
A:",milk,he,1.0
904,"Q: Which word has more letters, ""hit"" or ""down""?
A:",down,hit,1.0
905,"Q: Which word has more letters, ""friend"" or ""piano""?
A:",friend,piano,0.65
906,"Q: Which word has more letters, ""whole"" or ""sink""?
A:",whole,sink,1.0
907,"Q: Which word has more letters, ""modern"" or ""old""?
A:",modern,old,0.9
908,"Q: Which word has more letters, ""storm"" or ""park""?
A:",storm,park,0.35
909,"Q: Which word has more letters, ""alone"" or ""put""?
A:",alone,put,1.0
910,"Q: Which word has more letters, ""new"" or ""paint""?
A:",paint,new,1.0
911,"Q: Which word has more letters, ""site"" or ""player""?
A:",player,site,0.9
912,"Q: Which word has more letters, ""outside"" or ""bring""?
A:",outside,bring,1.0
913,"Q: Which word has more letters, ""not"" or ""glove""?
A:",glove,not,1.0
914,"Q: Which word has more letters, ""now"" or ""love""?
A:",love,now,0.4
915,"Q: Which word has more letters, ""market"" or ""ago""?
A:",market,ago,1.0
916,"Q: Which word has more letters, ""cover"" or ""know""?
A:",cover,know,0.8
917,"Q: Which word has more letters, ""player"" or ""liter""?
A:",player,liter,0.65
918,"Q: Which word has more letters, ""player"" or ""oh""?
A:",player,oh,1.0
919,"Q: Which word has more letters, ""leg"" or ""bear""?
A:",bear,leg,0.9
920,"Q: Which word has more letters, ""who"" or ""until""?
A:",until,who,1.0
921,"Q: Which word has more letters, ""cloud"" or ""find""?
A:",cloud,find,1.0
922,"Q: Which word has more letters, ""golden"" or ""bank""?
A:",golden,bank,0.8
923,"Q: Which word has more letters, ""guy"" or ""build""?
A:",build,guy,1.0
924,"Q: Which word has more letters, ""ask"" or ""menu""?
A:",menu,ask,0.4
925,"Q: Which word has more letters, ""steal"" or ""slow""?
A:",steal,slow,0.65
926,"Q: Which word has more letters, ""date"" or ""friendly""?
A:",friendly,date,1.0
927,"Q: Which word has more letters, ""lunch"" or ""sink""?
A:",lunch,sink,1.0
928,"Q: Which word has more letters, ""eat"" or ""help""?
A:",help,eat,0.95
929,"Q: Which word has more letters, ""flight"" or ""guest""?
A:",flight,guest,0.95
930,"Q: Which word has more letters, ""chair"" or ""girl""?
A:",chair,girl,0.9
931,"Q: Which word has more letters, ""world"" or ""soft""?
A:",world,soft,1.0
932,"Q: Which word has more letters, ""top"" or ""along""?
A:",along,top,1.0
933,"Q: Which word has more letters, ""soul"" or ""machine""?
A:",machine,soul,0.85
934,"Q: Which word has more letters, ""model"" or ""half""?
A:",model,half,0.65
935,"Q: Which word has more letters, ""beard"" or ""hot""?
A:",beard,hot,0.9
936,"Q: Which word has more letters, ""uniform"" or ""cry""?
A:",uniform,cry,1.0
937,"Q: Which word has more letters, ""chair"" or ""save""?
A:",chair,save,1.0
938,"Q: Which word has more letters, ""famous"" or ""quick""?
A:",famous,quick,1.0
939,"Q: Which word has more letters, ""yet"" or ""question""?
A:",question,yet,0.8
940,"Q: Which word has more letters, ""friendly"" or ""soup""?
A:",friendly,soup,1.0
941,"Q: Which word has more letters, ""jacket"" or ""mouth""?
A:",jacket,mouth,1.0
942,"Q: Which word has more letters, ""card"" or ""delay""?
A:",delay,card,0.9
943,"Q: Which word has more letters, ""closed"" or ""case""?
A:",closed,case,0.7
944,"Q: Which word has more letters, ""bother"" or ""thin""?
A:",bother,thin,0.9
945,"Q: Which word has more letters, ""copy"" or ""scarf""?
A:",scarf,copy,0.4
946,"Q: Which word has more letters, ""get"" or ""second""?
A:",second,get,1.0
947,"Q: Which word has more letters, ""large"" or ""bath""?
A:",large,bath,0.9
948,"Q: Which word has more letters, ""month"" or ""low""?
A:",month,low,0.95
949,"Q: Which word has more letters, ""year"" or ""clean""?
A:",clean,year,0.8
950,"Q: Which word has more letters, ""year"" or ""skirt""?
A:",skirt,year,1.0
951,"Q: Which word has more letters, ""leg"" or ""yeah""?
A:",yeah,leg,0.35
952,"Q: Which word has more letters, ""face"" or ""old""?
A:",face,old,0.95
953,"Q: Which word has more letters, ""husband"" or ""bag""?
A:",husband,bag,1.0
954,"Q: Which word has more letters, ""desk"" or ""mother""?
A:",mother,desk,0.8
955,"Q: Which word has more letters, ""nice"" or ""plant""?
A:",plant,nice,1.0
956,"Q: Which word has more letters, ""outside"" or ""by""?
A:",outside,by,1.0
957,"Q: Which word has more letters, ""drink"" or ""myself""?
A:",myself,drink,0.9
958,"Q: Which word has more letters, ""store"" or ""real""?
A:",store,real,0.3
959,"Q: Which word has more letters, ""thin"" or ""world""?
A:",world,thin,0.25
960,"Q: Which word has more letters, ""hard"" or ""twice""?
A:",twice,hard,0.75
961,"Q: Which word has more letters, ""listen"" or ""card""?
A:",listen,card,1.0
