question_id,prompt,correct_answer,correct
364,"Q: Are all the words ""car"", ""truck"", ""duck"", ""tram"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
365,"Q: Are all the words ""pineapple"", ""mango"", ""melon"", ""peach"", and ""strawberry"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.85
366,"Q: Are all the words ""shirt"", ""sweater"", ""jacket"", ""dress"", and ""pants"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.85
367,"Q: Are all the words ""melon"", ""banana"", ""mango"", ""watermelon"", and ""truck"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.0
368,"Q: Are all the words ""couch"", ""pig"", ""table"", ""armchair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.3
369,"Q: Are all the words ""truck"", ""dog"", ""van"", ""tractor"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.15
370,"Q: Are all the words ""pig"", ""cow"", ""goat"", ""cat"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.95
371,"Q: Are all the words ""couch"", ""watermelon"", ""table"", ""bed"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.2
372,"Q: Are all the words ""coat"", ""shirt"", ""jacket"", ""sweater"", and ""shorts"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.95
373,"Q: Are all the words ""goat"", ""dog"", ""duck"", ""rabbit"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.7
374,"Q: Are all the words ""bed"", ""armchair"", ""table"", ""couch"", and ""bus"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.5
375,"Q: Are all the words ""socks"", ""van"", ""coat"", ""skirt"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.25
376,"Q: Are all the words ""strawberry"", ""pear"", ""mango"", ""lemon"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
377,"Q: Are all the words ""couch"", ""bookcase"", ""sofa"", ""bed"", and ""truck"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.2
378,"Q: Are all the words ""sweater"", ""cat"", ""dress"", ""shirt"", and ""jacket"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.15
379,"Q: Are all the words ""lemon"", ""pear"", ""strawberry"", ""mango"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
380,"Q: Are all the words ""bed"", ""lemon"", ""apple"", ""strawberry"", and ""peach"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
381,"Q: Are all the words ""table"", ""chicken"", ""cat"", ""goat"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.25
382,"Q: Are all the words ""coat"", ""dress"", ""shorts"", ""sweater"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.8
383,"Q: Are all the words ""dress"", ""shorts"", ""jacket"", ""coat"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.8
384,"Q: Are all the words ""dress"", ""sweater"", ""jeans"", ""coat"", and ""pants"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.85
385,"Q: Are all the words ""tram"", ""truck"", ""jacket"", ""motorcycle"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.4
386,"Q: Are all the words ""table"", ""bed"", ""desk"", ""sofa"", and ""chair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.7
387,"Q: Are all the words ""bookcase"", ""chair"", ""armchair"", ""couch"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.9
388,"Q: Are all the words ""tram"", ""train"", ""motorcycle"", ""armchair"", and ""tractor"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.4
389,"Q: Are all the words ""dress"", ""chicken"", ""duck"", ""cat"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
390,"Q: Are all the words ""peach"", ""mango"", ""pear"", ""banana"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
391,"Q: Are all the words ""desk"", ""banana"", ""strawberry"", ""pear"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.45
392,"Q: Are all the words ""cat"", ""pants"", ""skirt"", ""jeans"", and ""coat"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.55
393,"Q: Are all the words ""cow"", ""cat"", ""dog"", ""duck"", and ""tractor"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.25
394,"Q: Are all the words ""truck"", ""socks"", ""car"", ""tractor"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
395,"Q: Are all the words ""couch"", ""table"", ""bookcase"", ""desk"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.7
396,"Q: Are all the words ""armchair"", ""couch"", ""bed"", ""desk"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.85
397,"Q: Are all the words ""peach"", ""pear"", ""duck"", ""pineapple"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.25
398,"Q: Are all the words ""jeans"", ""pig"", ""fish"", ""chicken"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.6
399,"Q: Are all the words ""mango"", ""apple"", ""peach"", ""lemon"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.65
400,"Q: Are all the words ""coat"", ""socks"", ""pig"", ""skirt"", and ""jacket"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.2
401,"Q: Are all the words ""sofa"", ""couch"", ""desk"", ""table"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.4
402,"Q: Are all the words ""pants"", ""truck"", ""motorcycle"", ""bus"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.55
403,"Q: Are all the words ""dog"", ""goat"", ""chicken"", ""rabbit"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.75
404,"Q: Are all the words ""cow"", ""melon"", ""fish"", ""mouse"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
405,"Q: Are all the words ""melon"", ""chair"", ""banana"", ""watermelon"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
406,"Q: Are all the words ""lemon"", ""banana"", ""pineapple"", ""peach"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.7
407,"Q: Are all the words ""van"", ""train"", ""bus"", ""tractor"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.7
408,"Q: Are all the words ""chicken"", ""mouse"", ""skirt"", ""rabbit"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
409,"Q: Are all the words ""sweater"", ""jacket"", ""shorts"", ""skirt"", and ""coat"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.7
410,"Q: Are all the words ""sweater"", ""mouse"", ""cat"", ""fish"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.3
411,"Q: Are all the words ""socks"", ""skirt"", ""pants"", ""coat"", and ""train"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.45
412,"Q: Are all the words ""strawberry"", ""apple"", ""pineapple"", ""melon"", and ""peach"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
413,"Q: Are all the words ""pig"", ""goat"", ""desk"", ""dog"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.05
414,"Q: Are all the words ""desk"", ""bookcase"", ""table"", ""sofa"", and ""mango"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.25
415,"Q: Are all the words ""dress"", ""coat"", ""shirt"", ""socks"", and ""shorts"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.55
416,"Q: Are all the words ""cow"", ""goat"", ""couch"", ""chicken"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
417,"Q: Are all the words ""peach"", ""melon"", ""apple"", ""lemon"", and ""mango"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.4
418,"Q: Are all the words ""fish"", ""rabbit"", ""duck"", ""cow"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.9
419,"Q: Are all the words ""jacket"", ""pants"", ""jeans"", ""couch"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.25
420,"Q: Are all the words ""cow"", ""fish"", ""dog"", ""mouse"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.65
421,"Q: Are all the words ""pig"", ""cow"", ""duck"", ""mouse"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",True,1.0
422,"Q: Are all the words ""sofa"", ""table"", ""chair"", ""skirt"", and ""bookcase"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
423,"Q: Are all the words ""armchair"", ""bookcase"", ""chair"", ""couch"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.9
424,"Q: Are all the words ""banana"", ""bookcase"", ""bed"", ""sofa"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.25
425,"Q: Are all the words ""pants"", ""jacket"", ""coat"", ""train"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.15
426,"Q: Are all the words ""bed"", ""sofa"", ""table"", ""chair"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.95
427,"Q: Are all the words ""van"", ""truck"", ""car"", ""bus"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
428,"Q: Are all the words ""shirt"", ""shorts"", ""skirt"", ""pants"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.65
429,"Q: Are all the words ""skirt"", ""jeans"", ""pants"", ""shirt"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.65
430,"Q: Are all the words ""chicken"", ""goat"", ""cow"", ""pig"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.85
431,"Q: Are all the words ""pear"", ""banana"", ""peach"", ""desk"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.55
432,"Q: Are all the words ""pear"", ""melon"", ""chicken"", ""pineapple"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
433,"Q: Are all the words ""bookcase"", ""bed"", ""table"", ""desk"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.65
434,"Q: Are all the words ""table"", ""couch"", ""shorts"", ""bed"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.4
435,"Q: Are all the words ""apple"", ""mango"", ""peach"", ""banana"", and ""tractor"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
436,"Q: Are all the words ""pants"", ""skirt"", ""shorts"", ""shirt"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.55
437,"Q: Are all the words ""chair"", ""bed"", ""armchair"", ""sofa"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,1.0
438,"Q: Are all the words ""cow"", ""motorcycle"", ""tractor"", ""car"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.25
439,"Q: Are all the words ""shirt"", ""skirt"", ""jacket"", ""socks"", and ""armchair"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.25
440,"Q: Are all the words ""bookcase"", ""tractor"", ""van"", ""tram"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.9
441,"Q: Are all the words ""dress"", ""jacket"", ""skirt"", ""shorts"", and ""motorcycle"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.3
442,"Q: Are all the words ""chicken"", ""shorts"", ""sweater"", ""socks"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.1
443,"Q: Are all the words ""tractor"", ""car"", ""bus"", ""tram"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.85
444,"Q: Are all the words ""desk"", ""chair"", ""bookcase"", ""table"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.95
445,"Q: Are all the words ""pig"", ""shirt"", ""rabbit"", ""fish"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.3
446,"Q: Are all the words ""motorcycle"", ""truck"", ""car"", ""train"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.65
447,"Q: Are all the words ""chair"", ""bookcase"", ""desk"", ""bed"", and ""sofa"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.6
448,"Q: Are all the words ""bookcase"", ""desk"", ""chair"", ""cow"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.35
449,"Q: Are all the words ""jacket"", ""shirt"", ""socks"", ""table"", and ""skirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.45
450,"Q: Are all the words ""desk"", ""couch"", ""bed"", ""table"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.75
451,"Q: Are all the words ""mouse"", ""cat"", ""rabbit"", ""duck"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.8
452,"Q: Are all the words ""cow"", ""cat"", ""goat"", ""dog"", and ""bed"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.2
453,"Q: Are all the words ""car"", ""truck"", ""van"", ""tram"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.5
454,"Q: Are all the words ""coat"", ""skirt"", ""jeans"", ""pants"", and ""cat"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.1
455,"Q: Are all the words ""tram"", ""motorcycle"", ""van"", ""car"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.65
456,"Q: Are all the words ""mango"", ""watermelon"", ""banana"", ""van"", and ""strawberry"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.35
457,"Q: Are all the words ""bus"", ""tractor"", ""truck"", ""motorcycle"", and ""shorts"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.35
458,"Q: Are all the words ""strawberry"", ""apple"", ""melon"", ""pineapple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.95
459,"Q: Are all the words ""apple"", ""watermelon"", ""strawberry"", ""skirt"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.5
460,"Q: Are all the words ""goat"", ""mouse"", ""pig"", ""chair"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
461,"Q: Are all the words ""pineapple"", ""banana"", ""strawberry"", ""mango"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.85
462,"Q: Are all the words ""tractor"", ""car"", ""shirt"", ""van"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.6
463,"Q: Are all the words ""socks"", ""pants"", ""shirt"", ""coat"", and ""pig"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.35
464,"Q: Are all the words ""truck"", ""pineapple"", ""motorcycle"", ""tram"", and ""tractor"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.6
465,"Q: Are all the words ""pants"", ""skirt"", ""shirt"", ""sweater"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.8
466,"Q: Are all the words ""armchair"", ""bed"", ""couch"", ""chair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.85
467,"Q: Are all the words ""tractor"", ""train"", ""van"", ""truck"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.8
468,"Q: Are all the words ""truck"", ""train"", ""car"", ""socks"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.5
469,"Q: Are all the words ""cat"", ""rabbit"", ""mouse"", ""dog"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.95
470,"Q: Are all the words ""jacket"", ""socks"", ""pants"", ""shorts"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.5
471,"Q: Are all the words ""apple"", ""pineapple"", ""lemon"", ""jeans"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.15
472,"Q: Are all the words ""desk"", ""armchair"", ""chair"", ""bed"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.75
473,"Q: Are all the words ""pear"", ""strawberry"", ""melon"", ""rabbit"", and ""peach"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
474,"Q: Are all the words ""couch"", ""desk"", ""bed"", ""armchair"", and ""van"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.35
475,"Q: Are all the words ""sofa"", ""watermelon"", ""pear"", ""melon"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.55
476,"Q: Are all the words ""pineapple"", ""jacket"", ""mango"", ""apple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.45
477,"Q: Are all the words ""tram"", ""van"", ""sweater"", ""motorcycle"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.45
478,"Q: Are all the words ""pineapple"", ""watermelon"", ""melon"", ""strawberry"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
479,"Q: Are all the words ""goat"", ""rabbit"", ""mouse"", ""chicken"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.95
480,"Q: Are all the words ""tram"", ""tractor"", ""train"", ""van"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.55
481,"Q: Are all the words ""coat"", ""dress"", ""jacket"", ""pants"", and ""socks"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.75
482,"Q: Are all the words ""car"", ""train"", ""bus"", ""couch"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.55
483,"Q: Are all the words ""goat"", ""rabbit"", ""duck"", ""dog"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.9
484,"Q: Are all the words ""rabbit"", ""tram"", ""cow"", ""fish"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
485,"Q: Are all the words ""duck"", ""tractor"", ""car"", ""truck"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.4
486,"Q: Are all the words ""pineapple"", ""peach"", ""melon"", ""banana"", and ""truck"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
487,"Q: Are all the words ""pineapple"", ""train"", ""tractor"", ""motorcycle"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.5
488,"Q: Are all the words ""watermelon"", ""mango"", ""lemon"", ""apple"", and ""jeans"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.6
489,"Q: Are all the words ""strawberry"", ""lemon"", ""watermelon"", ""pineapple"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
490,"Q: Are all the words ""armchair"", ""table"", ""chair"", ""desk"", and ""banana"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.15
491,"Q: Are all the words ""pig"", ""duck"", ""rabbit"", ""cow"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.8
492,"Q: Are all the words ""dress"", ""desk"", ""skirt"", ""jacket"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
493,"Q: Are all the words ""armchair"", ""table"", ""couch"", ""bed"", and ""mouse"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.5
494,"Q: Are all the words ""jeans"", ""table"", ""shorts"", ""pants"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.25
495,"Q: Are all the words ""banana"", ""watermelon"", ""mango"", ""apple"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.7
496,"Q: Are all the words ""mouse"", ""duck"", ""cow"", ""sofa"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.15
497,"Q: Are all the words ""bed"", ""couch"", ""bookcase"", ""chair"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.95
498,"Q: Are all the words ""peach"", ""melon"", ""strawberry"", ""watermelon"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,1.0
499,"Q: Are all the words ""bus"", ""motorcycle"", ""tram"", ""truck"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
500,"Q: Are all the words ""train"", ""motorcycle"", ""car"", ""tram"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.6
501,"Q: Are all the words ""cow"", ""dog"", ""cat"", ""chicken"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.85
502,"Q: Are all the words ""desk"", ""couch"", ""table"", ""sofa"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.9
503,"Q: Are all the words ""peach"", ""pear"", ""lemon"", ""watermelon"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.85
504,"Q: Are all the words ""duck"", ""tram"", ""bus"", ""tractor"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.45
505,"Q: Are all the words ""cat"", ""pig"", ""duck"", ""goat"", and ""rabbit"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.7
506,"Q: Are all the words ""peach"", ""melon"", ""car"", ""pineapple"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.4
507,"Q: Are all the words ""apple"", ""pear"", ""peach"", ""socks"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.6
508,"Q: Are all the words ""bus"", ""motorcycle"", ""tram"", ""melon"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.65
509,"Q: Are all the words ""pineapple"", ""apple"", ""strawberry"", ""pear"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
510,"Q: Are all the words ""strawberry"", ""rabbit"", ""peach"", ""pear"", and ""mango"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.2
511,"Q: Are all the words ""motorcycle"", ""chair"", ""car"", ""truck"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.45
512,"Q: Are all the words ""mouse"", ""goat"", ""duck"", ""chicken"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.9
513,"Q: Are all the words ""dress"", ""shirt"", ""jacket"", ""sweater"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.7
514,"Q: Are all the words ""motorcycle"", ""van"", ""car"", ""truck"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.2
515,"Q: Are all the words ""van"", ""tram"", ""motorcycle"", ""car"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.7
516,"Q: Are all the words ""melon"", ""mango"", ""apple"", ""banana"", and ""skirt"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.5
517,"Q: Are all the words ""sofa"", ""table"", ""chair"", ""sweater"", and ""bookcase"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.1
518,"Q: Are all the words ""train"", ""tractor"", ""van"", ""tram"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.65
519,"Q: Are all the words ""desk"", ""chair"", ""armchair"", ""bookcase"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.85
520,"Q: Are all the words ""bus"", ""car"", ""train"", ""tram"", and ""dog"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.4
521,"Q: Are all the words ""van"", ""tram"", ""train"", ""tractor"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.5
522,"Q: Are all the words ""sofa"", ""couch"", ""dress"", ""chair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.4
523,"Q: Are all the words ""motorcycle"", ""car"", ""tractor"", ""van"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.45
524,"Q: Are all the words ""bus"", ""truck"", ""sofa"", ""tractor"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.45
525,"Q: Are all the words ""apple"", ""lemon"", ""pineapple"", ""mango"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.8
526,"Q: Are all the words ""pear"", ""melon"", ""motorcycle"", ""apple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.1
527,"Q: Are all the words ""train"", ""truck"", ""bus"", ""van"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.75
528,"Q: Are all the words ""motorcycle"", ""car"", ""van"", ""tram"", and ""pants"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.6
529,"Q: Are all the words ""banana"", ""lemon"", ""pineapple"", ""mango"", and ""tractor"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.55
530,"Q: Are all the words ""chair"", ""banana"", ""watermelon"", ""apple"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.45
531,"Q: Are all the words ""pants"", ""cow"", ""shorts"", ""jacket"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.45
532,"Q: Are all the words ""bed"", ""chair"", ""armchair"", ""bookcase"", and ""rabbit"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.2
533,"Q: Are all the words ""lemon"", ""strawberry"", ""mango"", ""pear"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.6
534,"Q: Are all the words ""shirt"", ""tractor"", ""van"", ""tram"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.55
535,"Q: Are all the words ""sweater"", ""train"", ""truck"", ""car"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.45
536,"Q: Are all the words ""sofa"", ""table"", ""armchair"", ""desk"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.85
537,"Q: Are all the words ""strawberry"", ""banana"", ""apple"", ""peach"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.85
538,"Q: Are all the words ""skirt"", ""jeans"", ""shirt"", ""shorts"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.65
539,"Q: Are all the words ""mango"", ""apple"", ""banana"", ""peach"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.55
540,"Q: Are all the words ""sofa"", ""table"", ""chair"", ""armchair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.75
541,"Q: Are all the words ""bed"", ""sofa"", ""desk"", ""bookcase"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.75
542,"Q: Are all the words ""cow"", ""chicken"", ""fish"", ""dog"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.7
543,"Q: Are all the words ""motorcycle"", ""socks"", ""bus"", ""van"", and ""tractor"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.65
544,"Q: Are all the words ""lemon"", ""strawberry"", ""apple"", ""banana"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.9
545,"Q: Are all the words ""jacket"", ""tractor"", ""bus"", ""motorcycle"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.2
546,"Q: Are all the words ""tractor"", ""bus"", ""car"", ""van"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.7
