question_id,prompt,correct_answer,correct
424,"Q: Are all the words ""banana"", ""bookcase"", ""bed"", ""sofa"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
425,"Q: Are all the words ""pants"", ""jacket"", ""coat"", ""train"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
426,"Q: Are all the words ""bed"", ""sofa"", ""table"", ""chair"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
427,"Q: Are all the words ""van"", ""truck"", ""car"", ""bus"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
428,"Q: Are all the words ""shirt"", ""shorts"", ""skirt"", ""pants"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
429,"Q: Are all the words ""skirt"", ""jeans"", ""pants"", ""shirt"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
430,"Q: Are all the words ""chicken"", ""goat"", ""cow"", ""pig"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
431,"Q: Are all the words ""pear"", ""banana"", ""peach"", ""desk"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
432,"Q: Are all the words ""pear"", ""melon"", ""chicken"", ""pineapple"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
433,"Q: Are all the words ""bookcase"", ""bed"", ""table"", ""desk"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
434,"Q: Are all the words ""table"", ""couch"", ""shorts"", ""bed"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
435,"Q: Are all the words ""apple"", ""mango"", ""peach"", ""banana"", and ""tractor"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.7
436,"Q: Are all the words ""pants"", ""skirt"", ""shorts"", ""shirt"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
437,"Q: Are all the words ""chair"", ""bed"", ""armchair"", ""sofa"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
438,"Q: Are all the words ""cow"", ""motorcycle"", ""tractor"", ""car"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.0
439,"Q: Are all the words ""shirt"", ""skirt"", ""jacket"", ""socks"", and ""armchair"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
440,"Q: Are all the words ""bookcase"", ""tractor"", ""van"", ""tram"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
441,"Q: Are all the words ""dress"", ""jacket"", ""skirt"", ""shorts"", and ""motorcycle"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
442,"Q: Are all the words ""chicken"", ""shorts"", ""sweater"", ""socks"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
443,"Q: Are all the words ""tractor"", ""car"", ""bus"", ""tram"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
444,"Q: Are all the words ""desk"", ""chair"", ""bookcase"", ""table"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
445,"Q: Are all the words ""pig"", ""shirt"", ""rabbit"", ""fish"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.05
446,"Q: Are all the words ""motorcycle"", ""truck"", ""car"", ""train"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
447,"Q: Are all the words ""chair"", ""bookcase"", ""desk"", ""bed"", and ""sofa"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
448,"Q: Are all the words ""bookcase"", ""desk"", ""chair"", ""cow"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
449,"Q: Are all the words ""jacket"", ""shirt"", ""socks"", ""table"", and ""skirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
450,"Q: Are all the words ""desk"", ""couch"", ""bed"", ""table"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
451,"Q: Are all the words ""mouse"", ""cat"", ""rabbit"", ""duck"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
452,"Q: Are all the words ""cow"", ""cat"", ""goat"", ""dog"", and ""bed"" types of animals? Answer either ""yes"" or ""no"".
A:",False,1.0
453,"Q: Are all the words ""car"", ""truck"", ""van"", ""tram"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
454,"Q: Are all the words ""coat"", ""skirt"", ""jeans"", ""pants"", and ""cat"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
455,"Q: Are all the words ""tram"", ""motorcycle"", ""van"", ""car"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
456,"Q: Are all the words ""mango"", ""watermelon"", ""banana"", ""van"", and ""strawberry"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.9
457,"Q: Are all the words ""bus"", ""tractor"", ""truck"", ""motorcycle"", and ""shorts"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
458,"Q: Are all the words ""strawberry"", ""apple"", ""melon"", ""pineapple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
459,"Q: Are all the words ""apple"", ""watermelon"", ""strawberry"", ""skirt"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
460,"Q: Are all the words ""goat"", ""mouse"", ""pig"", ""chair"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.1
461,"Q: Are all the words ""pineapple"", ""banana"", ""strawberry"", ""mango"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
462,"Q: Are all the words ""tractor"", ""car"", ""shirt"", ""van"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
463,"Q: Are all the words ""socks"", ""pants"", ""shirt"", ""coat"", and ""pig"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.4
464,"Q: Are all the words ""truck"", ""pineapple"", ""motorcycle"", ""tram"", and ""tractor"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
465,"Q: Are all the words ""pants"", ""skirt"", ""shirt"", ""sweater"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
466,"Q: Are all the words ""armchair"", ""bed"", ""couch"", ""chair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
467,"Q: Are all the words ""tractor"", ""train"", ""van"", ""truck"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
468,"Q: Are all the words ""truck"", ""train"", ""car"", ""socks"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
469,"Q: Are all the words ""cat"", ""rabbit"", ""mouse"", ""dog"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
470,"Q: Are all the words ""jacket"", ""socks"", ""pants"", ""shorts"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
471,"Q: Are all the words ""apple"", ""pineapple"", ""lemon"", ""jeans"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
472,"Q: Are all the words ""desk"", ""armchair"", ""chair"", ""bed"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
473,"Q: Are all the words ""pear"", ""strawberry"", ""melon"", ""rabbit"", and ""peach"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.45
474,"Q: Are all the words ""couch"", ""desk"", ""bed"", ""armchair"", and ""van"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
475,"Q: Are all the words ""sofa"", ""watermelon"", ""pear"", ""melon"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
476,"Q: Are all the words ""pineapple"", ""jacket"", ""mango"", ""apple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.9
477,"Q: Are all the words ""tram"", ""van"", ""sweater"", ""motorcycle"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
478,"Q: Are all the words ""pineapple"", ""watermelon"", ""melon"", ""strawberry"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
479,"Q: Are all the words ""goat"", ""rabbit"", ""mouse"", ""chicken"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
480,"Q: Are all the words ""tram"", ""tractor"", ""train"", ""van"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
481,"Q: Are all the words ""coat"", ""dress"", ""jacket"", ""pants"", and ""socks"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
482,"Q: Are all the words ""car"", ""train"", ""bus"", ""couch"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
483,"Q: Are all the words ""goat"", ""rabbit"", ""duck"", ""dog"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
484,"Q: Are all the words ""rabbit"", ""tram"", ""cow"", ""fish"", and ""duck"" types of animals? Answer either ""yes"" or ""no"".
A:",False,1.0
485,"Q: Are all the words ""duck"", ""tractor"", ""car"", ""truck"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
486,"Q: Are all the words ""pineapple"", ""peach"", ""melon"", ""banana"", and ""truck"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
487,"Q: Are all the words ""pineapple"", ""train"", ""tractor"", ""motorcycle"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
488,"Q: Are all the words ""watermelon"", ""mango"", ""lemon"", ""apple"", and ""jeans"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
489,"Q: Are all the words ""strawberry"", ""lemon"", ""watermelon"", ""pineapple"", and ""apple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
490,"Q: Are all the words ""armchair"", ""table"", ""chair"", ""desk"", and ""banana"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
491,"Q: Are all the words ""pig"", ""duck"", ""rabbit"", ""cow"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
492,"Q: Are all the words ""dress"", ""desk"", ""skirt"", ""jacket"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
493,"Q: Are all the words ""armchair"", ""table"", ""couch"", ""bed"", and ""mouse"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
494,"Q: Are all the words ""jeans"", ""table"", ""shorts"", ""pants"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
495,"Q: Are all the words ""banana"", ""watermelon"", ""mango"", ""apple"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
496,"Q: Are all the words ""mouse"", ""duck"", ""cow"", ""sofa"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,1.0
497,"Q: Are all the words ""bed"", ""couch"", ""bookcase"", ""chair"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
498,"Q: Are all the words ""peach"", ""melon"", ""strawberry"", ""watermelon"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
499,"Q: Are all the words ""bus"", ""motorcycle"", ""tram"", ""truck"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
500,"Q: Are all the words ""train"", ""motorcycle"", ""car"", ""tram"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
501,"Q: Are all the words ""cow"", ""dog"", ""cat"", ""chicken"", and ""pig"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
502,"Q: Are all the words ""desk"", ""couch"", ""table"", ""sofa"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
503,"Q: Are all the words ""peach"", ""pear"", ""lemon"", ""watermelon"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
504,"Q: Are all the words ""duck"", ""tram"", ""bus"", ""tractor"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
505,"Q: Are all the words ""cat"", ""pig"", ""duck"", ""goat"", and ""rabbit"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
506,"Q: Are all the words ""peach"", ""melon"", ""car"", ""pineapple"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
507,"Q: Are all the words ""apple"", ""pear"", ""peach"", ""socks"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.8
508,"Q: Are all the words ""bus"", ""motorcycle"", ""tram"", ""melon"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
509,"Q: Are all the words ""pineapple"", ""apple"", ""strawberry"", ""pear"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
510,"Q: Are all the words ""strawberry"", ""rabbit"", ""peach"", ""pear"", and ""mango"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
511,"Q: Are all the words ""motorcycle"", ""chair"", ""car"", ""truck"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
512,"Q: Are all the words ""mouse"", ""goat"", ""duck"", ""chicken"", and ""cat"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
513,"Q: Are all the words ""dress"", ""shirt"", ""jacket"", ""sweater"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
514,"Q: Are all the words ""motorcycle"", ""van"", ""car"", ""truck"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
515,"Q: Are all the words ""van"", ""tram"", ""motorcycle"", ""car"", and ""train"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
516,"Q: Are all the words ""melon"", ""mango"", ""apple"", ""banana"", and ""skirt"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
517,"Q: Are all the words ""sofa"", ""table"", ""chair"", ""sweater"", and ""bookcase"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
518,"Q: Are all the words ""train"", ""tractor"", ""van"", ""tram"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
519,"Q: Are all the words ""desk"", ""chair"", ""armchair"", ""bookcase"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
520,"Q: Are all the words ""bus"", ""car"", ""train"", ""tram"", and ""dog"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.0
521,"Q: Are all the words ""van"", ""tram"", ""train"", ""tractor"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
522,"Q: Are all the words ""sofa"", ""couch"", ""dress"", ""chair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
523,"Q: Are all the words ""motorcycle"", ""car"", ""tractor"", ""van"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
524,"Q: Are all the words ""bus"", ""truck"", ""sofa"", ""tractor"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
525,"Q: Are all the words ""apple"", ""lemon"", ""pineapple"", ""mango"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
526,"Q: Are all the words ""pear"", ""melon"", ""motorcycle"", ""apple"", and ""watermelon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
527,"Q: Are all the words ""train"", ""truck"", ""bus"", ""van"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
528,"Q: Are all the words ""motorcycle"", ""car"", ""van"", ""tram"", and ""pants"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
529,"Q: Are all the words ""banana"", ""lemon"", ""pineapple"", ""mango"", and ""tractor"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
530,"Q: Are all the words ""chair"", ""banana"", ""watermelon"", ""apple"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
531,"Q: Are all the words ""pants"", ""cow"", ""shorts"", ""jacket"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,0.0
532,"Q: Are all the words ""bed"", ""chair"", ""armchair"", ""bookcase"", and ""rabbit"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
533,"Q: Are all the words ""lemon"", ""strawberry"", ""mango"", ""pear"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
534,"Q: Are all the words ""shirt"", ""tractor"", ""van"", ""tram"", and ""car"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
535,"Q: Are all the words ""sweater"", ""train"", ""truck"", ""car"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,0.0
536,"Q: Are all the words ""sofa"", ""table"", ""armchair"", ""desk"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
537,"Q: Are all the words ""strawberry"", ""banana"", ""apple"", ""peach"", and ""lemon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
538,"Q: Are all the words ""skirt"", ""jeans"", ""shirt"", ""shorts"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
539,"Q: Are all the words ""mango"", ""apple"", ""banana"", ""peach"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
540,"Q: Are all the words ""sofa"", ""table"", ""chair"", ""armchair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
541,"Q: Are all the words ""bed"", ""sofa"", ""desk"", ""bookcase"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
542,"Q: Are all the words ""cow"", ""chicken"", ""fish"", ""dog"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
543,"Q: Are all the words ""motorcycle"", ""socks"", ""bus"", ""van"", and ""tractor"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
544,"Q: Are all the words ""lemon"", ""strawberry"", ""apple"", ""banana"", and ""melon"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
545,"Q: Are all the words ""jacket"", ""tractor"", ""bus"", ""motorcycle"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
546,"Q: Are all the words ""tractor"", ""bus"", ""car"", ""van"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
547,"Q: Are all the words ""train"", ""motorcycle"", ""tram"", ""van"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
548,"Q: Are all the words ""goat"", ""mouse"", ""apple"", ""duck"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.0
549,"Q: Are all the words ""cat"", ""pineapple"", ""melon"", ""pear"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
550,"Q: Are all the words ""socks"", ""dog"", ""pants"", ""shorts"", and ""coat"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
551,"Q: Are all the words ""bed"", ""desk"", ""table"", ""shorts"", and ""chair"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.55
552,"Q: Are all the words ""bookcase"", ""bed"", ""armchair"", ""table"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
553,"Q: Are all the words ""sweater"", ""coat"", ""jeans"", ""lemon"", and ""socks"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
554,"Q: Are all the words ""fish"", ""pig"", ""melon"", ""goat"", and ""mouse"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.75
555,"Q: Are all the words ""couch"", ""desk"", ""sofa"", ""bed"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
556,"Q: Are all the words ""fish"", ""pig"", ""mouse"", ""chicken"", and ""goat"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
557,"Q: Are all the words ""dog"", ""rabbit"", ""chicken"", ""duck"", and ""cow"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
558,"Q: Are all the words ""tractor"", ""bus"", ""car"", ""truck"", and ""motorcycle"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
559,"Q: Are all the words ""sofa"", ""bed"", ""couch"", ""armchair"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
560,"Q: Are all the words ""jacket"", ""skirt"", ""jeans"", ""sweater"", and ""shorts"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.05
561,"Q: Are all the words ""motorcycle"", ""tractor"", ""train"", ""car"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
562,"Q: Are all the words ""bookcase"", ""skirt"", ""armchair"", ""chair"", and ""sofa"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
563,"Q: Are all the words ""socks"", ""rabbit"", ""fish"", ""pig"", and ""cow"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.1
564,"Q: Are all the words ""couch"", ""desk"", ""sofa"", ""armchair"", and ""bed"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
565,"Q: Are all the words ""dress"", ""pants"", ""shirt"", ""motorcycle"", and ""socks"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
566,"Q: Are all the words ""mango"", ""tractor"", ""van"", ""motorcycle"", and ""bus"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
567,"Q: Are all the words ""mouse"", ""van"", ""goat"", ""rabbit"", and ""fish"" types of animals? Answer either ""yes"" or ""no"".
A:",False,1.0
568,"Q: Are all the words ""bed"", ""shorts"", ""dress"", ""pants"", and ""shirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
569,"Q: Are all the words ""jacket"", ""socks"", ""coat"", ""shorts"", and ""pants"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
570,"Q: Are all the words ""shirt"", ""socks"", ""jeans"", ""sweater"", and ""dress"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
571,"Q: Are all the words ""desk"", ""chair"", ""couch"", ""armchair"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
572,"Q: Are all the words ""cow"", ""duck"", ""chicken"", ""cat"", and ""dog"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
573,"Q: Are all the words ""apple"", ""bed"", ""table"", ""sofa"", and ""armchair"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
574,"Q: Are all the words ""truck"", ""bus"", ""van"", ""tractor"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
575,"Q: Are all the words ""car"", ""bus"", ""motorcycle"", ""van"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
576,"Q: Are all the words ""pear"", ""bookcase"", ""bed"", ""couch"", and ""sofa"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
577,"Q: Are all the words ""car"", ""truck"", ""bus"", ""tractor"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
578,"Q: Are all the words ""motorcycle"", ""tractor"", ""truck"", ""bus"", and ""tram"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
579,"Q: Are all the words ""coat"", ""shirt"", ""jacket"", ""dress"", and ""pants"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
580,"Q: Are all the words ""van"", ""chair"", ""bookcase"", ""armchair"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
581,"Q: Are all the words ""car"", ""train"", ""truck"", ""tram"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
582,"Q: Are all the words ""apple"", ""pineapple"", ""sofa"", ""strawberry"", and ""pear"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
583,"Q: Are all the words ""couch"", ""motorcycle"", ""bookcase"", ""sofa"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
584,"Q: Are all the words ""couch"", ""armchair"", ""chair"", ""bed"", and ""pants"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,0.0
585,"Q: Are all the words ""desk"", ""sofa"", ""bed"", ""bookcase"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
586,"Q: Are all the words ""cat"", ""rabbit"", ""table"", ""chicken"", and ""fish"" types of animals? Answer either ""yes"" or ""no"".
A:",False,0.8
587,"Q: Are all the words ""dress"", ""skirt"", ""goat"", ""socks"", and ""jacket"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
588,"Q: Are all the words ""couch"", ""desk"", ""sofa"", ""bed"", and ""table"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
589,"Q: Are all the words ""fish"", ""cat"", ""mango"", ""mouse"", and ""cow"" types of animals? Answer either ""yes"" or ""no"".
A:",False,1.0
590,"Q: Are all the words ""desk"", ""chair"", ""table"", ""bed"", and ""peach"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
591,"Q: Are all the words ""table"", ""sofa"", ""bookcase"", ""bed"", and ""desk"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
592,"Q: Are all the words ""shorts"", ""skirt"", ""shirt"", ""socks"", and ""jeans"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
593,"Q: Are all the words ""lemon"", ""tram"", ""pineapple"", ""watermelon"", and ""banana"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,0.25
594,"Q: Are all the words ""socks"", ""shirt"", ""skirt"", ""dress"", and ""sweater"" types of clothing? Answer either ""yes"" or ""no"".
A:",True,0.0
595,"Q: Are all the words ""fish"", ""cow"", ""duck"", ""rabbit"", and ""chicken"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
596,"Q: Are all the words ""pineapple"", ""melon"", ""peach"", ""apple"", and ""shirt"" types of fruit? Answer either ""yes"" or ""no"".
A:",False,1.0
597,"Q: Are all the words ""melon"", ""jacket"", ""sweater"", ""pants"", and ""skirt"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
598,"Q: Are all the words ""jeans"", ""dress"", ""socks"", ""pants"", and ""car"" types of clothing? Answer either ""yes"" or ""no"".
A:",False,1.0
599,"Q: Are all the words ""sofa"", ""couch"", ""desk"", ""armchair"", and ""bookcase"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
600,"Q: Are all the words ""chair"", ""desk"", ""bed"", ""table"", and ""bookcase"" types of furniture? Answer either ""yes"" or ""no"".
A:",True,0.0
601,"Q: Are all the words ""cat"", ""duck"", ""chicken"", ""rabbit"", and ""fish"" types of animals? Answer either ""yes"" or ""no"".
A:",True,0.0
602,"Q: Are all the words ""peach"", ""pear"", ""banana"", ""mango"", and ""pineapple"" types of fruit? Answer either ""yes"" or ""no"".
A:",True,0.0
603,"Q: Are all the words ""bus"", ""motorcycle"", ""tram"", ""tractor"", and ""truck"" types of vehicles? Answer either ""yes"" or ""no"".
A:",True,0.0
604,"Q: Are all the words ""motorcycle"", ""bus"", ""tractor"", ""bookcase"", and ""van"" types of vehicles? Answer either ""yes"" or ""no"".
A:",False,1.0
605,"Q: Are all the words ""chair"", ""bed"", ""truck"", ""armchair"", and ""couch"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
606,"Q: Are all the words ""sofa"", ""chair"", ""couch"", ""bed"", and ""fish"" types of furniture? Answer either ""yes"" or ""no"".
A:",False,1.0
