question_id,prompt,correct_answer,distractor,correct
547,"Q: In an alphabetical order, which of the words ""insect"" and ""gate"" comes first?
A:",gate,insect,1.0
548,"Q: In an alphabetical order, which of the words ""short"" and ""invite"" comes first?
A:",invite,short,1.0
549,"Q: In an alphabetical order, which of the words ""temperature"" and ""somewhere"" comes first?
A:",somewhere,temperature,1.0
550,"Q: In an alphabetical order, which of the words ""normal"" and ""week"" comes first?
A:",normal,week,1.0
551,"Q: In an alphabetical order, which of the words ""deep"" and ""dead"" comes first?
A:",dead,deep,0.15
552,"Q: In an alphabetical order, which of the words ""fat"" and ""polite"" comes first?
A:",fat,polite,1.0
553,"Q: In an alphabetical order, which of the words ""rap"" and ""white"" comes first?
A:",rap,white,1.0
554,"Q: In an alphabetical order, which of the words ""kick"" and ""ever"" comes first?
A:",ever,kick,0.0
555,"Q: In an alphabetical order, which of the words ""repair"" and ""could"" comes first?
A:",could,repair,0.0
556,"Q: In an alphabetical order, which of the words ""cartoon"" and ""mushroom"" comes first?
A:",cartoon,mushroom,1.0
557,"Q: In an alphabetical order, which of the words ""foreign"" and ""drive"" comes first?
A:",drive,foreign,1.0
558,"Q: In an alphabetical order, which of the words ""contact"" and ""makeup"" comes first?
A:",contact,makeup,1.0
559,"Q: In an alphabetical order, which of the words ""toy"" and ""snowboarding"" comes first?
A:",snowboarding,toy,0.0
560,"Q: In an alphabetical order, which of the words ""problem"" and ""boring"" comes first?
A:",boring,problem,0.0
561,"Q: In an alphabetical order, which of the words ""golden"" and ""see"" comes first?
A:",golden,see,1.0
562,"Q: In an alphabetical order, which of the words ""fork"" and ""train"" comes first?
A:",fork,train,1.0
563,"Q: In an alphabetical order, which of the words ""bat"" and ""fair"" comes first?
A:",bat,fair,1.0
564,"Q: In an alphabetical order, which of the words ""degree"" and ""congratulations"" comes first?
A:",congratulations,degree,0.0
565,"Q: In an alphabetical order, which of the words ""please"" and ""young"" comes first?
A:",please,young,0.85
566,"Q: In an alphabetical order, which of the words ""electric"" and ""toothache"" comes first?
A:",electric,toothache,1.0
567,"Q: In an alphabetical order, which of the words ""gas"" and ""map"" comes first?
A:",gas,map,1.0
568,"Q: In an alphabetical order, which of the words ""health"" and ""worry"" comes first?
A:",health,worry,1.0
569,"Q: In an alphabetical order, which of the words ""concert"" and ""pizza"" comes first?
A:",concert,pizza,0.95
570,"Q: In an alphabetical order, which of the words ""mother"" and ""photograph"" comes first?
A:",mother,photograph,1.0
571,"Q: In an alphabetical order, which of the words ""say"" and ""taxi"" comes first?
A:",say,taxi,1.0
572,"Q: In an alphabetical order, which of the words ""queen"" and ""guide"" comes first?
A:",guide,queen,1.0
573,"Q: In an alphabetical order, which of the words ""travel"" and ""engineer"" comes first?
A:",engineer,travel,0.0
574,"Q: In an alphabetical order, which of the words ""thin"" and ""visitor"" comes first?
A:",thin,visitor,1.0
575,"Q: In an alphabetical order, which of the words ""winner"" and ""question"" comes first?
A:",question,winner,1.0
576,"Q: In an alphabetical order, which of the words ""all"" and ""put"" comes first?
A:",all,put,1.0
577,"Q: In an alphabetical order, which of the words ""when"" and ""ticket"" comes first?
A:",ticket,when,1.0
578,"Q: In an alphabetical order, which of the words ""then"" and ""nose"" comes first?
A:",nose,then,0.8
579,"Q: In an alphabetical order, which of the words ""surprise"" and ""cabinet"" comes first?
A:",cabinet,surprise,1.0
580,"Q: In an alphabetical order, which of the words ""tour"" and ""across"" comes first?
A:",across,tour,0.0
581,"Q: In an alphabetical order, which of the words ""earring"" and ""pillow"" comes first?
A:",earring,pillow,1.0
582,"Q: In an alphabetical order, which of the words ""wrong"" and ""possibly"" comes first?
A:",possibly,wrong,0.0
583,"Q: In an alphabetical order, which of the words ""practice"" and ""easy"" comes first?
A:",easy,practice,0.05
584,"Q: In an alphabetical order, which of the words ""himself"" and ""hot"" comes first?
A:",himself,hot,1.0
585,"Q: In an alphabetical order, which of the words ""build"" and ""diploma"" comes first?
A:",build,diploma,1.0
586,"Q: In an alphabetical order, which of the words ""music"" and ""beautiful"" comes first?
A:",beautiful,music,0.2
587,"Q: In an alphabetical order, which of the words ""century"" and ""granddad"" comes first?
A:",century,granddad,1.0
588,"Q: In an alphabetical order, which of the words ""restaurant"" and ""candy"" comes first?
A:",candy,restaurant,0.0
589,"Q: In an alphabetical order, which of the words ""somebody"" and ""stomach"" comes first?
A:",somebody,stomach,1.0
590,"Q: In an alphabetical order, which of the words ""spend"" and ""shout"" comes first?
A:",shout,spend,0.05
591,"Q: In an alphabetical order, which of the words ""still"" and ""ruler"" comes first?
A:",ruler,still,0.0
592,"Q: In an alphabetical order, which of the words ""comfortable"" and ""when"" comes first?
A:",comfortable,when,1.0
593,"Q: In an alphabetical order, which of the words ""pair"" and ""climb"" comes first?
A:",climb,pair,0.95
594,"Q: In an alphabetical order, which of the words ""cover"" and ""always"" comes first?
A:",always,cover,0.0
595,"Q: In an alphabetical order, which of the words ""most"" and ""bad"" comes first?
A:",bad,most,1.0
596,"Q: In an alphabetical order, which of the words ""mix"" and ""actor"" comes first?
A:",actor,mix,1.0
597,"Q: In an alphabetical order, which of the words ""grandparent"" and ""address"" comes first?
A:",address,grandparent,0.0
598,"Q: In an alphabetical order, which of the words ""save"" and ""cartoon"" comes first?
A:",cartoon,save,0.55
599,"Q: In an alphabetical order, which of the words ""deck"" and ""course"" comes first?
A:",course,deck,0.85
600,"Q: In an alphabetical order, which of the words ""foggy"" and ""try"" comes first?
A:",foggy,try,0.0
601,"Q: In an alphabetical order, which of the words ""upstairs"" and ""mail"" comes first?
A:",mail,upstairs,1.0
602,"Q: In an alphabetical order, which of the words ""twice"" and ""thank"" comes first?
A:",thank,twice,1.0
603,"Q: In an alphabetical order, which of the words ""toothache"" and ""when"" comes first?
A:",toothache,when,0.55
604,"Q: In an alphabetical order, which of the words ""listen"" and ""great"" comes first?
A:",great,listen,0.0
605,"Q: In an alphabetical order, which of the words ""cover"" and ""pillow"" comes first?
A:",cover,pillow,1.0
606,"Q: In an alphabetical order, which of the words ""honey"" and ""minute"" comes first?
A:",honey,minute,1.0
607,"Q: In an alphabetical order, which of the words ""surprised"" and ""roommate"" comes first?
A:",roommate,surprised,1.0
608,"Q: In an alphabetical order, which of the words ""stamp"" and ""possible"" comes first?
A:",possible,stamp,0.1
609,"Q: In an alphabetical order, which of the words ""opposite"" and ""number"" comes first?
A:",number,opposite,1.0
610,"Q: In an alphabetical order, which of the words ""handball"" and ""dressed"" comes first?
A:",dressed,handball,1.0
611,"Q: In an alphabetical order, which of the words ""look"" and ""get"" comes first?
A:",get,look,1.0
612,"Q: In an alphabetical order, which of the words ""cookie"" and ""time"" comes first?
A:",cookie,time,1.0
613,"Q: In an alphabetical order, which of the words ""study"" and ""almost"" comes first?
A:",almost,study,0.05
614,"Q: In an alphabetical order, which of the words ""unfortunately"" and ""average"" comes first?
A:",average,unfortunately,0.0
615,"Q: In an alphabetical order, which of the words ""forest"" and ""document"" comes first?
A:",document,forest,1.0
616,"Q: In an alphabetical order, which of the words ""till"" and ""song"" comes first?
A:",song,till,0.0
617,"Q: In an alphabetical order, which of the words ""hers"" and ""by"" comes first?
A:",by,hers,0.0
618,"Q: In an alphabetical order, which of the words ""crazy"" and ""trip"" comes first?
A:",crazy,trip,1.0
619,"Q: In an alphabetical order, which of the words ""dance"" and ""supper"" comes first?
A:",dance,supper,1.0
620,"Q: In an alphabetical order, which of the words ""describe"" and ""hard"" comes first?
A:",describe,hard,1.0
621,"Q: In an alphabetical order, which of the words ""refrigerator"" and ""quiz"" comes first?
A:",quiz,refrigerator,0.0
622,"Q: In an alphabetical order, which of the words ""ear"" and ""thank"" comes first?
A:",ear,thank,1.0
623,"Q: In an alphabetical order, which of the words ""average"" and ""singer"" comes first?
A:",average,singer,1.0
624,"Q: In an alphabetical order, which of the words ""train"" and ""fan"" comes first?
A:",fan,train,1.0
625,"Q: In an alphabetical order, which of the words ""he"" and ""side"" comes first?
A:",he,side,1.0
626,"Q: In an alphabetical order, which of the words ""company"" and ""read"" comes first?
A:",company,read,1.0
627,"Q: In an alphabetical order, which of the words ""twice"" and ""there"" comes first?
A:",there,twice,1.0
628,"Q: In an alphabetical order, which of the words ""attractive"" and ""surf"" comes first?
A:",attractive,surf,1.0
629,"Q: In an alphabetical order, which of the words ""quickly"" and ""shelf"" comes first?
A:",quickly,shelf,1.0
630,"Q: In an alphabetical order, which of the words ""coat"" and ""tree"" comes first?
A:",coat,tree,1.0
631,"Q: In an alphabetical order, which of the words ""cabinet"" and ""age"" comes first?
A:",age,cabinet,0.0
632,"Q: In an alphabetical order, which of the words ""famous"" and ""mushroom"" comes first?
A:",famous,mushroom,1.0
633,"Q: In an alphabetical order, which of the words ""here"" and ""city"" comes first?
A:",city,here,0.0
634,"Q: In an alphabetical order, which of the words ""real"" and ""more"" comes first?
A:",more,real,0.0
635,"Q: In an alphabetical order, which of the words ""theater"" and ""stage"" comes first?
A:",stage,theater,0.0
636,"Q: In an alphabetical order, which of the words ""speak"" and ""honey"" comes first?
A:",honey,speak,0.0
637,"Q: In an alphabetical order, which of the words ""expensive"" and ""snack"" comes first?
A:",expensive,snack,1.0
638,"Q: In an alphabetical order, which of the words ""subway"" and ""cabinet"" comes first?
A:",cabinet,subway,1.0
639,"Q: In an alphabetical order, which of the words ""mom"" and ""jacket"" comes first?
A:",jacket,mom,0.5
640,"Q: In an alphabetical order, which of the words ""hair"" and ""banking"" comes first?
A:",banking,hair,0.1
641,"Q: In an alphabetical order, which of the words ""flight"" and ""red"" comes first?
A:",flight,red,1.0
642,"Q: In an alphabetical order, which of the words ""this"" and ""heart"" comes first?
A:",heart,this,0.0
643,"Q: In an alphabetical order, which of the words ""below"" and ""attractive"" comes first?
A:",attractive,below,0.9
644,"Q: In an alphabetical order, which of the words ""battery"" and ""hockey"" comes first?
A:",battery,hockey,1.0
645,"Q: In an alphabetical order, which of the words ""coat"" and ""somebody"" comes first?
A:",coat,somebody,1.0
646,"Q: In an alphabetical order, which of the words ""museum"" and ""snake"" comes first?
A:",museum,snake,1.0
647,"Q: In an alphabetical order, which of the words ""friendly"" and ""view"" comes first?
A:",friendly,view,1.0
648,"Q: In an alphabetical order, which of the words ""everybody"" and ""face"" comes first?
A:",everybody,face,1.0
649,"Q: In an alphabetical order, which of the words ""fast"" and ""tights"" comes first?
A:",fast,tights,1.0
650,"Q: In an alphabetical order, which of the words ""blanket"" and ""fan"" comes first?
A:",blanket,fan,1.0
651,"Q: In an alphabetical order, which of the words ""be"" and ""even"" comes first?
A:",be,even,0.8
652,"Q: In an alphabetical order, which of the words ""camp"" and ""everywhere"" comes first?
A:",camp,everywhere,1.0
653,"Q: In an alphabetical order, which of the words ""hobby"" and ""year"" comes first?
A:",hobby,year,1.0
654,"Q: In an alphabetical order, which of the words ""yet"" and ""both"" comes first?
A:",both,yet,0.0
655,"Q: In an alphabetical order, which of the words ""also"" and ""helicopter"" comes first?
A:",also,helicopter,0.05
656,"Q: In an alphabetical order, which of the words ""fill"" and ""perfume"" comes first?
A:",fill,perfume,1.0
657,"Q: In an alphabetical order, which of the words ""customer"" and ""enjoy"" comes first?
A:",customer,enjoy,1.0
658,"Q: In an alphabetical order, which of the words ""earn"" and ""your"" comes first?
A:",earn,your,1.0
659,"Q: In an alphabetical order, which of the words ""plan"" and ""cry"" comes first?
A:",cry,plan,0.0
660,"Q: In an alphabetical order, which of the words ""boring"" and ""think"" comes first?
A:",boring,think,0.0
661,"Q: In an alphabetical order, which of the words ""train"" and ""things"" comes first?
A:",things,train,0.15
662,"Q: In an alphabetical order, which of the words ""accident"" and ""exciting"" comes first?
A:",accident,exciting,1.0
663,"Q: In an alphabetical order, which of the words ""pepper"" and ""surprised"" comes first?
A:",pepper,surprised,1.0
664,"Q: In an alphabetical order, which of the words ""space"" and ""swim"" comes first?
A:",space,swim,1.0
665,"Q: In an alphabetical order, which of the words ""throw"" and ""sun"" comes first?
A:",sun,throw,1.0
666,"Q: In an alphabetical order, which of the words ""order"" and ""surprise"" comes first?
A:",order,surprise,1.0
667,"Q: In an alphabetical order, which of the words ""thin"" and ""sunglasses"" comes first?
A:",sunglasses,thin,0.0
668,"Q: In an alphabetical order, which of the words ""ever"" and ""dad"" comes first?
A:",dad,ever,0.95
669,"Q: In an alphabetical order, which of the words ""average"" and ""under"" comes first?
A:",average,under,1.0
670,"Q: In an alphabetical order, which of the words ""meet"" and ""exciting"" comes first?
A:",exciting,meet,0.0
671,"Q: In an alphabetical order, which of the words ""fall"" and ""pleased"" comes first?
A:",fall,pleased,1.0
672,"Q: In an alphabetical order, which of the words ""plastic"" and ""sure"" comes first?
A:",plastic,sure,0.95
673,"Q: In an alphabetical order, which of the words ""project"" and ""piece"" comes first?
A:",piece,project,1.0
674,"Q: In an alphabetical order, which of the words ""plastic"" and ""actor"" comes first?
A:",actor,plastic,1.0
675,"Q: In an alphabetical order, which of the words ""excellent"" and ""jelly"" comes first?
A:",excellent,jelly,1.0
676,"Q: In an alphabetical order, which of the words ""earring"" and ""river"" comes first?
A:",earring,river,1.0
677,"Q: In an alphabetical order, which of the words ""repeat"" and ""playground"" comes first?
A:",playground,repeat,1.0
678,"Q: In an alphabetical order, which of the words ""not"" and ""surf"" comes first?
A:",not,surf,1.0
679,"Q: In an alphabetical order, which of the words ""long"" and ""shop"" comes first?
A:",long,shop,0.0
680,"Q: In an alphabetical order, which of the words ""geography"" and ""exercise"" comes first?
A:",exercise,geography,0.0
681,"Q: In an alphabetical order, which of the words ""black"" and ""even"" comes first?
A:",black,even,1.0
682,"Q: In an alphabetical order, which of the words ""his"" and ""cup"" comes first?
A:",cup,his,1.0
683,"Q: In an alphabetical order, which of the words ""adult"" and ""sweater"" comes first?
A:",adult,sweater,1.0
684,"Q: In an alphabetical order, which of the words ""yourself"" and ""straight"" comes first?
A:",straight,yourself,0.0
685,"Q: In an alphabetical order, which of the words ""street"" and ""surf"" comes first?
A:",street,surf,1.0
686,"Q: In an alphabetical order, which of the words ""need"" and ""fantastic"" comes first?
A:",fantastic,need,0.0
687,"Q: In an alphabetical order, which of the words ""die"" and ""fast"" comes first?
A:",die,fast,1.0
688,"Q: In an alphabetical order, which of the words ""next"" and ""worst"" comes first?
A:",next,worst,1.0
689,"Q: In an alphabetical order, which of the words ""teenager"" and ""school"" comes first?
A:",school,teenager,0.4
690,"Q: In an alphabetical order, which of the words ""magazine"" and ""sugar"" comes first?
A:",magazine,sugar,1.0
691,"Q: In an alphabetical order, which of the words ""visit"" and ""easily"" comes first?
A:",easily,visit,1.0
692,"Q: In an alphabetical order, which of the words ""start"" and ""mail"" comes first?
A:",mail,start,0.9
693,"Q: In an alphabetical order, which of the words ""card"" and ""bus"" comes first?
A:",bus,card,0.05
694,"Q: In an alphabetical order, which of the words ""dream"" and ""temperature"" comes first?
A:",dream,temperature,1.0
695,"Q: In an alphabetical order, which of the words ""hand"" and ""example"" comes first?
A:",example,hand,0.0
696,"Q: In an alphabetical order, which of the words ""liter"" and ""studies"" comes first?
A:",liter,studies,1.0
697,"Q: In an alphabetical order, which of the words ""difference"" and ""new"" comes first?
A:",difference,new,1.0
698,"Q: In an alphabetical order, which of the words ""steal"" and ""elephant"" comes first?
A:",elephant,steal,0.55
699,"Q: In an alphabetical order, which of the words ""amazing"" and ""wear"" comes first?
A:",amazing,wear,1.0
700,"Q: In an alphabetical order, which of the words ""mushroom"" and ""orange"" comes first?
A:",mushroom,orange,1.0
701,"Q: In an alphabetical order, which of the words ""farm"" and ""corner"" comes first?
A:",corner,farm,0.0
702,"Q: In an alphabetical order, which of the words ""busy"" and ""dinner"" comes first?
A:",busy,dinner,0.0
703,"Q: In an alphabetical order, which of the words ""from"" and ""indoor"" comes first?
A:",from,indoor,1.0
704,"Q: In an alphabetical order, which of the words ""course"" and ""off"" comes first?
A:",course,off,1.0
705,"Q: In an alphabetical order, which of the words ""grandfather"" and ""line"" comes first?
A:",grandfather,line,1.0
706,"Q: In an alphabetical order, which of the words ""cola"" and ""during"" comes first?
A:",cola,during,1.0
707,"Q: In an alphabetical order, which of the words ""practice"" and ""fire"" comes first?
A:",fire,practice,0.0
708,"Q: In an alphabetical order, which of the words ""yourself"" and ""remember"" comes first?
A:",remember,yourself,1.0
709,"Q: In an alphabetical order, which of the words ""year"" and ""duck"" comes first?
A:",duck,year,1.0
710,"Q: In an alphabetical order, which of the words ""light"" and ""dollar"" comes first?
A:",dollar,light,1.0
711,"Q: In an alphabetical order, which of the words ""surprised"" and ""inside"" comes first?
A:",inside,surprised,1.0
712,"Q: In an alphabetical order, which of the words ""everywhere"" and ""address"" comes first?
A:",address,everywhere,1.0
713,"Q: In an alphabetical order, which of the words ""fail"" and ""bad"" comes first?
A:",bad,fail,0.0
714,"Q: In an alphabetical order, which of the words ""unusual"" and ""bring"" comes first?
A:",bring,unusual,1.0
715,"Q: In an alphabetical order, which of the words ""video"" and ""sound"" comes first?
A:",sound,video,1.0
716,"Q: In an alphabetical order, which of the words ""strong"" and ""calendar"" comes first?
A:",calendar,strong,1.0
717,"Q: In an alphabetical order, which of the words ""crazy"" and ""dollar"" comes first?
A:",crazy,dollar,1.0
718,"Q: In an alphabetical order, which of the words ""start"" and ""foreign"" comes first?
A:",foreign,start,0.0
719,"Q: In an alphabetical order, which of the words ""day"" and ""along"" comes first?
A:",along,day,1.0
720,"Q: In an alphabetical order, which of the words ""wrong"" and ""missing"" comes first?
A:",missing,wrong,1.0
721,"Q: In an alphabetical order, which of the words ""sure"" and ""put"" comes first?
A:",put,sure,0.6
722,"Q: In an alphabetical order, which of the words ""idea"" and ""winter"" comes first?
A:",idea,winter,1.0
723,"Q: In an alphabetical order, which of the words ""also"" and ""remember"" comes first?
A:",also,remember,1.0
724,"Q: In an alphabetical order, which of the words ""menu"" and ""complete"" comes first?
A:",complete,menu,1.0
725,"Q: In an alphabetical order, which of the words ""to"" and ""crazy"" comes first?
A:",crazy,to,0.0
726,"Q: In an alphabetical order, which of the words ""fly"" and ""next"" comes first?
A:",fly,next,1.0
727,"Q: In an alphabetical order, which of the words ""soap"" and ""latest"" comes first?
A:",latest,soap,0.0
728,"Q: In an alphabetical order, which of the words ""easily"" and ""black"" comes first?
A:",black,easily,0.0
729,"Q: In an alphabetical order, which of the words ""badminton"" and ""table"" comes first?
A:",badminton,table,1.0
730,"Q: In an alphabetical order, which of the words ""breakfast"" and ""chair"" comes first?
A:",breakfast,chair,1.0
731,"Q: In an alphabetical order, which of the words ""fit"" and ""unhappy"" comes first?
A:",fit,unhappy,1.0
732,"Q: In an alphabetical order, which of the words ""good"" and ""through"" comes first?
A:",good,through,0.0
733,"Q: In an alphabetical order, which of the words ""right"" and ""painter"" comes first?
A:",painter,right,0.9
734,"Q: In an alphabetical order, which of the words ""cracker"" and ""fact"" comes first?
A:",cracker,fact,1.0
735,"Q: In an alphabetical order, which of the words ""sometimes"" and ""agree"" comes first?
A:",agree,sometimes,1.0
736,"Q: In an alphabetical order, which of the words ""school"" and ""verb"" comes first?
A:",school,verb,1.0
737,"Q: In an alphabetical order, which of the words ""further"" and ""neck"" comes first?
A:",further,neck,1.0
738,"Q: In an alphabetical order, which of the words ""buy"" and ""shorts"" comes first?
A:",buy,shorts,1.0
739,"Q: In an alphabetical order, which of the words ""more"" and ""pet"" comes first?
A:",more,pet,0.0
740,"Q: In an alphabetical order, which of the words ""here"" and ""model"" comes first?
A:",here,model,1.0
741,"Q: In an alphabetical order, which of the words ""put"" and ""chicken"" comes first?
A:",chicken,put,0.0
742,"Q: In an alphabetical order, which of the words ""lose"" and ""worse"" comes first?
A:",lose,worse,1.0
743,"Q: In an alphabetical order, which of the words ""sea"" and ""famous"" comes first?
A:",famous,sea,0.0
744,"Q: In an alphabetical order, which of the words ""elevator"" and ""sunglasses"" comes first?
A:",elevator,sunglasses,1.0
745,"Q: In an alphabetical order, which of the words ""rich"" and ""deep"" comes first?
A:",deep,rich,0.0
746,"Q: In an alphabetical order, which of the words ""well"" and ""still"" comes first?
A:",still,well,1.0
747,"Q: In an alphabetical order, which of the words ""occupation"" and ""guy"" comes first?
A:",guy,occupation,0.0
748,"Q: In an alphabetical order, which of the words ""superlative"" and ""center"" comes first?
A:",center,superlative,1.0
749,"Q: In an alphabetical order, which of the words ""pass"" and ""restaurant"" comes first?
A:",pass,restaurant,1.0
750,"Q: In an alphabetical order, which of the words ""play"" and ""directions"" comes first?
A:",directions,play,0.0
751,"Q: In an alphabetical order, which of the words ""color"" and ""restaurant"" comes first?
A:",color,restaurant,1.0
752,"Q: In an alphabetical order, which of the words ""friend"" and ""back"" comes first?
A:",back,friend,0.8
753,"Q: In an alphabetical order, which of the words ""highway"" and ""dog"" comes first?
A:",dog,highway,1.0
754,"Q: In an alphabetical order, which of the words ""cold"" and ""activity"" comes first?
A:",activity,cold,0.0
755,"Q: In an alphabetical order, which of the words ""traffic"" and ""pleased"" comes first?
A:",pleased,traffic,1.0
756,"Q: In an alphabetical order, which of the words ""movie"" and ""thunderstorm"" comes first?
A:",movie,thunderstorm,1.0
757,"Q: In an alphabetical order, which of the words ""cartoon"" and ""woman"" comes first?
A:",cartoon,woman,1.0
758,"Q: In an alphabetical order, which of the words ""fair"" and ""save"" comes first?
A:",fair,save,1.0
759,"Q: In an alphabetical order, which of the words ""singular"" and ""wide"" comes first?
A:",singular,wide,1.0
760,"Q: In an alphabetical order, which of the words ""notes"" and ""channel"" comes first?
A:",channel,notes,0.0
761,"Q: In an alphabetical order, which of the words ""fruit"" and ""barbecue"" comes first?
A:",barbecue,fruit,1.0
762,"Q: In an alphabetical order, which of the words ""skateboard"" and ""office"" comes first?
A:",office,skateboard,1.0
763,"Q: In an alphabetical order, which of the words ""singer"" and ""club"" comes first?
A:",club,singer,1.0
764,"Q: In an alphabetical order, which of the words ""size"" and ""rap"" comes first?
A:",rap,size,1.0
765,"Q: In an alphabetical order, which of the words ""kiss"" and ""straight"" comes first?
A:",kiss,straight,1.0
766,"Q: In an alphabetical order, which of the words ""perfume"" and ""guidebook"" comes first?
A:",guidebook,perfume,1.0
767,"Q: In an alphabetical order, which of the words ""possible"" and ""tall"" comes first?
A:",possible,tall,1.0
768,"Q: In an alphabetical order, which of the words ""think"" and ""instrument"" comes first?
A:",instrument,think,0.0
769,"Q: In an alphabetical order, which of the words ""bank"" and ""afternoon"" comes first?
A:",afternoon,bank,0.0
770,"Q: In an alphabetical order, which of the words ""pizza"" and ""butter"" comes first?
A:",butter,pizza,1.0
771,"Q: In an alphabetical order, which of the words ""apartment"" and ""king"" comes first?
A:",apartment,king,1.0
772,"Q: In an alphabetical order, which of the words ""just"" and ""ad"" comes first?
A:",ad,just,0.05
773,"Q: In an alphabetical order, which of the words ""excellent"" and ""mix"" comes first?
A:",excellent,mix,1.0
774,"Q: In an alphabetical order, which of the words ""first"" and ""house"" comes first?
A:",first,house,1.0
775,"Q: In an alphabetical order, which of the words ""photography"" and ""arrive"" comes first?
A:",arrive,photography,1.0
776,"Q: In an alphabetical order, which of the words ""things"" and ""north"" comes first?
A:",north,things,0.0
777,"Q: In an alphabetical order, which of the words ""paper"" and ""different"" comes first?
A:",different,paper,0.0
778,"Q: In an alphabetical order, which of the words ""plant"" and ""neck"" comes first?
A:",neck,plant,0.0
779,"Q: In an alphabetical order, which of the words ""evening"" and ""mistake"" comes first?
A:",evening,mistake,1.0
780,"Q: In an alphabetical order, which of the words ""cat"" and ""ask"" comes first?
A:",ask,cat,0.6
781,"Q: In an alphabetical order, which of the words ""grandparent"" and ""hobby"" comes first?
A:",grandparent,hobby,1.0
782,"Q: In an alphabetical order, which of the words ""singular"" and ""dress"" comes first?
A:",dress,singular,1.0
783,"Q: In an alphabetical order, which of the words ""anymore"" and ""bat"" comes first?
A:",anymore,bat,0.0
784,"Q: In an alphabetical order, which of the words ""certainly"" and ""here"" comes first?
A:",certainly,here,1.0
785,"Q: In an alphabetical order, which of the words ""question"" and ""build"" comes first?
A:",build,question,1.0
786,"Q: In an alphabetical order, which of the words ""leather"" and ""minus"" comes first?
A:",leather,minus,1.0
787,"Q: In an alphabetical order, which of the words ""dog"" and ""subway"" comes first?
A:",dog,subway,1.0
788,"Q: In an alphabetical order, which of the words ""sure"" and ""television"" comes first?
A:",sure,television,0.85
789,"Q: In an alphabetical order, which of the words ""occupation"" and ""spoon"" comes first?
A:",occupation,spoon,1.0
790,"Q: In an alphabetical order, which of the words ""both"" and ""businesswoman"" comes first?
A:",both,businesswoman,1.0
791,"Q: In an alphabetical order, which of the words ""history"" and ""actually"" comes first?
A:",actually,history,1.0
792,"Q: In an alphabetical order, which of the words ""record"" and ""wash"" comes first?
A:",record,wash,1.0
793,"Q: In an alphabetical order, which of the words ""digital"" and ""fly"" comes first?
A:",digital,fly,1.0
794,"Q: In an alphabetical order, which of the words ""ring"" and ""health"" comes first?
A:",health,ring,1.0
795,"Q: In an alphabetical order, which of the words ""exactly"" and ""blue"" comes first?
A:",blue,exactly,0.0
796,"Q: In an alphabetical order, which of the words ""competition"" and ""job"" comes first?
A:",competition,job,1.0
797,"Q: In an alphabetical order, which of the words ""painting"" and ""color"" comes first?
A:",color,painting,1.0
798,"Q: In an alphabetical order, which of the words ""weekend"" and ""hand"" comes first?
A:",hand,weekend,1.0
799,"Q: In an alphabetical order, which of the words ""stove"" and ""mosque"" comes first?
A:",mosque,stove,1.0
800,"Q: In an alphabetical order, which of the words ""else"" and ""worry"" comes first?
A:",else,worry,1.0
801,"Q: In an alphabetical order, which of the words ""normal"" and ""finally"" comes first?
A:",finally,normal,0.0
802,"Q: In an alphabetical order, which of the words ""blanket"" and ""diary"" comes first?
A:",blanket,diary,1.0
803,"Q: In an alphabetical order, which of the words ""country"" and ""clearly"" comes first?
A:",clearly,country,1.0
804,"Q: In an alphabetical order, which of the words ""much"" and ""plural"" comes first?
A:",much,plural,1.0
805,"Q: In an alphabetical order, which of the words ""sound"" and ""notebook"" comes first?
A:",notebook,sound,1.0
806,"Q: In an alphabetical order, which of the words ""year"" and ""view"" comes first?
A:",view,year,0.05
807,"Q: In an alphabetical order, which of the words ""message"" and ""text"" comes first?
A:",message,text,1.0
808,"Q: In an alphabetical order, which of the words ""different"" and ""much"" comes first?
A:",different,much,1.0
809,"Q: In an alphabetical order, which of the words ""pool"" and ""their"" comes first?
A:",pool,their,1.0
810,"Q: In an alphabetical order, which of the words ""movie"" and ""adventure"" comes first?
A:",adventure,movie,0.0
811,"Q: In an alphabetical order, which of the words ""same"" and ""however"" comes first?
A:",however,same,0.0
812,"Q: In an alphabetical order, which of the words ""grandmother"" and ""sky"" comes first?
A:",grandmother,sky,1.0
813,"Q: In an alphabetical order, which of the words ""gift"" and ""anything"" comes first?
A:",anything,gift,0.0
814,"Q: In an alphabetical order, which of the words ""repair"" and ""homework"" comes first?
A:",homework,repair,1.0
815,"Q: In an alphabetical order, which of the words ""north"" and ""serve"" comes first?
A:",north,serve,0.0
816,"Q: In an alphabetical order, which of the words ""young"" and ""luggage"" comes first?
A:",luggage,young,0.9
817,"Q: In an alphabetical order, which of the words ""movie"" and ""painter"" comes first?
A:",movie,painter,1.0
818,"Q: In an alphabetical order, which of the words ""guest"" and ""dressed"" comes first?
A:",dressed,guest,1.0
819,"Q: In an alphabetical order, which of the words ""grilled"" and ""famous"" comes first?
A:",famous,grilled,0.0
820,"Q: In an alphabetical order, which of the words ""folder"" and ""popular"" comes first?
A:",folder,popular,1.0
821,"Q: In an alphabetical order, which of the words ""everything"" and ""mouth"" comes first?
A:",everything,mouth,0.75
822,"Q: In an alphabetical order, which of the words ""terrible"" and ""yes"" comes first?
A:",terrible,yes,0.0
823,"Q: In an alphabetical order, which of the words ""star"" and ""machine"" comes first?
A:",machine,star,0.1
