question_id,prompt,correct_answer,distractor,correct
658,"Q: Which word rhymes with the word ""there"", ""hardware"" or ""spare""?
A:",spare,hardware,0.75
659,"Q: Which word rhymes with the word ""very"", ""scary"" or ""meat""?
A:",scary,meat,0.0
660,"Q: Which word rhymes with the word ""size"", ""accompany"" or ""rise""?
A:",rise,accompany,0.8
661,"Q: Which word rhymes with the word ""last"", ""fast"" or ""keep""?
A:",fast,keep,0.0
662,"Q: Which word rhymes with the word ""thank"", ""blank"" or ""university""?
A:",blank,university,0.0
663,"Q: Which word rhymes with the word ""hold"", ""dinosaur"" or ""fold""?
A:",fold,dinosaur,1.0
664,"Q: Which word rhymes with the word ""tour"", ""sure"" or ""goal""?
A:",sure,goal,0.3
665,"Q: Which word rhymes with the word ""funny"", ""sunny"" or ""steal""?
A:",sunny,steal,0.0
666,"Q: Which word rhymes with the word ""degree"", ""puppy"" or ""pea""?
A:",pea,puppy,0.4
667,"Q: Which word rhymes with the word ""warning"", ""noon"" or ""morning""?
A:",morning,noon,0.0
668,"Q: Which word rhymes with the word ""spare"", ""coconut"" or ""square""?
A:",square,coconut,1.0
669,"Q: Which word rhymes with the word ""brown"", ""clown"" or ""tiring""?
A:",clown,tiring,0.0
670,"Q: Which word rhymes with the word ""tense"", ""technique"" or ""sense""?
A:",sense,technique,0.9
671,"Q: Which word rhymes with the word ""install"", ""leader"" or ""baseball""?
A:",baseball,leader,0.55
672,"Q: Which word rhymes with the word ""mark"", ""boyfriend"" or ""park""?
A:",park,boyfriend,1.0
673,"Q: Which word rhymes with the word ""strong"", ""long"" or ""bite""?
A:",long,bite,0.6
674,"Q: Which word rhymes with the word ""biography"", ""puppy"" or ""photography""?
A:",photography,puppy,0.0
675,"Q: Which word rhymes with the word ""cap"", ""sculpture"" or ""wrap""?
A:",wrap,sculpture,1.0
676,"Q: Which word rhymes with the word ""laugh"", ""mirror"" or ""giraffe""?
A:",giraffe,mirror,0.0
677,"Q: Which word rhymes with the word ""guest"", ""hit"" or ""suggest""?
A:",suggest,hit,0.0
678,"Q: Which word rhymes with the word ""same"", ""aim"" or ""architect""?
A:",aim,architect,1.0
679,"Q: Which word rhymes with the word ""goodbye"", ""sky"" or ""signature""?
A:",sky,signature,1.0
680,"Q: Which word rhymes with the word ""afternoon"", ""cartoon"" or ""milk""?
A:",cartoon,milk,0.0
681,"Q: Which word rhymes with the word ""daughter"", ""out"" or ""water""?
A:",water,out,0.0
682,"Q: Which word rhymes with the word ""dust"", ""must"" or ""hey""?
A:",must,hey,0.6
683,"Q: Which word rhymes with the word ""chin"", ""win"" or ""youth""?
A:",win,youth,0.0
684,"Q: Which word rhymes with the word ""plate"", ""date"" or ""ahead""?
A:",date,ahead,0.4
685,"Q: Which word rhymes with the word ""should"", ""could"" or ""bank""?
A:",could,bank,0.65
686,"Q: Which word rhymes with the word ""bad"", ""information"" or ""mad""?
A:",mad,information,1.0
687,"Q: Which word rhymes with the word ""few"", ""too"" or ""famous""?
A:",too,famous,1.0
688,"Q: Which word rhymes with the word ""sing"", ""wing"" or ""rescue""?
A:",wing,rescue,1.0
689,"Q: Which word rhymes with the word ""blame"", ""season"" or ""name""?
A:",name,season,1.0
690,"Q: Which word rhymes with the word ""wow"", ""father"" or ""allow""?
A:",allow,father,0.4
691,"Q: Which word rhymes with the word ""ambition"", ""weak"" or ""politician""?
A:",politician,weak,0.0
692,"Q: Which word rhymes with the word ""drive"", ""dive"" or ""choose""?
A:",dive,choose,0.1
693,"Q: Which word rhymes with the word ""price"", ""attempt"" or ""twice""?
A:",twice,attempt,0.05
694,"Q: Which word rhymes with the word ""joke"", ""temporary"" or ""folk""?
A:",folk,temporary,1.0
695,"Q: Which word rhymes with the word ""spider"", ""membership"" or ""rider""?
A:",rider,membership,0.0
696,"Q: Which word rhymes with the word ""destroy"", ""toy"" or ""truck""?
A:",toy,truck,0.5
697,"Q: Which word rhymes with the word ""break"", ""mistake"" or ""hockey""?
A:",mistake,hockey,0.0
698,"Q: Which word rhymes with the word ""screen"", ""create"" or ""mean""?
A:",mean,create,0.0
699,"Q: Which word rhymes with the word ""attend"", ""send"" or ""raincoat""?
A:",send,raincoat,1.0
700,"Q: Which word rhymes with the word ""who"", ""pay"" or ""zoo""?
A:",zoo,pay,0.0
701,"Q: Which word rhymes with the word ""cable"", ""table"" or ""department""?
A:",table,department,1.0
702,"Q: Which word rhymes with the word ""need"", ""security"" or ""speed""?
A:",speed,security,0.0
703,"Q: Which word rhymes with the word ""curly"", ""currency"" or ""early""?
A:",early,currency,1.0
704,"Q: Which word rhymes with the word ""catch"", ""attach"" or ""tea""?
A:",attach,tea,0.0
705,"Q: Which word rhymes with the word ""dive"", ""arrive"" or ""lose""?
A:",arrive,lose,0.0
706,"Q: Which word rhymes with the word ""boil"", ""jog"" or ""spoil""?
A:",spoil,jog,0.0
707,"Q: Which word rhymes with the word ""rap"", ""check"" or ""map""?
A:",map,check,0.1
708,"Q: Which word rhymes with the word ""quick"", ""mango"" or ""stick""?
A:",stick,mango,0.8
709,"Q: Which word rhymes with the word ""price"", ""twice"" or ""achievement""?
A:",twice,achievement,1.0
710,"Q: Which word rhymes with the word ""fit"", ""area"" or ""kit""?
A:",kit,area,0.05
711,"Q: Which word rhymes with the word ""match"", ""attach"" or ""follow""?
A:",attach,follow,0.2
712,"Q: Which word rhymes with the word ""bear"", ""grandson"" or ""share""?
A:",share,grandson,1.0
713,"Q: Which word rhymes with the word ""hair"", ""compare"" or ""brochure""?
A:",compare,brochure,1.0
714,"Q: Which word rhymes with the word ""stuff"", ""favor"" or ""rough""?
A:",rough,favor,0.0
715,"Q: Which word rhymes with the word ""hot"", ""pot"" or ""baseball""?
A:",pot,baseball,1.0
716,"Q: Which word rhymes with the word ""drag"", ""clock"" or ""flag""?
A:",flag,clock,0.6
717,"Q: Which word rhymes with the word ""correction"", ""section"" or ""beautifully""?
A:",section,beautifully,1.0
718,"Q: Which word rhymes with the word ""beginner"", ""shelf"" or ""dinner""?
A:",dinner,shelf,0.0
719,"Q: Which word rhymes with the word ""compete"", ""silk"" or ""complete""?
A:",complete,silk,0.0
720,"Q: Which word rhymes with the word ""would"", ""should"" or ""previously""?
A:",should,previously,0.2
721,"Q: Which word rhymes with the word ""height"", ""might"" or ""pump""?
A:",might,pump,0.8
722,"Q: Which word rhymes with the word ""go"", ""promote"" or ""no""?
A:",no,promote,1.0
723,"Q: Which word rhymes with the word ""cream"", ""advanced"" or ""dream""?
A:",dream,advanced,0.85
724,"Q: Which word rhymes with the word ""pear"", ""share"" or ""underline""?
A:",share,underline,0.0
725,"Q: Which word rhymes with the word ""slip"", ""tip"" or ""invention""?
A:",tip,invention,0.3
726,"Q: Which word rhymes with the word ""flood"", ""blood"" or ""about""?
A:",blood,about,0.4
727,"Q: Which word rhymes with the word ""dance"", ""chance"" or ""pure""?
A:",chance,pure,0.0
728,"Q: Which word rhymes with the word ""skiing"", ""sightseeing"" or ""youth""?
A:",sightseeing,youth,0.0
729,"Q: Which word rhymes with the word ""tram"", ""curtain"" or ""jam""?
A:",jam,curtain,0.0
730,"Q: Which word rhymes with the word ""water"", ""daughter"" or ""exactly""?
A:",daughter,exactly,0.0
731,"Q: Which word rhymes with the word ""label"", ""area"" or ""cable""?
A:",cable,area,0.25
732,"Q: Which word rhymes with the word ""frame"", ""we"" or ""same""?
A:",same,we,0.0
733,"Q: Which word rhymes with the word ""ball"", ""bridge"" or ""hall""?
A:",hall,bridge,0.3
734,"Q: Which word rhymes with the word ""cash"", ""phone"" or ""crash""?
A:",crash,phone,0.0
735,"Q: Which word rhymes with the word ""dirt"", ""shirt"" or ""street""?
A:",shirt,street,1.0
736,"Q: Which word rhymes with the word ""last"", ""fast"" or ""cricket""?
A:",fast,cricket,0.0
737,"Q: Which word rhymes with the word ""drag"", ""do"" or ""flag""?
A:",flag,do,0.0
738,"Q: Which word rhymes with the word ""peak"", ""cheek"" or ""worried""?
A:",cheek,worried,0.0
739,"Q: Which word rhymes with the word ""gallery"", ""salary"" or ""cut""?
A:",salary,cut,0.0
740,"Q: Which word rhymes with the word ""unwell"", ""smell"" or ""tablet""?
A:",smell,tablet,1.0
741,"Q: Which word rhymes with the word ""score"", ""surf"" or ""explore""?
A:",explore,surf,0.0
742,"Q: Which word rhymes with the word ""delete"", ""compete"" or ""photo""?
A:",compete,photo,0.0
743,"Q: Which word rhymes with the word ""need"", ""bleed"" or ""conversation""?
A:",bleed,conversation,0.3
744,"Q: Which word rhymes with the word ""smell"", ""lightly"" or ""bell""?
A:",bell,lightly,1.0
745,"Q: Which word rhymes with the word ""unknown"", ""postpone"" or ""grass""?
A:",postpone,grass,0.0
746,"Q: Which word rhymes with the word ""stressed"", ""clean"" or ""west""?
A:",west,clean,0.8
747,"Q: Which word rhymes with the word ""fee"", ""left"" or ""she""?
A:",she,left,0.4
748,"Q: Which word rhymes with the word ""biography"", ""photography"" or ""important""?
A:",photography,important,0.0
749,"Q: Which word rhymes with the word ""coast"", ""hopeful"" or ""post""?
A:",post,hopeful,1.0
750,"Q: Which word rhymes with the word ""bake"", ""private"" or ""shake""?
A:",shake,private,0.4
751,"Q: Which word rhymes with the word ""put"", ""foot"" or ""conclusion""?
A:",foot,conclusion,1.0
752,"Q: Which word rhymes with the word ""shy"", ""unhealthy"" or ""die""?
A:",die,unhealthy,0.55
753,"Q: Which word rhymes with the word ""own"", ""phone"" or ""sociable""?
A:",phone,sociable,0.45
754,"Q: Which word rhymes with the word ""rider"", ""girlfriend"" or ""spider""?
A:",spider,girlfriend,1.0
755,"Q: Which word rhymes with the word ""same"", ""frame"" or ""woman""?
A:",frame,woman,1.0
756,"Q: Which word rhymes with the word ""achieve"", ""hostel"" or ""believe""?
A:",believe,hostel,1.0
757,"Q: Which word rhymes with the word ""hand"", ""land"" or ""drama""?
A:",land,drama,0.0
758,"Q: Which word rhymes with the word ""book"", ""chocolate"" or ""look""?
A:",look,chocolate,0.25
759,"Q: Which word rhymes with the word ""better"", ""sweater"" or ""tour""?
A:",sweater,tour,0.8
760,"Q: Which word rhymes with the word ""ferry"", ""pharmacy"" or ""very""?
A:",very,pharmacy,1.0
761,"Q: Which word rhymes with the word ""beginner"", ""winner"" or ""bike""?
A:",winner,bike,0.0
762,"Q: Which word rhymes with the word ""trip"", ""slip"" or ""player""?
A:",slip,player,0.0
763,"Q: Which word rhymes with the word ""full"", ""pull"" or ""diploma""?
A:",pull,diploma,1.0
764,"Q: Which word rhymes with the word ""beat"", ""wide"" or ""heat""?
A:",heat,wide,0.15
765,"Q: Which word rhymes with the word ""math"", ""brilliant"" or ""path""?
A:",path,brilliant,0.9
766,"Q: Which word rhymes with the word ""scene"", ""need"" or ""routine""?
A:",routine,need,0.0
767,"Q: Which word rhymes with the word ""since"", ""tasty"" or ""prince""?
A:",prince,tasty,0.0
768,"Q: Which word rhymes with the word ""percent"", ""tent"" or ""sew""?
A:",tent,sew,0.8
769,"Q: Which word rhymes with the word ""goodbye"", ""spill"" or ""try""?
A:",try,spill,0.3
770,"Q: Which word rhymes with the word ""begin"", ""pin"" or ""cable""?
A:",pin,cable,0.35
771,"Q: Which word rhymes with the word ""hair"", ""fair"" or ""girl""?
A:",fair,girl,0.25
772,"Q: Which word rhymes with the word ""stain"", ""another"" or ""plane""?
A:",plane,another,0.2
773,"Q: Which word rhymes with the word ""main"", ""plain"" or ""list""?
A:",plain,list,0.2
774,"Q: Which word rhymes with the word ""slip"", ""pants"" or ""ship""?
A:",ship,pants,1.0
775,"Q: Which word rhymes with the word ""son"", ""act"" or ""sun""?
A:",sun,act,0.2
776,"Q: Which word rhymes with the word ""shiny"", ""tiny"" or ""map""?
A:",tiny,map,0.0
777,"Q: Which word rhymes with the word ""come"", ""sum"" or ""healthy""?
A:",sum,healthy,0.5
778,"Q: Which word rhymes with the word ""pretty"", ""wood"" or ""city""?
A:",city,wood,0.0
779,"Q: Which word rhymes with the word ""smoke"", ""east"" or ""folk""?
A:",folk,east,0.0
780,"Q: Which word rhymes with the word ""downstairs"", ""upstairs"" or ""yellow""?
A:",upstairs,yellow,0.0
781,"Q: Which word rhymes with the word ""mess"", ""stress"" or ""shelf""?
A:",stress,shelf,0.0
782,"Q: Which word rhymes with the word ""stop"", ""shop"" or ""mail""?
A:",shop,mail,0.0
783,"Q: Which word rhymes with the word ""mention"", ""invention"" or ""lunch""?
A:",invention,lunch,1.0
784,"Q: Which word rhymes with the word ""beach"", ""north"" or ""reach""?
A:",reach,north,0.15
785,"Q: Which word rhymes with the word ""creature"", ""teacher"" or ""ask""?
A:",teacher,ask,0.0
786,"Q: Which word rhymes with the word ""display"", ""study"" or ""weigh""?
A:",weigh,study,1.0
787,"Q: Which word rhymes with the word ""baseball"", ""expensive"" or ""wall""?
A:",wall,expensive,0.0
788,"Q: Which word rhymes with the word ""amusing"", ""confusing"" or ""peak""?
A:",confusing,peak,0.0
789,"Q: Which word rhymes with the word ""percent"", ""delete"" or ""rent""?
A:",rent,delete,0.0
790,"Q: Which word rhymes with the word ""flower"", ""shower"" or ""powder""?
A:",shower,powder,0.0
791,"Q: Which word rhymes with the word ""sense"", ""offense"" or ""toothbrush""?
A:",offense,toothbrush,0.75
792,"Q: Which word rhymes with the word ""sell"", ""bell"" or ""careful""?
A:",bell,careful,0.95
793,"Q: Which word rhymes with the word ""speed"", ""bleed"" or ""cartoon""?
A:",bleed,cartoon,0.35
794,"Q: Which word rhymes with the word ""alone"", ""shine"" or ""phone""?
A:",phone,shine,0.0
795,"Q: Which word rhymes with the word ""unwell"", ""virus"" or ""spell""?
A:",spell,virus,1.0
796,"Q: Which word rhymes with the word ""tense"", ""sense"" or ""young""?
A:",sense,young,0.85
797,"Q: Which word rhymes with the word ""hit"", ""steak"" or ""knit""?
A:",knit,steak,0.65
798,"Q: Which word rhymes with the word ""birth"", ""earth"" or ""competition""?
A:",earth,competition,0.3
799,"Q: Which word rhymes with the word ""weak"", ""technique"" or ""partner""?
A:",technique,partner,0.0
800,"Q: Which word rhymes with the word ""pillow"", ""interrupt"" or ""kilo""?
A:",kilo,interrupt,0.55
801,"Q: Which word rhymes with the word ""thief"", ""sleep"" or ""beef""?
A:",beef,sleep,0.0
802,"Q: Which word rhymes with the word ""baby"", ""maybe"" or ""war""?
A:",maybe,war,0.55
803,"Q: Which word rhymes with the word ""last"", ""past"" or ""clever""?
A:",past,clever,0.0
804,"Q: Which word rhymes with the word ""wife"", ""knife"" or ""zone""?
A:",knife,zone,0.05
805,"Q: Which word rhymes with the word ""routine"", ""mouse"" or ""mean""?
A:",mean,mouse,0.0
806,"Q: Which word rhymes with the word ""defeat"", ""rescue"" or ""greet""?
A:",greet,rescue,1.0
807,"Q: Which word rhymes with the word ""attach"", ""install"" or ""match""?
A:",match,install,0.0
808,"Q: Which word rhymes with the word ""fast"", ""past"" or ""cooking""?
A:",past,cooking,1.0
809,"Q: Which word rhymes with the word ""penny"", ""any"" or ""custom""?
A:",any,custom,1.0
810,"Q: Which word rhymes with the word ""invention"", ""care"" or ""mention""?
A:",mention,care,1.0
811,"Q: Which word rhymes with the word ""ago"", ""poster"" or ""owe""?
A:",owe,poster,1.0
812,"Q: Which word rhymes with the word ""wing"", ""winner"" or ""ring""?
A:",ring,winner,1.0
813,"Q: Which word rhymes with the word ""match"", ""sail"" or ""catch""?
A:",catch,sail,0.3
814,"Q: Which word rhymes with the word ""steak"", ""guide"" or ""lake""?
A:",lake,guide,0.2
815,"Q: Which word rhymes with the word ""delay"", ""me"" or ""bay""?
A:",bay,me,0.0
816,"Q: Which word rhymes with the word ""rose"", ""nose"" or ""story""?
A:",nose,story,0.0
817,"Q: Which word rhymes with the word ""space"", ""shape"" or ""case""?
A:",case,shape,0.8
818,"Q: Which word rhymes with the word ""not"", ""spot"" or ""individual""?
A:",spot,individual,0.55
819,"Q: Which word rhymes with the word ""you"", ""kangaroo"" or ""curtain""?
A:",kangaroo,curtain,0.0
820,"Q: Which word rhymes with the word ""shorts"", ""sports"" or ""hunt""?
A:",sports,hunt,0.0
821,"Q: Which word rhymes with the word ""throat"", ""yellow"" or ""promote""?
A:",promote,yellow,0.0
822,"Q: Which word rhymes with the word ""stop"", ""transportation"" or ""shop""?
A:",shop,transportation,1.0
823,"Q: Which word rhymes with the word ""celebration"", ""backpack"" or ""examination""?
A:",examination,backpack,0.0
824,"Q: Which word rhymes with the word ""shiny"", ""web"" or ""tiny""?
A:",tiny,web,0.0
825,"Q: Which word rhymes with the word ""dad"", ""add"" or ""wash""?
A:",add,wash,0.1
826,"Q: Which word rhymes with the word ""noon"", ""airline"" or ""cartoon""?
A:",cartoon,airline,0.0
827,"Q: Which word rhymes with the word ""kangaroo"", ""zoo"" or ""granny""?
A:",zoo,granny,1.0
828,"Q: Which word rhymes with the word ""great"", ""congratulations"" or ""create""?
A:",create,congratulations,1.0
829,"Q: Which word rhymes with the word ""bell"", ""clearly"" or ""unwell""?
A:",unwell,clearly,0.0
830,"Q: Which word rhymes with the word ""flute"", ""registration"" or ""boot""?
A:",boot,registration,0.1
831,"Q: Which word rhymes with the word ""tire"", ""clear"" or ""buyer""?
A:",buyer,clear,0.0
832,"Q: Which word rhymes with the word ""lake"", ""unimportant"" or ""make""?
A:",make,unimportant,0.65
833,"Q: Which word rhymes with the word ""ham"", ""lamb"" or ""money""?
A:",lamb,money,0.0
834,"Q: Which word rhymes with the word ""owe"", ""snow"" or ""yeah""?
A:",snow,yeah,0.95
835,"Q: Which word rhymes with the word ""deaf"", ""hopeless"" or ""chef""?
A:",chef,hopeless,0.75
836,"Q: Which word rhymes with the word ""description"", ""disabled"" or ""prescription""?
A:",prescription,disabled,0.0
837,"Q: Which word rhymes with the word ""stall"", ""cloud"" or ""small""?
A:",small,cloud,0.55
838,"Q: Which word rhymes with the word ""meet"", ""unwell"" or ""beat""?
A:",beat,unwell,0.0
839,"Q: Which word rhymes with the word ""rough"", ""banking"" or ""stuff""?
A:",stuff,banking,1.0
840,"Q: Which word rhymes with the word ""disease"", ""cheese"" or ""bicycle""?
A:",cheese,bicycle,1.0
841,"Q: Which word rhymes with the word ""ride"", ""fair"" or ""decide""?
A:",decide,fair,0.0
842,"Q: Which word rhymes with the word ""professor"", ""pig"" or ""dresser""?
A:",dresser,pig,0.0
843,"Q: Which word rhymes with the word ""spy"", ""tie"" or ""overnight""?
A:",tie,overnight,0.8
844,"Q: Which word rhymes with the word ""heart"", ""concentrate"" or ""part""?
A:",part,concentrate,0.65
845,"Q: Which word rhymes with the word ""turn"", ""understand"" or ""learn""?
A:",learn,understand,0.0
846,"Q: Which word rhymes with the word ""owe"", ""count"" or ""grow""?
A:",grow,count,0.55
847,"Q: Which word rhymes with the word ""occupation"", ""first"" or ""punctuation""?
A:",punctuation,first,0.15
848,"Q: Which word rhymes with the word ""intermission"", ""writer"" or ""exhibition""?
A:",exhibition,writer,0.0
849,"Q: Which word rhymes with the word ""more"", ""repair"" or ""store""?
A:",store,repair,0.1
850,"Q: Which word rhymes with the word ""speak"", ""mention"" or ""weak""?
A:",weak,mention,1.0
851,"Q: Which word rhymes with the word ""above"", ""love"" or ""hit""?
A:",love,hit,0.0
852,"Q: Which word rhymes with the word ""perform"", ""cliff"" or ""inform""?
A:",inform,cliff,0.0
853,"Q: Which word rhymes with the word ""rap"", ""feelings"" or ""map""?
A:",map,feelings,0.0
854,"Q: Which word rhymes with the word ""rude"", ""mood"" or ""singer""?
A:",mood,singer,1.0
855,"Q: Which word rhymes with the word ""smart"", ""angrily"" or ""start""?
A:",start,angrily,0.0
856,"Q: Which word rhymes with the word ""each"", ""speech"" or ""cheek""?
A:",speech,cheek,0.0
857,"Q: Which word rhymes with the word ""complain"", ""upstairs"" or ""champagne""?
A:",champagne,upstairs,0.05
858,"Q: Which word rhymes with the word ""routine"", ""instead"" or ""machine""?
A:",machine,instead,0.9
859,"Q: Which word rhymes with the word ""killer"", ""thriller"" or ""call""?
A:",thriller,call,0.0
860,"Q: Which word rhymes with the word ""application"", ""kite"" or ""population""?
A:",population,kite,0.0
861,"Q: Which word rhymes with the word ""pass"", ""glass"" or ""famous""?
A:",glass,famous,0.0
862,"Q: Which word rhymes with the word ""nearby"", ""sky"" or ""possibility""?
A:",sky,possibility,1.0
863,"Q: Which word rhymes with the word ""wage"", ""page"" or ""businesswoman""?
A:",page,businesswoman,1.0
864,"Q: Which word rhymes with the word ""yet"", ""vet"" or ""type""?
A:",vet,type,0.0
865,"Q: Which word rhymes with the word ""mention"", ""pleasant"" or ""attention""?
A:",attention,pleasant,0.0
866,"Q: Which word rhymes with the word ""pile"", ""lamp"" or ""file""?
A:",file,lamp,1.0
867,"Q: Which word rhymes with the word ""kill"", ""animated"" or ""bill""?
A:",bill,animated,0.55
868,"Q: Which word rhymes with the word ""dear"", ""souvenir"" or ""total""?
A:",souvenir,total,0.6
869,"Q: Which word rhymes with the word ""case"", ""race"" or ""crowd""?
A:",race,crowd,0.0
870,"Q: Which word rhymes with the word ""sun"", ""none"" or ""favor""?
A:",none,favor,0.95
871,"Q: Which word rhymes with the word ""yes"", ""stress"" or ""skiing""?
A:",stress,skiing,0.0
872,"Q: Which word rhymes with the word ""folder"", ""shoulder"" or ""anyway""?
A:",shoulder,anyway,0.1
873,"Q: Which word rhymes with the word ""until"", ""kill"" or ""missing""?
A:",kill,missing,0.0
874,"Q: Which word rhymes with the word ""last"", ""past"" or ""newspaper""?
A:",past,newspaper,0.15
875,"Q: Which word rhymes with the word ""wife"", ""knife"" or ""available""?
A:",knife,available,0.55
876,"Q: Which word rhymes with the word ""quite"", ""trumpet"" or ""site""?
A:",site,trumpet,0.7
877,"Q: Which word rhymes with the word ""warning"", ""handle"" or ""morning""?
A:",morning,handle,0.0
878,"Q: Which word rhymes with the word ""peach"", ""airline"" or ""teach""?
A:",teach,airline,1.0
879,"Q: Which word rhymes with the word ""succeed"", ""toe"" or ""indeed""?
A:",indeed,toe,1.0
880,"Q: Which word rhymes with the word ""no"", ""idea"" or ""oh""?
A:",oh,idea,0.9
881,"Q: Which word rhymes with the word ""role"", ""soul"" or ""parent""?
A:",soul,parent,1.0
882,"Q: Which word rhymes with the word ""low"", ""toe"" or ""sheet""?
A:",toe,sheet,0.6
883,"Q: Which word rhymes with the word ""twice"", ""swimmer"" or ""slice""?
A:",slice,swimmer,1.0
884,"Q: Which word rhymes with the word ""nose"", ""those"" or ""trade""?
A:",those,trade,0.35
885,"Q: Which word rhymes with the word ""breeze"", ""winter"" or ""please""?
A:",please,winter,1.0
886,"Q: Which word rhymes with the word ""plug"", ""mug"" or ""rule""?
A:",mug,rule,0.25
887,"Q: Which word rhymes with the word ""defend"", ""final"" or ""friend""?
A:",friend,final,0.8
888,"Q: Which word rhymes with the word ""indeed"", ""trade"" or ""succeed""?
A:",succeed,trade,0.0
889,"Q: Which word rhymes with the word ""exam"", ""team"" or ""damn""?
A:",damn,team,0.4
890,"Q: Which word rhymes with the word ""man"", ""fan"" or ""explore""?
A:",fan,explore,0.85
891,"Q: Which word rhymes with the word ""brave"", ""wave"" or ""property""?
A:",wave,property,0.15
892,"Q: Which word rhymes with the word ""asleep"", ""cheap"" or ""potato""?
A:",cheap,potato,0.0
893,"Q: Which word rhymes with the word ""bat"", ""flat"" or ""chemistry""?
A:",flat,chemistry,0.1
894,"Q: Which word rhymes with the word ""thief"", ""brief"" or ""cartoon""?
A:",brief,cartoon,0.1
895,"Q: Which word rhymes with the word ""violin"", ""pin"" or ""strict""?
A:",pin,strict,1.0
896,"Q: Which word rhymes with the word ""application"", ""identification"" or ""star""?
A:",identification,star,0.0
897,"Q: Which word rhymes with the word ""cat"", ""rat"" or ""literature""?
A:",rat,literature,1.0
898,"Q: Which word rhymes with the word ""chat"", ""fat"" or ""dog""?
A:",fat,dog,0.0
899,"Q: Which word rhymes with the word ""send"", ""account"" or ""spend""?
A:",spend,account,1.0
900,"Q: Which word rhymes with the word ""bone"", ""whose"" or ""postpone""?
A:",postpone,whose,0.0
901,"Q: Which word rhymes with the word ""reason"", ""season"" or ""fail""?
A:",season,fail,0.0
902,"Q: Which word rhymes with the word ""routine"", ""honey"" or ""bean""?
A:",bean,honey,1.0
903,"Q: Which word rhymes with the word ""share"", ""blackboard"" or ""there""?
A:",there,blackboard,0.0
904,"Q: Which word rhymes with the word ""apply"", ""likely"" or ""high""?
A:",high,likely,0.7
905,"Q: Which word rhymes with the word ""sweet"", ""near"" or ""beat""?
A:",beat,near,0.35
906,"Q: Which word rhymes with the word ""egg"", ""jeans"" or ""leg""?
A:",leg,jeans,0.1
907,"Q: Which word rhymes with the word ""cut"", ""unimportant"" or ""but""?
A:",but,unimportant,1.0
908,"Q: Which word rhymes with the word ""switch"", ""somewhere"" or ""rich""?
A:",rich,somewhere,0.0
909,"Q: Which word rhymes with the word ""child"", ""mild"" or ""cover""?
A:",mild,cover,0.0
910,"Q: Which word rhymes with the word ""damn"", ""secretary"" or ""lamb""?
A:",lamb,secretary,1.0
911,"Q: Which word rhymes with the word ""ambition"", ""expedition"" or ""must""?
A:",expedition,must,0.0
912,"Q: Which word rhymes with the word ""biology"", ""farm"" or ""apology""?
A:",apology,farm,0.0
913,"Q: Which word rhymes with the word ""afternoon"", ""cartoon"" or ""ages""?
A:",cartoon,ages,0.0
914,"Q: Which word rhymes with the word ""beat"", ""sweet"" or ""generous""?
A:",sweet,generous,0.75
915,"Q: Which word rhymes with the word ""morning"", ""warning"" or ""politics""?
A:",warning,politics,0.35
916,"Q: Which word rhymes with the word ""crop"", ""frightened"" or ""stop""?
A:",stop,frightened,1.0
917,"Q: Which word rhymes with the word ""shave"", ""save"" or ""banking""?
A:",save,banking,1.0
918,"Q: Which word rhymes with the word ""better"", ""letter"" or ""small""?
A:",letter,small,0.6
919,"Q: Which word rhymes with the word ""bay"", ""dinner"" or ""pray""?
A:",pray,dinner,0.2
920,"Q: Which word rhymes with the word ""wine"", ""cancel"" or ""sign""?
A:",sign,cancel,0.1
921,"Q: Which word rhymes with the word ""key"", ""agree"" or ""countryside""?
A:",agree,countryside,0.0
922,"Q: Which word rhymes with the word ""fight"", ""invite"" or ""fresh""?
A:",invite,fresh,0.0
923,"Q: Which word rhymes with the word ""violin"", ""begin"" or ""honest""?
A:",begin,honest,1.0
924,"Q: Which word rhymes with the word ""bride"", ""divide"" or ""front""?
A:",divide,front,0.1
925,"Q: Which word rhymes with the word ""then"", ""pen"" or ""alike""?
A:",pen,alike,0.9
926,"Q: Which word rhymes with the word ""part"", ""start"" or ""gas""?
A:",start,gas,0.15
927,"Q: Which word rhymes with the word ""half"", ""unforgettable"" or ""staff""?
A:",staff,unforgettable,0.0
928,"Q: Which word rhymes with the word ""hotel"", ""sell"" or ""certificate""?
A:",sell,certificate,0.4
929,"Q: Which word rhymes with the word ""roast"", ""ghost"" or ""bay""?
A:",ghost,bay,0.7
930,"Q: Which word rhymes with the word ""lab"", ""grab"" or ""heavily""?
A:",grab,heavily,0.0
931,"Q: Which word rhymes with the word ""same"", ""game"" or ""male""?
A:",game,male,0.45
932,"Q: Which word rhymes with the word ""tea"", ""knee"" or ""dolphin""?
A:",knee,dolphin,0.7
933,"Q: Which word rhymes with the word ""lake"", ""pain"" or ""snake""?
A:",snake,pain,0.0
934,"Q: Which word rhymes with the word ""aloud"", ""vacation"" or ""crowd""?
A:",crowd,vacation,0.5
935,"Q: Which word rhymes with the word ""writing"", ""exciting"" or ""wooden""?
A:",exciting,wooden,0.0
936,"Q: Which word rhymes with the word ""rug"", ""mug"" or ""previous""?
A:",mug,previous,0.9
937,"Q: Which word rhymes with the word ""purse"", ""worse"" or ""train""?
A:",worse,train,0.8
938,"Q: Which word rhymes with the word ""unkind"", ""remind"" or ""sunglasses""?
A:",remind,sunglasses,0.0
