question_id,perturbation_id,prompt,correct_answer,correct
36,80,"I am looking for movies that are similar to The Shawshank Redemption, Pulp Fiction, Dances with Wolves, The Fugitive. Please select from the following options: (A) Forrest Gump
(B) The Bride of Frankenstein
(C) All Over the Guy
(D) Elizabethtown.",(A),1.0
36,151,"Based on your movie preferences, we can recommend similar movies for you to watch. Choose the movie that you think is most similar to the given list of movies.
Given list of movies: Pulp Fiction, Dances with Wolves, The Fugitive, The Shawshank Redemption
Options:
(A) Elizabethtown
(B) The Bride of Frankenstein
(C) All Over the Guy
(D) Forrest Gump
Output:",(D),0.8
36,160,"Based on a list of movies, recommend a similar movie from the following options. Choose the movie that is most similar to the given list.
List of movies: The Shawshank Redemption, Dances with Wolves, The Fugitive, Pulp Fiction
Options:
(A) Elizabethtown
(B) All Over the Guy
(C) The Bride of Frankenstein
(D) Forrest Gump
Output:",(D),1.0
37,39,"Q: Can you recommend a movie that is similar to the following Jurassic Park, Forrest Gump, The Silence of the Lambs, Schindler's List?
Options:
(A) Batman
(B) The Quiet American
(C) Alien Resurrection
(D) A Tale of Two Cities
A:",(A),0.0
37,57,"Please recommend a movie that is similar to The Silence of the Lambs, Schindler's List, Jurassic Park, Forrest Gump from the following options: (A) A Tale of Two Cities
(B) Alien Resurrection
(C) Batman
(D) The Quiet American.",(C),0.0
37,72,"Please recommend a movie that is similar to Forrest Gump, Schindler's List, The Silence of the Lambs, Jurassic Park. You can choose from the following options: (A) Batman
(B) A Tale of Two Cities
(C) The Quiet American
(D) Alien Resurrection.",(A),0.0
37,84,"Your goal is to recommend a movie that is similar to the list of movies provided in Forrest Gump, Jurassic Park, Schindler's List, The Silence of the Lambs. You will have to choose from a set of (A) Batman
(B) A Tale of Two Cities
(C) Alien Resurrection
(D) The Quiet American.",(A),1.0
37,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Forrest Gump, The Silence of the Lambs, Schindler's List, Jurassic Park
Options:
(A) The Quiet American
(B) A Tale of Two Cities
(C) Alien Resurrection
(D) Batman
Output:",(D),0.0
38,12,"Q: Can you recommend a movie similar to Pulp Fiction, The Shawshank Redemption, The Lion King, Aladdin?
Here are some options:
(A) Detachment
(B) The Next Three Days
(C) Ruby Sparks
(D) Terminator 2 Judgment Day
A:",(D),1.0
38,26,"Q: Can you recommend a movie similar to Pulp Fiction, The Shawshank Redemption, The Lion King, Aladdin? Choose from the following options:
Options:
(A) Terminator 2 Judgment Day
(B) Detachment
(C) The Next Three Days
(D) Ruby Sparks
A:",(A),1.0
38,88,"Please suggest a movie that is similar to Pulp Fiction, The Lion King, Aladdin, The Shawshank Redemption. You can choose from the following options: (A) Detachment
(B) Ruby Sparks
(C) Terminator 2 Judgment Day
(D) The Next Three Days.",(C),0.8
38,125,"Recommend a movie similar to the given list of movies. Choose from the list of movie options provided.
Movie list: Aladdin, Pulp Fiction, The Lion King, The Shawshank Redemption
Options:
(A) The Next Three Days
(B) Ruby Sparks
(C) Terminator 2 Judgment Day
(D) Detachment
Output:",(C),1.0
38,134,"Find a movie similar to a given list of movies. Choose the option that best matches the given list of movies.
Movie list: The Shawshank Redemption, Aladdin, Pulp Fiction, The Lion King
Options:
(A) Detachment
(B) Ruby Sparks
(C) Terminator 2 Judgment Day
(D) The Next Three Days
Output:",(C),0.8
39,22,"Q: Can you suggest a movie similar to Batman, The Mask, Terminator 2 Judgment Day, Aladdin? Choose from the following options:
Options:
(A) Pretty Woman
(B) WarGames
(C) King Kong
(D) Foreign Correspondent
A:",(A),0.0
39,95,"I am looking for a movie that is similar to The Mask, Aladdin, Terminator 2 Judgment Day, Batman. Please select an option from the following list: (A) Pretty Woman
(B) WarGames
(C) King Kong
(D) Foreign Correspondent.",(A),0.0
39,120,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose the correct answer from a list of movies.
List of movies: Aladdin, The Mask, Terminator 2 Judgment Day, Batman
Options:
(A) Foreign Correspondent
(B) WarGames
(C) King Kong
(D) Pretty Woman
Output:",(D),0.0
39,128,"Given a 'movie_list' and a list of 'options', recommend movies similar to the movies in the 'movie_list'. The task format is multi-choice.
movie_list: The Mask, Batman, Terminator 2 Judgment Day, Aladdin
options: (A) Foreign Correspondent
(B) Pretty Woman
(C) King Kong
(D) WarGames
Output:
Which of the following movies is similar to The Mask, Batman, Terminator 2 Judgment Day, Aladdin?
(A) Foreign Correspondent
(B) Pretty Woman
(C) King Kong
(D) WarGames
Answer:",(B),0.0
39,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Terminator 2 Judgment Day, Aladdin, Batman, The Mask
Options:
(A) King Kong
(B) Foreign Correspondent
(C) Pretty Woman
(D) WarGames
Output:",(C),0.0
40,35,"Q: Can you recommend a movie similar to Saving Private Ryan, Gattaca, Pulp Fiction, Braveheart? Here are some options to choose from:
(A) Go
(B) When Worlds Collide
(C) Dredd
(D) Brave
A:",(A),0.8
40,58,"Given a list of movies Braveheart, Gattaca, Pulp Fiction, Saving Private Ryan, please suggest a movie that is similar to them from the following options: (A) Go
(B) Brave
(C) Dredd
(D) When Worlds Collide.",(A),1.0
40,72,"Please recommend a movie that is similar to Braveheart, Pulp Fiction, Saving Private Ryan, Gattaca. You can choose from the following options: (A) Brave
(B) When Worlds Collide
(C) Go
(D) Dredd.",(C),0.8
40,76,"From the list of movies Braveheart, Pulp Fiction, Gattaca, Saving Private Ryan, please recommend a movie that is similar to them. You can choose from the following options: (A) When Worlds Collide
(B) Dredd
(C) Brave
(D) Go.",(D),0.8
40,118,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to select the movie that is most similar to the given list of movies.
List of movies: Gattaca, Braveheart, Saving Private Ryan, Pulp Fiction
Options:
(A) Brave
(B) When Worlds Collide
(C) Go
(D) Dredd
Output:",(C),1.0
41,18,"Q: Can you recommend a movie similar to the ones in Braveheart, The Shawshank Redemption, Dead Man Walking, Terminator 2 Judgment Day?
Choose from the following options:
(A) Deuce Bigalow Male Gigolo
(B) Music and Lyrics
(C) Louis CK Oh My God
(D) The Fugitive
A:",(D),1.0
41,100,"I need a recommendation for a movie that is similar to the movies in Braveheart, Dead Man Walking, The Shawshank Redemption, Terminator 2 Judgment Day. Please choose an option from the following: (A) Louis CK Oh My God
(B) The Fugitive
(C) Music and Lyrics
(D) Deuce Bigalow Male Gigolo.",(B),1.0
41,143,"Based on a list of movies, recommend a movie that is most similar to the given list. Choose the best option from the list of choices provided.
List of movies: Terminator 2 Judgment Day, Dead Man Walking, The Shawshank Redemption, Braveheart
Options:
(A) The Fugitive
(B) Deuce Bigalow Male Gigolo
(C) Louis CK Oh My God
(D) Music and Lyrics
Output:",(A),0.8
41,144,"You have a list of movies that you enjoyed and you want to find similar movies to watch. Choose the movie that you think is most similar to the given list of movies from the options provided.
List of movies: Dead Man Walking, The Shawshank Redemption, Braveheart, Terminator 2 Judgment Day
Options:
(A) Louis CK Oh My God
(B) Deuce Bigalow Male Gigolo
(C) Music and Lyrics
(D) The Fugitive
Output:",(D),0.8
41,175,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the given set of movies.
Movie list: The Shawshank Redemption, Braveheart, Dead Man Walking, Terminator 2 Judgment Day
Options:
(A) The Fugitive
(B) Louis CK Oh My God
(C) Deuce Bigalow Male Gigolo
(D) Music and Lyrics
Output:",(A),1.0
42,1,"Q: Can you suggest a movie that is similar to any of the following movies: The Lion King, The Fugitive, Dances with Wolves, The Shawshank Redemption?
Options:
(A) Man of the House
(B) Schindler's List
(C) Day for Night
(D) The Neon Demon
A:",(B),0.8
42,23,"Q: Can you recommend a movie that is similar to the ones in The Shawshank Redemption, Dances with Wolves, The Lion King, The Fugitive?
Options:
(A) Schindler's List
(B) Day for Night
(C) Man of the House
(D) The Neon Demon
A:",(A),1.0
42,41,"Q: Can you recommend a movie similar to Dances with Wolves, The Fugitive, The Lion King, The Shawshank Redemption? Choose one from the following options:
Options:
(A) The Neon Demon
(B) Man of the House
(C) Schindler's List
(D) Day for Night
A:",(C),0.8
42,56,"Your goal is to recommend a movie that is similar to The Shawshank Redemption, Dances with Wolves, The Fugitive, The Lion King. You will be presented with a list of options, and you need to choose the one that fits the best. The options are: (A) The Neon Demon
(B) Schindler's List
(C) Day for Night
(D) Man of the House.",(B),0.8
42,120,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose the correct answer from a list of movies.
List of movies: Dances with Wolves, The Fugitive, The Lion King, The Shawshank Redemption
Options:
(A) Schindler's List
(B) The Neon Demon
(C) Man of the House
(D) Day for Night
Output:",(A),1.0
43,1,"Q: Can you suggest a movie that is similar to any of the following movies: Interview with the Vampire The Vampire Chronicles, The Shawshank Redemption, The Usual Suspects, Pulp Fiction?
Options:
(A) Toy Soldiers
(B) The Wasp Woman
(C) The Fugitive
(D) Baxter
A:",(C),1.0
43,31,"Q: Can you suggest a movie that is similar to Pulp Fiction, The Shawshank Redemption, The Usual Suspects, Interview with the Vampire The Vampire Chronicles? Choose the best option from the following:
Options:
(A) The Wasp Woman
(B) The Fugitive
(C) Toy Soldiers
(D) Baxter
A:",(B),0.6
43,80,"I am looking for movies that are similar to The Shawshank Redemption, The Usual Suspects, Pulp Fiction, Interview with the Vampire The Vampire Chronicles. Please select from the following options: (A) The Fugitive
(B) Toy Soldiers
(C) The Wasp Woman
(D) Baxter.",(A),0.8
43,119,"Recommend movies similar to a given list of movies. You will be presented with a list of options and asked to select the movie that is most similar to the given list.
List of movies: Interview with the Vampire The Vampire Chronicles, Pulp Fiction, The Shawshank Redemption, The Usual Suspects
Options:
(A) The Wasp Woman
(B) The Fugitive
(C) Baxter
(D) Toy Soldiers
Output:",(B),0.8
43,136,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the following set of movies: (A) Baxter
(B) Toy Soldiers
(C) The Wasp Woman
(D) The Fugitive.
List of movies: The Usual Suspects, The Shawshank Redemption, Pulp Fiction, Interview with the Vampire The Vampire Chronicles
Options:
(A) Baxter
(B) Toy Soldiers
(C) The Wasp Woman
(D) The Fugitive
Output:",(D),0.8
44,0,"Q: Find a movie similar to The Fugitive, Stargate, Dances with Wolves, Pulp Fiction:
Options:
(A) Stand and Deliver
(B) Forrest Gump
(C) Scorched
(D) Kevin Smith Too Fat For 40
A:",(B),1.0
44,25,"Q: Can you suggest a movie similar to The Fugitive, Stargate, Dances with Wolves, Pulp Fiction?
Please choose from the following options:
(A) Forrest Gump
(B) Kevin Smith Too Fat For 40
(C) Stand and Deliver
(D) Scorched
A:",(A),1.0
44,86,"The objective of this task is to recommend a movie that is similar to the list of movies provided in Stargate, Dances with Wolves, Pulp Fiction, The Fugitive. You will be presented with a set of (A) Stand and Deliver
(B) Scorched
(C) Kevin Smith Too Fat For 40
(D) Forrest Gump to choose from.",(D),1.0
44,128,"Given a 'movie_list' and a list of 'options', recommend movies similar to the movies in the 'movie_list'. The task format is multi-choice.
movie_list: The Fugitive, Dances with Wolves, Pulp Fiction, Stargate
options: (A) Scorched
(B) Stand and Deliver
(C) Kevin Smith Too Fat For 40
(D) Forrest Gump
Output:
Which of the following movies is similar to The Fugitive, Dances with Wolves, Pulp Fiction, Stargate?
(A) Scorched
(B) Stand and Deliver
(C) Kevin Smith Too Fat For 40
(D) Forrest Gump
Answer:",(D),0.8
44,155,"Based on a list of movies, recommend a similar movie from a set of options. Choose the option that best matches the given list.
List of movies: Dances with Wolves, Stargate, The Fugitive, Pulp Fiction
Options:
(A) Forrest Gump
(B) Kevin Smith Too Fat For 40
(C) Scorched
(D) Stand and Deliver
Output:",(A),0.8
45,8,"Q: Can you suggest a movie that is similar to the following The Shawshank Redemption, The Fugitive, Schindler's List, Beauty and the Beast:
Here are some options:
(A) Universal Soldier Day of Reckoning
(B) Space Truckers
(C) The Lion King
(D) Urban Cowboy
A:",(C),0.8
45,25,"Q: Can you suggest a movie similar to Schindler's List, Beauty and the Beast, The Fugitive, The Shawshank Redemption?
Please choose from the following options:
(A) Universal Soldier Day of Reckoning
(B) Space Truckers
(C) The Lion King
(D) Urban Cowboy
A:",(C),0.8
45,74,"Your task is to find a movie similar to The Fugitive, Schindler's List, Beauty and the Beast, The Shawshank Redemption. You have the following options to choose from: (A) Space Truckers
(B) Urban Cowboy
(C) The Lion King
(D) Universal Soldier Day of Reckoning.",(C),1.0
45,94,"Can you recommend a movie that is similar to The Fugitive, Beauty and the Beast, The Shawshank Redemption, Schindler's List? Here are your options: (A) Urban Cowboy
(B) The Lion King
(C) Universal Soldier Day of Reckoning
(D) Space Truckers.",(B),1.0
45,176,"Based on the list of movies you provided, which of the following options would you prefer to watch next?
Movie list: The Shawshank Redemption, Beauty and the Beast, The Fugitive, Schindler's List
Options:
(A) The Lion King
(B) Space Truckers
(C) Urban Cowboy
(D) Universal Soldier Day of Reckoning
Output:
Option selected:",(A),0.8
46,21,"Q: Can you suggest a movie that is similar to the following: Snow White and the Seven Dwarfs, The Lion King, The Secret Garden, Beauty and the Beast?
Listed below are your options:
(A) Pinocchio
(B) Lights in the Dusk
(C) The Thing
(D) Nymphomaniac Volume I
A:",(A),0.8
46,23,"Q: Can you recommend a movie that is similar to the ones in Snow White and the Seven Dwarfs, The Secret Garden, The Lion King, Beauty and the Beast?
Options:
(A) The Thing
(B) Nymphomaniac Volume I
(C) Pinocchio
(D) Lights in the Dusk
A:",(C),1.0
46,114,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a list of movies to choose from, and you must select the movie that is most similar to the given list.
List of movies: Snow White and the Seven Dwarfs, The Lion King, The Secret Garden, Beauty and the Beast
Options:
(A) Lights in the Dusk
(B) The Thing
(C) Nymphomaniac Volume I
(D) Pinocchio
Output:",(D),0.6
46,148,"Given a list of movies, recommend the movie that is most similar to them. Choose the option that you think is the best match from the provided list of movies.
List of movies: Snow White and the Seven Dwarfs, The Lion King, The Secret Garden, Beauty and the Beast
Options:
(A) Pinocchio
(B) The Thing
(C) Nymphomaniac Volume I
(D) Lights in the Dusk
Output:",(A),1.0
46,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Beauty and the Beast, The Lion King, The Secret Garden, Snow White and the Seven Dwarfs
Options:
(A) Lights in the Dusk
(B) Nymphomaniac Volume I
(C) The Thing
(D) Pinocchio
Output:",(D),0.4
47,38,"Q: Can you recommend a movie similar to one of these Raiders of the Lost Ark, The Matrix, Gattaca, Gladiator:
Options:
(A) The Fifth Element
(B) Swimming Pool
(C) Maggie's Plan
(D) For the Boys
A:",(A),1.0
47,70,"Provide a recommendation for a movie that is similar to the movies in The Matrix, Gladiator, Gattaca, Raiders of the Lost Ark.
Select one of the following options: (A) Swimming Pool
(B) Maggie's Plan
(C) The Fifth Element
(D) For the Boys",(C),1.0
47,131,"Given a list of movies and a set of options to choose from, recommend a movie similar to the ones in the list.
Movie list: Gladiator, The Matrix, Raiders of the Lost Ark, Gattaca
Options: (A) For the Boys
(B) Swimming Pool
(C) The Fifth Element
(D) Maggie's Plan
Output:",(C),1.0
47,137,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the most appropriate option from the set of movies provided. 
List of movies: Gladiator, Raiders of the Lost Ark, Gattaca, The Matrix
Options:
(A) For the Boys
(B) The Fifth Element
(C) Swimming Pool
(D) Maggie's Plan
Output:",(B),0.8
47,141,"Looking for movie recommendations? We've got you covered! Simply provide us with a list of movies you love, and we'll suggest similar movies for you to enjoy. Choose the option that best matches your preferences and get ready for a great movie night!
List of movies: Gattaca, The Matrix, Raiders of the Lost Ark, Gladiator
Options:
(A) Maggie's Plan
(B) The Fifth Element
(C) For the Boys
(D) Swimming Pool
Output:",(B),1.0
48,24,"Q: Can you suggest a movie similar to the list of The Mask, The Lion King, Pretty Woman, Batman?
Choose from the following options:
(A) The Fugitive
(B) Gintama The Final Chapter - Be Forever Yorozuya
(C) Doctor Who Last Christmas
(D) Los Angeles Plays Itself
A:",(A),1.0
48,33,"Q: Can you suggest a movie that is similar to the following movies: Pretty Woman, The Mask, The Lion King, Batman?
Options:
(A) Gintama The Final Chapter - Be Forever Yorozuya
(B) Doctor Who Last Christmas
(C) Los Angeles Plays Itself
(D) The Fugitive
A:",(D),1.0
48,64,"The task is to recommend a movie that is similar to Pretty Woman, The Lion King, The Mask, Batman from the following options: (A) The Fugitive
(B) Gintama The Final Chapter - Be Forever Yorozuya
(C) Doctor Who Last Christmas
(D) Los Angeles Plays Itself.",(A),0.8
48,67,"Find a movie that is similar to the movies in Pretty Woman, The Mask, Batman, The Lion King.
Choose an option from the following: (A) Doctor Who Last Christmas
(B) Los Angeles Plays Itself
(C) The Fugitive
(D) Gintama The Final Chapter - Be Forever Yorozuya",(C),0.8
48,159,"Based on your movie preferences, we can recommend similar movies for you to watch. Please select the movie from the list below that is most similar to the movies you have enjoyed watching.
Given list of movies: Batman, Pretty Woman, The Mask, The Lion King
Options:
(A) Gintama The Final Chapter - Be Forever Yorozuya
(B) Doctor Who Last Christmas
(C) The Fugitive
(D) Los Angeles Plays Itself
Output:",(C),0.6
49,23,"Q: Can you recommend a movie that is similar to the ones in Braveheart, Schindler's List, Dances with Wolves, The Lion King?
Options:
(A) Crush
(B) The Shawshank Redemption
(C) Poltergeist III
(D) Pickup on South Street
A:",(B),1.0
49,52,"You have been asked to recommend a movie similar to Dances with Wolves, The Lion King, Braveheart, Schindler's List. You can choose from the following options: (A) The Shawshank Redemption
(B) Poltergeist III
(C) Crush
(D) Pickup on South Street.",(A),0.6
49,134,"Find a movie similar to a given list of movies. Choose the option that best matches the given list of movies.
Movie list: Schindler's List, Dances with Wolves, The Lion King, Braveheart
Options:
(A) Pickup on South Street
(B) The Shawshank Redemption
(C) Poltergeist III
(D) Crush
Output:",(B),1.0
49,158,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from the list of movies provided.
List of movies: Schindler's List, Braveheart, Dances with Wolves, The Lion King
Options:
(A) Poltergeist III
(B) The Shawshank Redemption
(C) Pickup on South Street
(D) Crush
Output:",(B),0.8
49,179,"Recommend a movie similar to a given list of movies.
Q: Find a movie similar to The Lion King, Dances with Wolves, Schindler's List, Braveheart:
Options:
(A) Poltergeist III
(B) The Shawshank Redemption
(C) Pickup on South Street
(D) Crush
Output:",(B),1.0
50,4,"Q: Can you suggest a movie similar to American Beauty, Mission Impossible, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back?
Choose from the following options:
(A) Hollywood Homicide
(B) Moonlight Mile
(C) Star Wars Episode IV - A New Hope
(D) Dragon Ball The Curse Of The Blood Rubies
A:",(C),1.0
50,5,"Q: Can you suggest a movie that is similar to any of the following American Beauty, Star Wars Episode V - The Empire Strikes Back, Mission Impossible, Austin Powers International Man of Mystery:
Options:
(A) Star Wars Episode IV - A New Hope
(B) Moonlight Mile
(C) Dragon Ball The Curse Of The Blood Rubies
(D) Hollywood Homicide
A:",(A),1.0
50,31,"Q: Can you suggest a movie that is similar to Mission Impossible, Star Wars Episode V - The Empire Strikes Back, Austin Powers International Man of Mystery, American Beauty? Choose the best option from the following:
Options:
(A) Star Wars Episode IV - A New Hope
(B) Moonlight Mile
(C) Hollywood Homicide
(D) Dragon Ball The Curse Of The Blood Rubies
A:",(A),0.8
50,38,"Q: Can you recommend a movie similar to one of these Austin Powers International Man of Mystery, American Beauty, Mission Impossible, Star Wars Episode V - The Empire Strikes Back:
Options:
(A) Hollywood Homicide
(B) Dragon Ball The Curse Of The Blood Rubies
(C) Moonlight Mile
(D) Star Wars Episode IV - A New Hope
A:",(D),1.0
50,73,"Given a list of movies Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible, American Beauty, please suggest a movie that is similar to them. You can choose from the following options: (A) Star Wars Episode IV - A New Hope
(B) Moonlight Mile
(C) Dragon Ball The Curse Of The Blood Rubies
(D) Hollywood Homicide.",(A),1.0
51,10,"Q: Can you suggest a movie similar to Toy Story, Rocky, Star Wars Episode IV - A New Hope, The Terminator?
Pick from the following options:
(A) The Extraordinary Adventures of Adèle Blanc-Sec
(B) Independence Day
(C) The American President
(D) Dracula Dead and Loving It
A:",(B),1.0
51,52,"You have been asked to recommend a movie similar to The Terminator, Star Wars Episode IV - A New Hope, Toy Story, Rocky. You can choose from the following options: (A) The American President
(B) Dracula Dead and Loving It
(C) Independence Day
(D) The Extraordinary Adventures of Adèle Blanc-Sec.",(C),1.0
51,99,"Given a list of movies in Rocky, The Terminator, Star Wars Episode IV - A New Hope, Toy Story, please recommend a movie that is similar to them. You can select from the following options: (A) The American President
(B) Dracula Dead and Loving It
(C) Independence Day
(D) The Extraordinary Adventures of Adèle Blanc-Sec.",(C),0.8
51,124,"Given a list of movies and a set of movie options, recommend movies similar to the given list of movies. The task format is multi_choice.
List of movies: Rocky, Star Wars Episode IV - A New Hope, The Terminator, Toy Story
Options:
(A) Independence Day
(B) The American President
(C) The Extraordinary Adventures of Adèle Blanc-Sec
(D) Dracula Dead and Loving It
Output:",(A),0.6
51,162,"Based on a list of movies, recommend a similar movie from the given options.
Movie list: Star Wars Episode IV - A New Hope, Toy Story, Rocky, The Terminator
Options:
(A) Independence Day
(B) The Extraordinary Adventures of Adèle Blanc-Sec
(C) The American President
(D) Dracula Dead and Loving It
Output:",(A),1.0
52,7,"Q: Can you suggest a movie that is similar to the movies in Crimson Tide, Braveheart, The Usual Suspects, The Fugitive?
Options:
(A) Pillow Talk
(B) Get Shorty
(C) Hairspray
(D) The Firm
A:",(B),0.0
52,15,"Find a movie similar to the movies in The Usual Suspects, Braveheart, Crimson Tide, The Fugitive. Which of the following options do you prefer?
Options:
(A) Get Shorty
(B) The Firm
(C) Hairspray
(D) Pillow Talk",(A),0.0
52,45,"Q: Can you recommend a movie similar to the following Braveheart, The Usual Suspects, The Fugitive, Crimson Tide?
Choose from the following options:
(A) Hairspray
(B) Pillow Talk
(C) Get Shorty
(D) The Firm
A:",(C),0.0
52,70,"Provide a recommendation for a movie that is similar to the movies in The Usual Suspects, Crimson Tide, The Fugitive, Braveheart.
Select one of the following options: (A) Hairspray
(B) The Firm
(C) Pillow Talk
(D) Get Shorty",(D),0.0
52,166,"Based on the movies you provided, we can recommend some similar movies for you. Please select the movie you would like to watch from the following options:
Movie List: The Fugitive, Crimson Tide, The Usual Suspects, Braveheart
Options:
(A) The Firm
(B) Pillow Talk
(C) Get Shorty
(D) Hairspray
Output:",(C),0.0
53,67,"Find a movie that is similar to the movies in Inc, Interstellar, Monsters, Inception, Back to the Future.
Choose an option from the following: (A) Psycho II
(B) My Fellow Americans
(C) Shadow of the Vampire
(D) Star Wars Episode VII - The Force Awakens",(D),0.6
53,103,"To complete this task, you need to recommend a movie that is similar to Back to the Future, Inception, Monsters, Interstellar, Inc. You will be provided with the following options to choose from: (A) Shadow of the Vampire
(B) Psycho II
(C) My Fellow Americans
(D) Star Wars Episode VII - The Force Awakens.",(D),1.0
53,127,"Please recommend movies similar to the given list of movies. You will be provided with a list of movies and you should find a movie similar to them. Then, provide options for the user to choose from. 
Movie list: Back to the Future, Inc, Inception, Monsters, Interstellar
Options:
(A) Shadow of the Vampire
(B) Psycho II
(C) Star Wars Episode VII - The Force Awakens
(D) My Fellow Americans
Output:",(C),0.6
53,139,"Given a list of movies Back to the Future, Inc, Interstellar, Inception, Monsters, recommend a movie similar to them by selecting one of the options provided in (A) Shadow of the Vampire
(B) Psycho II
(C) My Fellow Americans
(D) Star Wars Episode VII - The Force Awakens.
Output:",(D),1.0
53,179,"Recommend a movie similar to a given list of movies.
Q: Find a movie similar to Inc, Interstellar, Inception, Back to the Future, Monsters:
Options:
(A) Star Wars Episode VII - The Force Awakens
(B) Shadow of the Vampire
(C) My Fellow Americans
(D) Psycho II
Output:",(A),1.0
54,0,"Q: Find a movie similar to Independence Day, Batman, Forrest Gump, Jurassic Park:
Options:
(A) Microwave Massacre
(B) To Catch a Thief
(C) Pleasantville
(D) The Mask
A:",(D),1.0
54,46,"Q: Can you recommend a movie similar to the following movies: Jurassic Park, Independence Day, Forrest Gump, Batman? 
Choose the best option from the list below:
(A) To Catch a Thief
(B) Microwave Massacre
(C) The Mask
(D) Pleasantville
A:",(C),1.0
54,49,"I need a recommendation for a movie that is similar to Jurassic Park, Independence Day, Batman, Forrest Gump. You can choose from the following options: (A) To Catch a Thief
(B) Pleasantville
(C) Microwave Massacre
(D) The Mask.",(D),1.0
54,132,"Recommend a movie similar to the given list of movies from a set of options.
movie_list: Jurassic Park, Batman, Independence Day, Forrest Gump
Options:
(A) To Catch a Thief
(B) Microwave Massacre
(C) The Mask
(D) Pleasantville
Output:",(C),0.8
54,139,"Given a list of movies Batman, Independence Day, Jurassic Park, Forrest Gump, recommend a movie similar to them by selecting one of the options provided in (A) Pleasantville
(B) To Catch a Thief
(C) Microwave Massacre
(D) The Mask.
Output:",(D),1.0
55,6,"Q: Can you suggest a movie that is similar to any of the following: Aladdin, The Lion King, Pulp Fiction, Terminator 2 Judgment Day?
Options:
(A) Schindler's List
(B) Hawks and Sparrows
(C) The Scent of Green Papaya
(D) Le Maître d'école
A:",(A),0.8
55,118,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to select the movie that is most similar to the given list of movies.
List of movies: The Lion King, Aladdin, Terminator 2 Judgment Day, Pulp Fiction
Options:
(A) Schindler's List
(B) The Scent of Green Papaya
(C) Le Maître d'école
(D) Hawks and Sparrows
Output:",(A),1.0
55,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: Aladdin, The Lion King, Pulp Fiction, Terminator 2 Judgment Day
Options:
(A) Schindler's List
(B) Hawks and Sparrows
(C) Le Maître d'école
(D) The Scent of Green Papaya
Output:",(A),0.0
55,125,"Recommend a movie similar to the given list of movies. Choose from the list of movie options provided.
Movie list: Pulp Fiction, The Lion King, Terminator 2 Judgment Day, Aladdin
Options:
(A) Le Maître d'école
(B) The Scent of Green Papaya
(C) Schindler's List
(D) Hawks and Sparrows
Output:",(C),1.0
55,139,"Given a list of movies Terminator 2 Judgment Day, Aladdin, Pulp Fiction, The Lion King, recommend a movie similar to them by selecting one of the options provided in (A) The Scent of Green Papaya
(B) Schindler's List
(C) Hawks and Sparrows
(D) Le Maître d'école.
Output:",(B),1.0
57,36,"Q: Can you recommend a movie that is similar to any of the movies in The Silence of the Lambs, Star Wars Episode IV - A New Hope, Monty Python and the Holy Grail, Star Wars Episode V - The Empire Strikes Back?
Options:
(A) Some Kind of Wonderful
(B) Child's Play 3
(C) Chocolat
(D) Goodfellas
A:",(D),1.0
57,66,"Recommend a movie that is similar to the list of movies Star Wars Episode IV - A New Hope, Monty Python and the Holy Grail, Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs from the following options: (A) Goodfellas
(B) Child's Play 3
(C) Chocolat
(D) Some Kind of Wonderful.",(A),0.8
57,72,"Please recommend a movie that is similar to Star Wars Episode IV - A New Hope, Monty Python and the Holy Grail, Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs. You can choose from the following options: (A) Child's Play 3
(B) Goodfellas
(C) Chocolat
(D) Some Kind of Wonderful.",(B),0.8
57,73,"Given a list of movies Monty Python and the Holy Grail, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, The Silence of the Lambs, please suggest a movie that is similar to them. You can choose from the following options: (A) Chocolat
(B) Goodfellas
(C) Some Kind of Wonderful
(D) Child's Play 3.",(B),0.0
